X380.1,X380.2,X800.1,X800.3,X380.1Fe,X380.2Fe,X800.1Fe,X800.3Fe,X380.1P,X380.2P,X800.1P,X800.2P,X380.1FeP,X380.2FeP,X800.1FeP,X800.3FeP
94.62516915,108.6026466,146.0992095,133.4003316,104.3353316,120.8441597,112.0715808,92.91873621,156.4785169,158.7164376,145.110575,170.8043729,170.4024754,151.6309662,136.9187717,117.8415915
125.3534201,146.7770513,183.3363125,200.0073593,172.2142662,144.2920563,217.7563953,202.9281829,202.8131568,236.0701631,151.3250855,198.058501,218.5692311,163.1883365,224.8544565,211.2473192
468.9797624,518.2705635,369.5500375,422.9799063,226.2735375,261.8115142,191.2189767,304.1042286,602.9528909,553.8973649,620.9243938,564.5688198,362.605116,221.0617598,217.6564114,163.9041242
294.6080904,368.9971536,361.2563191,369.5984849,788.8463939,341.1144003,1004.460491,1055.447386,357.7693858,319.404508,315.2547431,363.3587828,356.7487403,277.6798882,470.8872768,550.7261195
248.8437269,265.8511493,440.385163,362.8127111,614.0995649,234.3739755,837.3940011,1004.175255,241.3460709,224.7989958,206.3428138,231.1274349,309.3559549,181.0221812,470.6534053,473.7830996
64.18556954,66.3633748,61.92078872,65.4095382,88.8272931,73.52840413,95.45790373,86.70175024,53.08979273,70.74875574,61.58334106,65.42766258,41.84599774,60.08101088,71.04496522,75.74498088
19.89070389,15.7955436,18.59034158,13.8110457,12.56901507,18.79331414,16.16902879,11.80987296,17.95031224,20.30781749,13.83343009,17.26686618,16.38237273,17.53084251,10.03048887,19.33387022
66.41605744,74.18382576,97.88844505,76.24016555,73.7882477,71.7785611,109.2217895,134.1572763,123.3687537,99.83033903,91.0408229,92.90372984,106.085538,110.725667,79.4643393,83.9246952
114.7520423,105.3330796,99.3271513,97.28937008,125.127359,258.2418344,142.3480872,139.5341291,164.7876721,147.1166649,186.9268574,121.4007172,217.5114716,495.6250538,156.6939065,154.8155527
94.99254363,128.6839741,187.2010724,189.9484474,144.3873423,96.80131643,133.5359665,186.2215333,85.08955429,78.47098407,82.54414757,94.41291609,74.99772837,74.62511727,127.1741257,121.1878382
662.6910765,570.89292,898.3451102,742.656384,978.3508724,1233.184377,2547.713444,3171.911041,1702.55223,1391.874151,1085.53805,1067.349779,1835.677113,2508.944923,1224.577171,1298.261123
579.323311,676.9550246,881.8140933,784.116132,824.114675,502.9398837,806.6324238,957.2958199,575.3931359,609.6945722,528.9355947,618.9883004,630.5278574,379.705063,646.4987892,619.4481133
451.765644,530.9732734,558.641175,601.9912828,588.7114051,664.9053546,613.3316846,634.6606524,420.7857646,430.9989226,456.0116498,394.2527131,444.4653816,659.7223969,550.5335161,520.816457
76.44013249,80.63459322,125.9009021,110.0892024,124.971028,103.5207137,300.4609775,359.5290186,133.0733395,113.368884,75.13588932,95.25628487,162.5337767,162.539046,155.8623633,137.0721825
75.57417836,42.43809687,26.17881182,31.34761432,55.24738716,55.92498324,24.94072691,11.30579301,16.80859626,8.609463076,37.95415718,16.64543655,20.12322949,60.68701532,37.88718335,33.13197418
876.3193355,831.883902,891.5747279,884.3326987,1049.137564,1232.309456,1965.850732,2310.798475,756.6722609,604.3054427,572.8233805,601.0112289,1125.6367,1585.783742,796.9301366,935.3585953
42.19558292,32.82822069,76.16680162,53.91363889,180.7186745,109.6801611,217.2106905,223.787491,185.1799879,135.451171,73.31015743,79.40982928,147.4929526,227.8143806,208.3535227,227.4621569
766.5530897,900.9645521,885.5095936,1166.993445,992.4831978,1805.628026,533.4162598,457.0084781,61.58923386,74.29769472,72.0461892,94.76801874,84.44016683,159.8553121,258.8177958,288.3349299
221.6317744,220.0109353,236.2863446,236.6771492,249.1291346,239.3435297,211.4302627,258.7850413,159.0156635,131.8693715,160.6292961,156.3783279,219.4721965,316.2044557,249.7227929,184.745871
1953.513787,1998.39032,1957.430382,1865.928157,1604.675524,1165.080486,1373.983433,1394.117096,1043.401542,1339.593022,1249.748589,1172.460162,1493.246824,880.5244405,1557.194419,1484.494215
729.0284108,903.8585608,999.421277,954.1330317,767.8667692,512.4240329,531.4153425,533.5326142,188.1928495,181.8831226,197.319485,246.7519514,234.4356236,149.3368066,382.9256062,420.5736448
66.33733434,66.16454978,54.58620783,46.54242567,46.33651826,54.00015591,58.41061651,59.76947899,69.99353199,53.36552686,57.65099545,44.52099428,53.76514136,56.44498429,56.72683214,49.59468205
121.0498905,121.4379066,165.1127,129.6748086,122.3446666,107.8603244,184.6503088,133.821223,259.5500978,229.8266594,222.9850622,238.0963244,189.0293622,152.7996891,148.9241754,158.6988514
55.3948231,48.99932267,69.39641925,44.06761402,35.29954731,39.7914305,45.59666119,30.00475853,55.56351067,73.50904161,55.12305899,46.74038582,41.30421848,33.58995998,46.46247177,41.55955864
48.75584145,44.44843878,51.70879532,43.56200733,39.14529073,50.50046985,54.59068346,33.98939046,106.9724438,97.62868244,133.1730973,90.90627746,67.43861781,81.46431015,73.69550891,55.00651325
190.7460773,138.779867,105.7590145,95.29355422,56.34170439,65.09416072,58.30956008,69.63504359,92.9864231,101.571948,138.8609543,88.42055893,86.7104799,101.4191704,58.23400404,52.23863012
171.5113992,192.6614486,265.3707788,271.2446798,246.315176,157.9408319,222.6273152,243.7826621,206.3017334,188.9152795,152.167731,192.9095126,232.0363154,169.3349529,252.1654508,235.0221959
1597.213026,1828.107732,2427.012819,2374.249149,2324.830062,1796.528842,1963.364744,2362.478671,1428.445253,1627.517127,1321.654337,1641.639534,2331.946911,1830.479675,3098.147761,2510.11885
300.407359,263.4873406,188.8372482,245.6450151,240.9686547,338.5246326,262.403126,395.8947859,192.727999,237.4174455,354.2622071,236.8978529,233.8164473,293.7822917,211.4458237,194.8052672
170.3830348,205.5408919,237.6122111,247.9069397,183.9390937,158.1508131,186.3076343,209.4332145,205.6991611,219.8370534,179.7292605,223.8034428,331.3109143,238.3328861,242.3948192,218.828014
67.3082526,71.17935872,97.91665497,67.96418249,66.00296224,77.97300542,81.35042611,69.80307024,60.70123255,74.16625253,67.62230039,56.19499378,88.87759692,87.43778241,111.4787494,92.64146148
462.3145397,545.1119418,613.6787416,662.2383106,594.902114,520.1583391,415.3217158,366.058054,151.055366,169.6589995,136.8245611,167.3865099,155.4906463,152.1936846,246.7864063,301.5753261
390.1779368,459.5509063,492.1503782,488.6821641,529.7120731,464.8982962,505.2619385,660.7047828,408.1951746,365.0806671,352.401365,373.7899231,489.4072608,460.7365129,468.1327902,472.3578464
911.0099827,947.6221578,799.4128979,846.305754,1049.075032,974.8725489,994.2537917,1078.275006,692.6410234,843.2673338,819.7887289,894.4147904,756.3754388,834.9009639,883.5145638,880.2488029
2159.400941,1423.852275,940.8856794,1065.446335,1098.162976,1652.30678,1392.699084,1595.72507,977.9431592,1369.266095,1963.92575,1348.990566,896.9800551,1300.831801,986.3140819,952.1931084
198.985762,192.0207902,203.4217802,187.5800792,115.3410363,157.3808821,96.77163732,82.02100791,155.5270869,180.8973062,156.9427221,167.7416126,145.5064286,83.45546757,99.1355312,99.89166281
461.5010676,464.0134235,542.2229978,484.131704,462.5522612,367.8520018,409.3391751,439.9177676,195.582289,167.6873667,240.5752867,216.9233291,267.045575,220.5856134,277.4495588,361.270716
28.41903999,24.96358639,34.21864088,23.84334671,21.91761086,27.22755755,21.74734372,25.78008853,11.89287471,9.956745466,15.86982335,16.91176353,25.54102205,26.0581906,21.72406398,22.78339621
111.1832617,89.58171931,113.0371756,105.1395791,115.747497,85.70731161,90.24339194,99.2077336,53.72407938,48.37072385,56.91368065,63.56337369,70.48290124,72.2876716,94.32817255,98.81755891
1188.561401,443.136796,731.3705551,741.9112795,431.0984573,793.4488236,594.6564564,557.4404058,222.0320423,253.3219498,499.8994356,431.1833883,342.0949014,541.5948186,510.6974036,422.8457877
145.5590164,143.5516676,126.2676311,135.5824236,196.1954467,155.8410203,213.9768848,187.3977199,135.5787718,92.76532162,140.3004737,110.8364135,123.3708762,137.0435738,150.9250761,188.2160528
17.58149288,18.53491061,29.67684271,19.58560623,15.07031161,18.30335809,18.39227025,16.51461909,16.49145294,15.01726956,14.36008352,12.33981696,24.74125267,24.45660746,17.28050544,19.06534425
326.7533573,353.798085,439.3978156,412.0162245,457.7372654,526.5977615,568.8466442,997.1181354,614.1480503,492.6124465,423.2186962,427.05532,509.1951032,693.528787,735.9416459,713.0190878
57.46786479,75.86279263,127.6217076,93.69690154,80.10402144,63.6942863,79.65267809,87.10981496,80.39583307,70.81447683,63.47929341,76.61339594,100.8999366,96.96070921,134.7099853,107.0179291
25.37508003,29.49237861,32.30036587,40.8210869,35.83107282,29.67733779,34.9048909,29.98075472,21.56574615,22.87094008,13.20144597,19.04237941,15.94378952,16.79497999,27.59683726,30.96311054
76.38765042,69.8980419,90.58207407,69.95999834,75.00762976,95.92639491,96.83227118,84.63742285,112.6810236,117.6078945,89.10976033,98.00833038,105.0019795,109.3838001,113.8174644,105.1175914
145.2966061,144.3690594,185.2263776,143.778574,235.5283347,285.4343951,285.5652597,340.9500721,331.7319187,229.0051457,215.8576858,187.7161364,296.4048508,733.5683656,269.3420134,339.9951964
628.2365986,701.3442276,830.1335079,828.2901895,829.2735991,623.6090591,791.5952271,1195.101534,644.4986666,599.7378267,763.2261505,658.9817359,793.9130015,583.6255546,792.2786922,751.2117438
93.54928675,93.77913649,122.3746613,114.6396626,101.1461785,85.28734929,97.92368062,82.40506882,119.9436058,114.7818875,102.6623086,113.322132,94.3469875,94.36354735,96.45900179,110.2815525
123.2803784,146.1363929,222.7737898,231.4614171,579.9568672,531.3923314,445.6992786,634.2285839,324.1204789,241.5578743,199.004776,214.837101,186.0624758,251.5351255,435.3907799,617.1759705
18.55241115,15.81763527,26.23523167,20.11782379,24.10624533,26.59761406,15.48184507,14.40228409,14.65202165,10.9754224,17.83599616,11.94032648,20.89719986,27.96277596,24.40059339,21.33748711
1216.009523,1371.583385,1455.575789,1429.403313,927.5120204,854.6233359,817.7486311,1361.375904,952.7936935,995.8388494,1184.197792,1195.364283,1654.335856,1310.354727,1238.947276,1073.360291
106.040019,104.9575212,125.3649135,111.1004158,103.7725399,104.6056163,118.1956005,141.406426,85.81898394,67.10123512,89.0746501,79.58738061,86.52988681,91.42009725,71.59066539,99.08608488
79.27416417,68.8155501,71.51216374,60.30024961,82.48025315,145.2719684,108.0899575,113.2259568,170.0839656,133.0194906,165.0882951,86.46749438,76.93265429,154.141556,80.58172536,88.65488354
190.1950155,209.4290257,199.9801691,240.8018353,199.3533336,198.9221557,189.0563691,138.5259692,580.4040004,740.4466851,645.1504515,533.6305017,445.6521362,490.9934485,223.5551704,224.405092
2396.35748,2771.444106,5364.512468,5111.550506,4506.242034,2612.235669,3710.953798,2886.697808,7264.92902,5122.991996,8005.483236,5489.354258,9062.161014,6356.683495,5267.305944,3823.789232
131.2051708,149.0745849,196.8488673,172.0127156,151.5785699,119.1993072,107.5442528,120.4270988,226.1231912,263.4758586,214.6990482,238.5845905,309.7945381,269.8018306,233.7415736,177.3717346
157.1837946,200.8132746,211.8847581,230.9824213,262.3860062,181.1437505,163.3071908,160.6094714,165.1048154,196.4403445,141.3537806,175.5982586,231.2365461,186.0866468,248.5014639,188.9390074
117.1399765,98.08701202,173.3499985,145.5881137,159.7077836,154.3711521,148.1487263,116.7785202,233.7029167,159.5050907,170.9517033,150.9186247,238.5118675,346.5912494,263.28734,181.5235593
93.12943021,97.97655368,114.7015613,106.0975707,78.22804905,101.1409271,125.1684941,106.6969213,175.1265445,163.5469379,127.134138,122.9542913,127.3181251,115.2274142,101.8900178,101.0897018
35.05802163,32.58521233,60.03072365,47.44719553,28.38971564,45.53091564,24.39502219,20.0431787,16.80859626,16.69315742,21.06613719,13.62706405,32.73894644,19.56528597,33.44362481,26.25357805
82.50181137,76.50345104,85.67354686,75.9474459,76.32081044,82.55759416,81.08767939,95.51114735,107.1310154,90.72796776,99.95882098,99.20680181,131.7813542,128.6893699,106.9052622,110.0336823
323.1845766,303.4290789,285.7665557,260.6535503,331.0778622,272.3455692,270.3057388,318.7465508,269.1278262,223.2874107,351.5587195,288.4321245,320.5527262,305.2530899,271.1869996,303.3723846
385.2971045,363.2533195,347.7437643,312.7044277,371.4112688,333.5200815,387.773733,394.4065499,603.4920345,772.1242516,669.2009582,676.5593169,619.7438703,500.6895194,532.0836532,546.677574
106.6435628,118.6764479,137.3823422,150.8570675,104.6792599,100.5459805,108.9792541,99.2077336,70.8815333,57.27593184,77.62871556,81.71799648,81.55067746,55.57926367,92.89895781,80.68172765
583.6793226,618.8981175,845.2540285,721.1547946,696.3609546,632.1482931,662.9503917,635.1647323,518.9733382,534.7396666,435.9988194,492.6605339,570.416159,576.8296477,658.1403929,650.2666329
471.6038658,503.4912367,679.3514506,687.5452556,568.5134356,411.0731246,572.8282675,516.1538581,163.2336698,151.7828624,141.1782294,184.1207221,178.7355563,141.8916093,264.7945119,356.2926575
90.8202192,88.38876917,81.15995862,56.25539615,63.15773744,76.29315611,103.037136,91.50251161,150.8333657,209.4859813,134.3668451,113.322132,74.61074319,102.7177513,96.95273052,100.80052
321.3477042,328.3705736,312.7070355,308.7394069,302.0002901,266.4660966,287.9299802,310.1771918,311.6250319,304.4858201,329.9308187,286.7897747,287.4783926,284.3026509,286.8563903,269.0423714
796.5990738,905.1840609,887.1175595,954.6386384,747.41867,920.8023993,917.2487921,836.8447172,1045.494688,1061.987129,991.2319754,969.5190001,860.2938598,901.1285912,761.4076539,816.174374
93.0507071,98.92649546,115.2939697,104.4476963,85.88826968,70.20370237,102.9562908,133.7492116,128.4113326,117.8707788,119.8312104,107.5073262,111.5291296,81.55088221,96.27710173,100.4906823
84.88974548,78.13823458,82.23193582,72.9138058,63.97065881,82.41760672,59.32012438,41.83863529,53.91436537,58.26174822,73.80170063,51.71182287,63.85255512,81.89717046,78.71075335,68.49477954
94.33651778,82.40192677,64.06474314,70.30593975,71.84974289,82.83756905,69.68851409,76.16407905,79.19068844,93.84971964,99.39705732,88.90882507,72.05664099,98.95186663,69.95356488,74.75350035
119.4754285,131.9756328,178.5970448,176.3768996,183.4701006,140.4074047,201.4054649,200.0957337,173.8579712,171.2363057,143.9870477,149.4094384,174.8141065,137.7794363,163.5021658,158.7814748
100.7130891,48.00519755,33.25950337,32.41204944,55.24738716,83.22253451,47.29440922,46.99945376,63.04809316,68.18563314,89.39064216,67.15878798,52.81057791,144.8350594,51.06194464,57.91898729
111.9180107,115.8045309,116.5634164,116.3959805,171.6202083,172.1495573,182.3260109,298.9434102,171.5111106,124.0485615,140.4058044,127.5262379,129.27885,153.2758354,196.062276,194.6813321
92.91950193,97.82191199,149.4844007,103.5695373,88.57716345,58.33976662,141.4790019,147.9354614,134.5321988,123.8185377,96.48290834,109.5047786,126.4409586,112.11082,122.3927528,114.9291174
72.66142357,66.91566654,75.43334353,71.5832619,58.18641058,72.9334575,42.82771501,44.98313398,18.29916989,21.65509988,23.73451457,23.39238683,35.06085754,30.43007972,33.26172476,53.10617558
566.3602401,555.7159431,733.4862996,661.5464278,592.8698106,1068.27917,561.7524828,458.4967141,247.2132224,249.6415687,278.1432314,253.7652286,337.7090693,516.1426324,473.7197205,522.4276129
243.8316893,215.6588764,268.5020807,245.4055172,224.9603569,417.757525,217.736184,176.8120411,103.3252955,122.4712553,137.7023168,113.854786,115.7601676,199.9381767,204.3257357,209.4502607
775.9473799,782.6415709,955.7805206,866.8759627,770.9621236,969.4130387,854.5735942,875.5628576,802.0237564,866.3025767,720.8481045,776.3875483,870.6908617,965.7979214,1062.244363,949.0121084
173.6894051,197.6762576,312.904505,242.5315424,183.1574386,168.964843,190.6328495,200.2397565,194.440573,206.7256955,159.8919813,195.6171703,183.1987854,141.8916093,179.4573993,180.2842086
209.5608987,187.558273,161.5582492,200.2202463,226.1484727,355.1131445,192.3508088,172.0592873,149.3110778,216.4524171,178.430182,167.7860004,156.7805969,243.5272098,158.045164,189.6413061
532.3781009,529.0733898,425.3210622,473.5405745,213.8921197,354.7281791,220.7678769,417.5462197,535.3696482,545.1235991,900.7880264,612.0194109,432.2624489,370.3985664,257.0247809,188.7737606
172.875933,224.5839109,254.9895259,218.0495346,178.2173779,138.2725962,175.191427,194.5988619,206.9994487,212.8706176,189.2441325,187.4498094,231.2623451,204.8727842,200.0380915,146.6358384
291.9052639,312.773855,344.2175235,389.1308694,342.9590208,303.4227814,317.2565562,372.8751352,139.891921,162.7254243,128.3981062,177.4181597,185.0821133,159.76874,299.4854514,235.3113777
80.61245692,60.48699075,97.88844505,76.53288521,108.3374061,110.9050512,78.98570565,46.37535478,47.19092687,46.95772037,55.57949196,41.10313131,56.47403764,71.20552083,94.30218683,85.43257183
1545.80684,1498.500025,1392.131664,1457.584233,1436.338267,1522.713405,965.6346107,1036.700413,406.1020286,487.0261536,637.8124138,580.3708876,572.8670652,725.8634521,714.3475106,736.7526528
159.834139,153.1173604,159.3860849,153.7576533,142.1049092,162.5954144,131.7371621,91.04643928,129.4261912,130.9492762,153.9934629,122.9542913,135.8317991,190.8048242,132.2933131,144.962715
16.47936945,18.4686356,25.92492248,24.77472745,23.9811805,17.21845542,21.64628729,17.5947904,26.83032536,19.7491882,13.76320963,20.81789264,27.88873215,21.64301545,24.68643634,24.58045466
110.4222717,117.1742144,121.8104627,136.6202478,110.7761702,101.3159114,103.2796714,126.7881076,109.477876,104.8580026,95.25405034,110.7476378,125.9765764,116.9155695,123.3802103,122.1793188
123.5427888,134.4498998,116.1120576,115.2251019,125.9402804,160.7055839,154.6163378,172.0352835,179.9154087,187.502276,179.7292605,163.2584416,170.3508773,190.3286779,148.7942468,139.9020331
361.4964865,308.6868962,362.8642849,318.8781514,457.4871357,434.6260118,435.7755372,278.0600982,247.4669371,401.2272678,253.6362918,236.365199,107.7882728,150.2458132,255.517609,341.6270081
15.48221015,18.93256065,26.23523167,25.36016676,41.70911967,11.33898284,47.23377536,44.98313398,23.59546343,17.38322888,13.13122552,14.64798416,20.25222455,13.07238133,21.95793548,32.36770795
171.2752299,144.8550761,114.8708208,105.8314619,133.3503714,130.2583152,132.3839232,130.3646749,112.3955946,124.8043541,131.8740188,119.4920405,95.6111391,94.57997751,100.7726317,103.3825005
1981.932827,2123.871002,2478.044576,2545.064375,2564.079075,2032.54767,2246.20148,2149.228851,1040.864395,984.0090528,992.1799516,1050.926282,921.3601216,755.9905296,1241.311976,1608.615183
142.6462617,144.8550761,189.0629276,159.6386573,154.4550609,133.8279949,144.1468917,113.0579301,162.5993831,171.4006084,148.2353854,138.756359,145.0420464,170.8066779,155.4725775,152.915215
219.74242,204.6351334,229.0928133,217.7834258,224.0536369,209.876173,208.5804714,185.5734305,272.4578311,287.4640572,281.9702463,256.8279889,254.7136471,283.1772141,243.1484051,225.8510011
76.36140938,55.00825674,109.5109348,72.48803175,192.9437613,145.9369087,316.9533869,293.9026107,310.8321736,220.9871725,133.1730973,132.4532871,209.823366,320.2733426,243.9539625,275.8588
43.8750091,49.52952274,70.69407587,67.2190779,50.3073265,39.30147446,27.14375708,19.99517108,14.93745064,11.04114349,16.64224838,14.11533019,26.83097266,20.30114849,35.1586825,39.63856512
38.99417675,24.63221135,30.21283131,26.39799101,31.42253769,38.32156236,22.7983306,22.73160506,30.92147426,31.34896097,34.82934683,29.118417,27.47594796,40.94858523,35.36656827,40.73332487
190.8510414,205.1432418,205.2836353,207.1124637,215.7368259,174.1443784,198.6163074,203.2162286,168.973964,170.3819315,165.8256099,186.4732771,209.3073857,161.7598975,202.3248351,209.0991114
1126.422632,1301.044684,1872.603133,1376.048503,1025.375247,912.088181,1136.419977,1265.336673,1081.078169,1009.180231,1029.010581,891.3076422,1143.102631,1198.546909,1127.546483,1025.128894
13.14675811,11.6864931,12.18668826,11.94828424,11.81862611,11.93392947,12.57141989,9.409492274,32.79261988,31.38182152,21.90878268,18.46533761,29.43667288,29.0016407,14.88981897,15.30598059
46.05301494,47.58545583,54.30410856,54.41924557,45.14840241,45.95087797,38.9471481,28.8525758,72.2452496,58.42605095,79.20867585,62.58684141,88.02622952,71.68166716,65.45803489,61.4717925
11.99215261,10.78073465,20.67787614,13.91748921,17.10261504,14.24372227,12.22782802,11.30579301,20.8363165,16.52885468,20.08305079,13.84900321,18.70428382,26.70748106,10.26436037,17.02041566
113.2300624,92.82919471,81.3574281,68.04401512,65.12750846,101.4908957,83.39176599,81.03685183,121.5610368,125.100099,160.9452882,105.9981399,105.5179598,158.3835871,105.9178048,89.97685757
830.3188026,850.3746292,806.9449483,888.0049998,1052.076588,952.2295801,770.2116865,873.7625721,538.1605094,520.9710978,593.7490768,567.675968,541.9082506,589.4258827,697.4308052,676.9333279
6235.840633,4382.810471,3437.210288,3342.113393,3570.944728,5467.629526,3429.713753,3889.624865,4598.48308,6766.117883,7704.799237,5576.665121,5621.011374,7773.521859,4239.57062,4113.053675
127.4527029,144.3469677,139.4134569,139.9199967,160.677036,124.3438457,154.2525347,158.8571935,214.8011745,183.1318234,218.8420552,254.0759434,232.0363154,152.9295472,188.3445164,164.0693709
395.3736616,391.0667313,292.2548388,340.1668538,372.4743199,426.9267025,317.5597255,320.4028135,257.0763798,303.3028404,315.2898533,315.7306404,237.7894952,241.4927664,235.5865599,293.4369235
138.8937938,114.4127557,97.49350607,120.4674448,102.7720213,126.4786542,111.9907357,159.6973268,102.8178662,101.8348323,129.7674051,109.9486569,114.9345992,85.05705071,92.63910059,101.3375719
988.132382,1091.438925,1128.030332,1242.674782,1351.888243,1224.855124,1133.064904,1373.281792,441.4635094,560.9295218,537.3971598,587.5173283,564.6371803,556.6583573,823.4615592,958.4931409
60.09196821,48.13774757,43.9228556,41.51296973,48.58768514,57.63982941,34.31876361,28.42050728,55.34151034,60.36482317,50.94494178,38.17353448,35.52523976,45.6667626,43.78594235,40.48545474
136.1909672,120.4658731,104.2920984,116.5290349,94.33014547,166.6200533,149.7049953,172.9954358,275.3755497,248.7214734,272.4904846,208.3564777,214.054404,304.7769435,154.6670201,124.1003123
130.0243242,131.0477827,119.7229282,107.6942234,85.82573726,92.35671513,87.87867148,92.43866007,86.54841359,87.14616824,83.59745443,79.76493193,83.15021622,108.6912236,80.9715112,84.42043546
460.4514263,564.0665941,532.6880426,527.7203222,322.0419285,292.5737546,278.4508871,336.989444,418.2169036,445.9176105,422.9378144,470.9992725,549.3383661,497.5296391,494.6642128,360.1139887
315.3385074,269.606733,155.3802753,174.0883641,124.9084956,220.9001841,89.27325022,112.457835,155.9076589,231.1739418,231.5870682,196.1054364,170.8410586,227.6412365,123.5101389,101.2342927
370.5758843,347.722876,558.6129651,553.4530413,805.2298861,472.247637,574.0813673,667.4498525,303.7915917,254.7349533,258.7974954,290.5627403,344.9843907,272.9617108,502.0961295,447.4468982
2839.069967,2685.927254,2195.719631,2101.913423,1595.983519,2007.839886,1380.69358,1626.858007,1145.267978,1235.260788,1741.818444,1429.643254,1440.771634,1656.989263,1093.946944,1168.707668
233.3877577,211.0859009,202.6883221,207.7245139,204.7311212,205.5365623,194.8772195,200.0477261,179.4396937,170.8091186,215.2608119,178.0395893,200.5099226,202.1457643,196.5819904,210.0699361
376.5588401,398.0697905,414.8551795,432.7727094,383.5112908,360.9926171,406.2670597,373.4272227,295.7995799,307.2132454,300.1573448,300.106124,323.9581958,287.7655334,349.3780385,339.7679821
215.8325059,241.5724046,423.1771078,344.5310378,340.4889905,247.2178233,433.9767328,474.1471962,441.4635094,485.5474291,334.7760302,415.3369327,452.3856784,327.4588237,474.3173922,431.7278007
69.04016085,68.41790005,179.2458731,136.0614194,533.2764207,49.69554206,1198.832428,1415.5765,57.78351395,45.05180869,52.20891001,40.92557999,50.97884804,41.4680176,313.0759843,525.6912363
434.131669,496.0021608,1542.575202,1166.620893,6875.407577,576.1533161,12116.38299,11395.75928,123.6541827,87.44191315,104.4880405,175.3319316,246.9481445,348.9719811,3177.170343,5171.046018
38.91545365,35.39085434,52.83719238,53.70075186,37.1442535,55.68000522,53.62054173,56.60097649,53.24836439,48.4035844,61.54823083,41.32507046,59.28612996,72.67724588,44.48755686,44.22416255
318.1462981,283.3919347,212.7592659,223.0257688,248.0348174,369.4968542,259.149109,282.4767987,280.5767003,316.151314,309.1455633,290.2964134,243.0266946,350.9198525,315.1808278,278.0896312
178.6227195,128.8165241,219.6989078,126.7210012,188.1600316,363.3374068,138.0632946,108.5452144,151.150509,188.94814,118.3565808,132.8527776,207.9916361,494.3264728,171.3498539,191.2318061
293.2960387,359.276819,472.8265785,467.8192358,437.5705621,334.4649968,482.96889,532.5964658,465.1858302,421.9622724,347.2401614,426.5226661,460.5381662,272.0094182,450.4884847,429.5589371
538.0724053,532.1220402,462.5017454,509.7047578,513.2973146,695.1426421,480.1595213,450.9115112,432.0126383,391.6319883,473.1805516,406.2818152,427.2316415,505.9704152,393.8396097,448.4590346
182.5588746,199.7749662,305.6827638,251.6856844,227.9931789,279.7999005,225.8206984,195.6070218,164.4705287,173.3065201,133.4539791,160.550784,216.6085062,218.8108862,266.093798,241.239605
80.45501071,80.30321818,131.0068988,101.22778,92.29784204,99.95103388,110.4546779,102.7843008,78.01725813,101.6376691,53.0515555,79.54299277,88.67120482,70.4696583,84.40162657,78.71942245
78.27700488,54.94198173,36.19333573,44.22727928,52.49596097,67.85891271,52.48870972,45.87127484,33.83919286,53.03692139,49.78630423,52.3332525,30.82981954,41.68444775,31.07892407,50.23501322
41.38211086,39.10225479,29.95894197,27.62209139,27.20159979,27.40254185,38.11848538,29.28464432,34.6637655,42.12722009,40.13099135,38.79496411,26.03120328,37.87527703,32.35222447,36.93264953
3490.110024,2560.269839,1485.393681,1738.72816,1655.358045,2937.706473,1702.598732,1413.920237,1182.944605,2117.763614,2902.351942,1780.307117,1067.975908,2202.393252,1291.95815,1238.97885
105.2003059,95.61274505,74.69988544,74.08468443,93.9862172,90.64186896,78.6219025,76.26009427,70.59610431,93.22536927,73.41548812,83.7598367,62.87219265,73.32653634,69.64173621,80.7023835
195.0496069,199.1122161,193.0405272,179.995979,217.7065969,232.5191418,196.8781368,216.9704099,162.0285251,164.5327543,205.8512706,180.2589808,138.8760825,194.3975648,169.1410675,200.6921828
75.73162456,57.3499737,90.75133363,58.59715342,68.91071946,124.7288112,127.068355,94.40697223,135.5470574,157.0734103,120.9898479,89.97413301,58.84754676,91.93952962,84.40162657,95.38868876
632.0415486,654.7970803,746.9706445,770.2518646,691.7022898,593.7917338,622.3661295,789.7012406,661.1169768,634.109958,685.456994,672.2980851,794.6869718,632.6253416,629.010398,605.2368925
55.6309924,54.91989006,57.60466997,49.28334611,41.64658726,74.19334448,76.6007739,84.49340001,82.77440802,74.29769472,80.01621111,64.76184512,79.09977131,114.1452635,69.30392181,60.64555873
259.3926226,239.7167044,165.1409099,166.1317115,215.6742935,249.1426506,209.4495567,221.8191788,208.0460217,255.6221881,289.3082841,225.4457926,159.4120962,215.0017155,161.5792223,174.8104099
53.05937106,53.77112326,46.32069936,53.56769747,59.24946161,53.61519044,55.98526219,50.93607808,56.03922566,60.46340481,51.47159521,53.62049959,51.88181347,60.60044326,60.62469051,59.57145483
243.9366535,249.4149472,212.1668574,245.2458519,238.3110271,228.3545154,179.7389663,157.9210451,130.4727642,124.9357962,149.0780309,144.8818797,149.1182903,143.7529086,155.1867346,202.3239945
123.5690298,118.2567062,111.4856296,111.1270267,101.8027689,145.3069652,109.3632685,118.914859,149.9136501,178.1041598,156.62673,169.7834528,136.0123922,178.6414495,112.7780355,112.0579551
364.5929285,372.9515624,373.0480684,416.0344671,336.9246429,358.4728431,306.0392925,271.0269828,180.7716957,241.5578743,222.493519,232.9917238,240.4725924,211.3656889,266.7434411,300.0467936
9.656700568,11.04583469,21.55238387,16.55196613,10.63051026,11.79394202,10.04500914,9.505507502,13.03459069,11.56691222,9.023328764,15.00308681,20.30382258,21.34001323,15.74734781,14.99614293
