run1,run2,run3,run1,run2,run3,run1,run2,run3,run1,run2,run3,run1,run2,run3,run1,run2,run3
12111.68777,13388.72508,12128.9977,7225.695858,6295.509313,6405.234449,2352.780872,1951.420593,1931.725087,11228.47327,11542.9931,11231.53795,3481.744574,2758.561255,2891.520081,3866.795973,4099.401304,2886.914374
118704.5638,134472.3918,125906.291,82432.59608,79175.22349,83746.96598,28096.55871,25526.84553,25664.24138,43894.53759,45304.6437,29704.83132,11182.52198,10106.23413,9704.617005,9753.992942,10018.47009,11311.3499
396050.6744,445296.9133,416011.2398,431562.1321,406816.5474,410093.3032,103528.6049,96431.34759,92140.47884,248432.0466,250316.2622,210487.9469,133097.2503,122297.7588,110781.8042,66334.45479,58801.70949,52945.3696
458976.0446,488385.9641,462910.8806,295539.0676,277665.1725,300511.0789,129015.9341,115382.7261,118774.9088,158228.7231,153057.933,142917.3364,54772.7444,52942.19432,52667.39863,34298.33096,34174.10094,34121.78958
61203.80222,66686.79694,64606.08376,37063.26339,32811.22817,36076.56394,16748.70892,14803.18041,14401.59477,25235.06909,24897.13879,24207.85904,11604.10522,9380.74676,10499.61564,6262.633934,6676.224784,5223.486485
18744.95605,19173.84256,19346.54865,11573.49107,11114.84092,11089.32141,4142.46921,4452.277102,4137.92466,2872.864875,2891.584027,2795.291759,1045.098211,951.5500737,920.5020184,736.5209071,735.9354522,747.1252152
5385.094244,6076.70724,5798.442974,4044.784309,3793.534452,3849.182891,1015.213184,1087.462124,878.3213456,5835.022361,5550.957794,5672.989618,2680.792468,2393.721393,2167.754032,1765.355811,1807.185309,1668.340927
249416.3979,270932.3681,264851.5427,194728.9993,186345.762,196034.6251,56793.28853,50184.96918,51709.70536,71294.87777,70427.01719,65840.7224,22909.64708,21149.46359,20434.22193,20013.29339,18431.11686,19048.87944
68999.72124,74795.14312,70817.17462,52293.33195,52269.17142,54337.85565,15562.15011,13745.50043,14003.98785,27256.1866,26939.26684,25099.57447,13767.14957,12144.62976,11586.23583,7526.782235,7783.017891,6681.698229
26373.20393,29204.35139,28288.88962,22759.92812,23210.90494,22788.06586,7428.692425,6906.712991,5997.670053,6626.548529,6676.198252,6221.335637,2363.85153,1950.744917,1705.34757,1537.831892,1665.82382,1379.144407
48802.35185,56012.08952,53042.45212,24721.72868,23008.45537,26163.17858,12428.81549,10168.85385,10397.41948,27468.97203,27903.54807,28146.93237,11734.48738,10890.68462,10624.37762,7790.67634,7239.497761,7222.469668
76564.33232,83382.05289,78707.44774,47176.25755,47184.73688,48170.17058,13483.93442,13812.1862,14382.01306,9070.072322,8915.830967,8596.707632,4216.130127,3519.992478,3119.897992,2802.336235,2145.768684,2944.473855
10676.852,11365.1108,11046.65375,6329.874884,5441.784715,5950.470268,2701.72176,2748.517215,2832.700385,6508.936274,6766.510336,7156.326478,2181.604197,2237.292517,2244.996296,1687.144824,1336.882457,1486.611206
165122.7371,179578.945,170041.6589,107419.5672,104416.6468,106314.1367,39753.98928,35634.98075,35029.97864,60817.85986,61115.79278,55715.7762,23900.4481,21616.74527,23673.53823,15616.94047,14894.59911,14873.55248
101455.4612,106838.1473,104673.2365,74816.02678,72988.94156,76683.2236,25624.567,23877.42927,25146.7692,23503.94893,24753.35581,22506.76775,10157.89743,9223.221849,8814.981379,5445.625004,5634.054087,5150.592463
10655.80118,10798.97951,10654.32391,8097.984724,7024.687674,7562.496068,2841.650796,3268.546701,2649.565147,5302.423361,5120.31782,4769.524709,1877.127875,1681.747142,1479.492806,1247.674246,933.5120689,801.8847827
33684.27877,35171.24361,33994.7801,15672.15285,17578.88395,19886.76192,6474.960784,5769.300382,6584.814317,13666.49954,12759.88487,12585.86968,5941.172732,5301.092199,5718.957342,3698.290694,3629.257289,3702.346725
16098.09457,17587.22508,16876.61813,11814.66626,10680.36898,11695.22657,4526.303642,3636.792261,4078.186101,1766.758929,1586.722389,1481.500604,724.5088545,664.2603054,579.2313751,342.110997,426.8935157,289.5292719
11207.5491,11518.31579,11176.96832,7423.767748,6702.473808,7085.429701,3088.658834,3243.47464,2950.270794,6305.560424,6130.833661,5999.784663,2620.940714,2475.04909,2433.886715,1179.353969,1079.020119,1191.76878
17481.33431,19477.94082,19372.89553,8814.239818,7219.926554,7987.945553,4201.736001,3997.774128,4007.738384,20894.27015,21179.40427,21933.06296,8520.599538,8216.1721,8160.048891,5445.228181,4922.056987,5040.892112
22506.38357,24783.52994,23852.31531,17222.30455,17219.05493,18071.63864,5135.847745,3984.545957,5007.39019,8926.777954,8824.293518,7943.288858,2948.216644,2659.648375,2812.020604,2273.193204,2173.180307,2183.169402
30496.43572,32145.51518,29900.11255,19778.27908,20965.79557,21095.54443,6567.069694,6167.994594,6490.252758,9392.571475,8875.109345,8620.367629,3306.04247,3430.861807,3690.87389,2315.711572,2207.072,2149.716382
48907.50085,52932.15882,52940.14381,29517.02305,28309.26354,28017.7745,10762.8949,8667.650071,9360.919808,8215.165748,8038.751036,6807.694597,2258.456691,2403.416006,2531.367341,2051.005127,1841.975875,2227.775611
10524.6861,10577.00889,10886.53281,8046.673793,7975.125293,8095.430379,1769.741043,1945.611285,1772.697134,7920.314702,6708.368512,3483.509647,284.0362764,580.0800015,1032.858275,1909.279279,1260.222116,1464.897465
4707.860939,4137.475589,4714.852287,3012.538208,2973.196647,3337.296396,684.4504037,726.6945563,1046.467167,634.5788894,716.6483445,634.8608174,274.1511688,188.5864099,133.3626249,309.1955841,124.3679861,100.3955841
69807.66766,78924.99962,75704.9286,43892.15607,39205.67623,43833.1385,17285.94183,15871.11575,17089.87013,19270.73247,18893.34403,18765.93008,7958.522525,6781.044453,6511.66282,4291.666454,4563.334686,4122.325813
15827.19194,16904.64008,19137.90315,9044.607051,7398.724549,8570.372255,2891.352596,2309.524388,2847.651053,25720.02914,21656.89467,17318.58302,5106.229194,5727.18008,7397.402492,6443.447403,5395.987673,6741.820448
28364.47652,30791.19784,27462.41477,20091.47835,18686.15864,21468.25179,5774.920004,5037.79134,4934.300405,9445.595424,10376.39681,9340.130448,3753.41493,3927.027729,3994.176123,2798.087825,2513.581317,2529.443877
12678.76538,12309.20262,12971.04401,8983.848627,9008.053945,9273.585989,2553.601627,2315.458364,2629.03159,1887.822433,1979.316972,1893.602692,830.2233734,718.1645546,616.6810576,555.5560293,386.0340867,514.2820988
89744.82853,102121.9462,97900.21867,65509.42276,62658.06429,63540.43365,26935.13894,23657.74756,24866.55455,31612.63494,31953.83648,30780.11999,13646.11505,11985.96725,11202.78126,6092.329705,5973.648324,5746.903389
116154.1998,117756.6987,123414.3127,64437.49054,56849.58434,62971.03958,19730.05824,21146.08418,18462.12281,16959.89432,20915.79762,18723.36583,15025.62961,14211.98936,13441.56549,5506.873445,5332.695539,5072.254918
2353.464913,1707.777436,1918.098229,1235.365362,1124.563654,1143.66658,425.7511402,510.5769996,501.2232064,1101.200784,1285.686185,1203.202454,242.6914684,204.612315,244.9612904,299.5380666,238.7405773,177.7139643
54457.16217,60067.63776,57895.21448,37638.31657,35450.80889,37190.72298,10103.35908,7842.829319,8943.708188,3287.637452,3178.142362,2931.380892,1389.946549,1271.027538,1145.22074,835.6504486,983.0438651,908.9647271
74898.69006,78467.51319,75926.16868,36236.59967,35643.37046,37343.08718,17494.1276,17021.0958,17176.78495,22274.43517,21621.47063,21047.23855,9388.986553,7769.964885,7127.02268,5147.963277,5065.56971,4082.193898
10768.62761,11595.69769,10521.43333,7125.679369,8049.257439,8829.854383,2072.982086,1722.455331,2090.000855,1119.668933,1071.456353,1064.407592,419.9893312,377.6459607,349.1370402,213.1871038,311.5302628,331.1566202
1035969.149,1135783.524,1096633.521,605691.9539,579491.4177,605916.7879,241672.167,231603.7098,225723.1031,480187.4028,483830.4787,469261.9938,196826.6241,183414.4388,185826.0261,111379.4534,110247.3816,107148.2424
2108.583457,2489.275523,2378.316508,1698.856249,1740.814217,1624.101874,617.4973113,391.0670142,602.016214,714.8290504,648.0267639,540.1383047,544.5525503,560.7204064,358.4054154,165.4512964,176.1291503,65.33763084
82828.26336,93641.31404,92550.45205,49817.26839,42420.22314,45809.1064,20940.53828,21527.07469,22139.59817,63772.77327,63811.49394,52660.53313,13571.59287,14834.12779,15982.17019,12148.66238,11331.97143,12367.2252
10893.61976,12548.99886,11260.21263,9810.301468,9780.699781,9758.407024,3116.105239,2754.4574,2424.417392,3796.860988,4067.282962,3746.780393,2690.345126,2610.380023,2482.498561,820.2467563,673.4234362,831.6865534
14038.67321,15036.11002,15340.29679,8786.54965,9058.266459,10775.63462,3992.793472,3304.328264,3829.416118,1383.475517,1342.191073,1062.098491,371.0789402,282.3626216,318.0826837,161.9326768,299.2203148,218.9433978
3533.317921,3580.169565,3604.446331,2249.68741,2352.122538,2309.515259,756.8379198,822.8053949,797.7155941,1430.390344,1439.4,1448.097736,762.8207161,718.0304556,605.5179656,355.3730826,341.8062223,212.6292171
244358.031,259065.6117,251907.9875,172046.4046,170788.7187,178479.2781,44780.18171,40729.35901,41680.91542,61026.55635,59647.20986,52598.76645,19662.15331,17281.59073,16305.85897,16026.68461,14903.11672,14282.7432
103675.5305,112712.3581,108300.3175,51340.52255,49437.13249,53656.79087,16066.51914,14522.13071,15209.60915,13049.6586,12740.35672,11377.04939,2625.569014,2405.617444,2566.201653,4178.085247,3180.968762,3317.056561
196230.7332,218315.84,207364.634,117344.8274,114818.8459,117398.2802,40599.58101,37767.91176,37902.28587,55799.51169,54374.11145,48597.43999,17043.18039,17973.20188,17992.91067,13672.45519,12015.98914,12368.08554
2414.426022,2429.313465,2446.211747,1739.866282,1777.392808,1673.209782,421.1303563,499.36527,416.3719635,2444.303424,2563.478437,2374.393146,1172.581123,876.4898292,883.7636797,694.8378018,519.9350173,583.8468308
88560.9638,99484.62936,96771.36815,61135.44892,58581.37576,56845.00838,18968.81239,18044.87449,17515.87041,19727.79053,19839.13678,19380.2257,9428.782772,8254.104103,8198.321227,4443.270378,4609.025765,4578.264422
72578.49993,79453.1257,78730.88401,41831.25834,38877.29991,40009.44534,17547.94655,15648.7518,16438.94463,54210.35045,56135.67013,52011.67337,11665.93832,10160.8492,8524.954375,12054.68813,12258.82093,9382.30145
6699.017735,7221.943702,6781.050553,3021.671556,3869.503836,4722.541673,739.5042242,598.6759746,935.9864607,3299.807706,3287.359819,3170.282024,287.2415514,245.2776976,268.2587028,751.6778187,1211.312385,1064.837862
263380.8273,297941.1928,287068.1933,213560.5285,194302.5847,213295.0255,58571.98024,55217.35013,57755.20338,81478.70591,80235.64006,70290.01167,30927.39661,29270.9189,29673.33118,16946.95238,16834.91621,16432.42472
32627.64038,32010.70233,32540.04465,19121.23614,20293.62907,21032.72639,5712.340483,5735.270084,5806.448673,10670.16495,10906.28042,10564.89496,5868.244186,5301.4061,5264.363527,2598.635519,2529.786358,2305.067049
20896.44552,22257.46237,21195.14879,11161.64305,11243.47932,11631.86891,4732.308624,4673.039298,4394.81681,3558.539,3566.618818,3299.748881,791.1852823,673.5220638,810.6399411,575.8956789,752.1867677,672.096725
19702.54224,23586.95887,22108.05287,14024.06324,13205.10154,13206.402,4502.933082,4261.583436,4134.77301,5801.751908,6369.774604,6044.340806,2432.634744,2491.205481,2221.677674,1430.372179,1187.551303,1145.754659
13772.99447,14033.06392,12790.20513,6504.783141,6577.082448,6510.479257,2404.909208,2383.342493,2183.580691,1938.557746,2043.915805,2131.027127,1258.93988,987.8067392,981.4473473,517.8704401,472.1040459,437.5947298
9844.093764,11115.24959,10206.07964,6778.340606,6325.783786,6850.256945,1454.253915,1289.437141,1801.614757,2120.961296,2129.204661,1826.706425,964.8202286,860.8735167,691.8493822,645.3929943,473.7119295,443.7312892
8209.115608,8474.912892,7375.021846,5093.059312,4822.054011,4815.702036,1812.405003,1569.49864,1439.9338,7202.426116,7107.234602,6264.555806,2916.209221,2347.911363,1986.203677,1446.279478,1317.305052,1315.236979
1058962.361,1166423.168,1097361.238,772846.5664,756023.0908,730721.5773,193991.5294,177824.8771,180257.2749,318905.8247,318806.1292,296525.6049,144925.0376,136389.1277,121354.4267,76328.98475,71595.49439,65707.56656
2945.828739,3052.28953,3143.691389,1522.159384,1739.495774,1859.398499,404.5349266,209.5286839,283.3062131,242.7575075,122.7491087,152.2878432,43.47265035,81.39670597,9.797283049,133.4988369,41.0564674,0
69992.60383,74573.48485,70157.87485,51084.80227,49118.85051,48075.26548,12229.86039,11552.7421,11223.20624,28106.95267,29910.82924,27220.86655,7687.93721,7903.005154,9718.469207,6749.790982,6150.063503,6642.983362
218525.7504,236055.6839,227327.2047,148307.0121,141955.3856,133084.6564,40565.71742,32983.61096,31599.65963,4960.186723,4886.649587,2715.682388,982.4007414,859.9249949,547.109368,1207.693827,1029.973457,698.535034
32560.63598,34361.2201,33531.35389,20184.1081,19225.24613,19542.12408,7023.955038,7079.145338,6852.411482,13045.518,13160.5017,13149.77165,5473.054346,4424.000246,4356.581232,2645.081369,2438.192102,2063.185203
6846.112771,6600.203809,6744.633888,3907.433635,4186.015658,4462.659522,1346.593195,924.1310119,1067.847747,1255.097056,1059.324556,927.3159475,151.5858693,149.1388695,105.5753001,217.3197365,287.1891012,205.568372
81332.63309,86269.38221,79530.26219,54915.84342,55702.37627,52676.04433,17256.28391,17035.99967,16907.69626,12887.89617,13895.14778,11846.99215,5819.531049,4874.336565,4517.759731,2422.192732,2452.992879,2033.853729
3798.033017,4175.730703,4314.47641,1815.93247,1096.722122,1421.924725,730.3204901,602.2040606,719.1215802,3793.357332,3308.942668,3214.723667,251.2845618,427.8649319,799.0733958,739.3823198,669.8480515,803.9888692
422.9656825,448.2459375,386.5847768,285.083933,257.6275803,207.660818,72.73082482,14.8414203,27.54589296,7377.191868,7109.422354,6888.348101,3885.692618,3478.16073,3547.302928,2168.326646,1992.113743,2009.984504
33300.72004,39063.0845,36133.17984,16763.73625,15328.52463,17742.07855,6018.004475,5209.758906,5268.411648,32278.46786,32209.41378,32728.86165,9266.01661,9582.794278,10305.09063,7263.253162,7043.424045,7624.938188
2618.653019,2425.309733,2204.114712,1353.63746,1473.206538,1944.338685,394.8319255,324.8909802,622.523114,2159.799419,2245.882336,2239.137839,941.1148775,753.0431743,906.2388691,399.7339996,356.5400247,490.5588911
6199.251834,6414.200871,6186.323429,3025.047933,3095.708975,3356.555731,1358.417319,1330.317376,1329.260724,2070.247902,2121.459296,1947.600194,670.9562819,468.674216,487.7653888,399.5649971,384.3890201,215.812277
62430.17141,67273.3577,64576.03905,53044.22256,50948.03343,50801.05973,10203.37091,9974.959797,10322.8046,21699.85953,23652.46719,22488.00022,8721.857904,8460.898035,8352.050424,4969.055369,4564.865324,4821.653297
91100.64267,101957.6677,95904.74394,45552.0767,42591.88633,47494.93155,16584.77293,15725.68623,18691.78579,68858.03256,68303.93905,67072.94159,20532.09153,19711.64225,20694.80199,13136.14415,12926.02101,13136.78275
328234.8208,354116.7414,354202.8363,242113.7841,223184.7958,242050.0677,60459.95953,50002.42041,47840.00819,117805.2065,116224.507,99012.72203,37604.45007,35481.89706,36520.14004,22608.65491,25226.60602,23510.56191
1896.675937,1953.079252,1909.345247,1450.67822,1242.850113,1335.291817,296.6885282,267.6126726,297.0553644,2216.348329,2034.67874,2213.606037,1193.137516,980.4642855,1229.916713,444.9313219,584.1969855,374.4589098
4827.052448,5723.94266,5228.808913,4453.064954,3627.020223,4472.32633,1029.921951,879.7000766,857.3129555,2139.812351,1987.518858,1799.550822,1053.255943,983.5694148,492.9801571,367.2358089,481.5257457,289.9657416
113021.5993,121456.1163,117822.755,63889.08961,60603.01821,61840.82966,24710.34562,23968.45686,24404.92094,31969.20659,31205.52935,28729.21232,9521.169152,8963.091035,7669.704108,5622.199898,4966.686309,4158.501948
1011653.893,1063208.983,1061938.7,657161.5211,652764.0095,654095.8719,209843.1987,188135.44,176400.0994,325697.3867,328449.7404,296606.3507,127212.8852,112343.0731,101863.8225,62741.18559,59521.75285,52417.12043
16633.66038,18180.19588,17237.01627,8651.766891,9059.118879,11037.17509,3055.945151,2543.642668,2994.538039,20066.31399,20913.19589,22688.60218,7875.953174,6987.684833,7212.715909,4227.752104,4225.160572,4305.494763
35636.61133,37298.75657,38018.09479,20428.29185,18805.66685,21078.08341,5679.878136,4940.156808,5287.574662,18151.10878,17831.24472,18181.18832,5805.421309,6322.037999,6471.768022,4246.267086,4014.841789,3813.407946
970.8069542,961.8422899,1027.893605,938.8291454,892.1392244,900.1183995,221.3611887,289.6507529,221.1235373,107.1475853,129.2438359,101.6265386,7.846033672,27.0704975,0,14.72409979,7.741929738,15.67415292
872.8076774,950.2231282,858.946506,688.6403449,660.834494,543.4179129,100.1255753,59.89834555,124.4736195,242.7575075,222.7491087,152.2878432,43.47265035,81.39670597,9.797283049,93.19883689,41.0564674,30.79883689
20255.6209,21607.12617,20438.0125,6351.253886,6680.092314,6649.170432,3129.047477,3417.255625,3288.582873,7513.190656,6453.353411,5972.05964,3467.93503,3044.172501,3122.416822,1385.655397,1275.769418,1335.807843
3833.040899,4978.489442,5533.495607,2978.827878,2574.418863,2805.208253,1033.498752,677.471795,749.6449227,920.8662021,917.2426219,977.1124245,288.9515188,200.140278,121.6380016,205.6095931,156.3246914,137.1104094
203478.9927,220788.4455,220884.8803,142053.678,142328.7028,158044.8977,34231.58051,29868.78824,31126.47722,72048.25859,73269.41733,71387.24036,44655.02724,38776.3361,39171.11309,14063.24389,15820.6905,15129.23423
262682.5684,274149.7592,268455.1449,178927.6738,177997.7053,186639.9747,46833.56833,41168.28325,47691.41248,78761.75342,78117.07216,73434.78341,34603.44941,32046.03102,33184.66467,14849.83506,14246.30553,13852.05251
3986.830087,4826.440482,4538.873904,3051.770481,2996.457671,3365.761347,604.0369523,614.1603148,632.6237407,728.1346736,669.308166,694.5905895,324.2347677,206.1439009,217.7327015,144.295702,193.8622785,102.1313835
226403.4325,246635.0861,236143.3136,181934.6764,174529.8491,177843.4144,46092.69764,45910.76935,43411.89404,116206.74,116937.7622,109988.8596,38944.1957,34125.10456,32690.90921,18818.07626,17958.54538,17679.16248
9867.013115,12034.58875,12436.50061,4924.378752,4434.171622,4426.580428,1214.209297,766.4638864,1339.854106,558.9865013,130.7685625,112.7023256,41.48144843,37.99218079,15.33216395,48.80157935,38.33652013,42.04794653
17831.44693,20049.66515,19053.00127,10895.66136,11153.25382,10870.40481,2909.885172,2716.271683,2501.57919,5727.770668,5470.981171,5657.559822,1981.592442,1829.521286,1767.42637,1244.768491,1282.246056,926.7859252
31069.18518,34707.10591,34723.916,16229.99054,16314.76331,16704.52733,6395.426652,5471.931504,6094.770981,13732.59549,13758.07838,12788.74871,4484.605013,4003.338314,3376.465207,2291.518352,2156.541348,2164.180905
5753.759605,7065.376706,5451.961694,3463.884912,3625.926706,4394.159194,1685.873214,1470.879809,1371.418518,2741.456714,2712.939631,2685.148599,1037.456997,748.7484164,733.8915199,296.3911004,238.7472752,219.3534587
144184.1997,161319.017,156783.5166,84541.67782,83043.3923,83966.66102,28607.3898,25405.27693,23666.39014,56009.54815,56189.32837,51451.6143,19180.10915,17403.14034,14273.14103,10036.29229,9853.348612,8337.88987
16452.04266,17871.98813,17250.43085,10227.97765,9694.925173,9001.047631,3569.502997,3014.005165,2998.612442,5380.228262,5441.007139,4953.619074,1726.462292,1661.258856,1322.140124,948.4866981,778.032924,712.6058701
5785.26343,6241.118913,6522.405851,3465.64948,3093.630391,3637.471934,1015.518291,952.1534205,1113.168611,2582.299489,2329.300569,2029.954826,682.8037898,536.9314391,387.4920371,445.9592874,380.8666791,372.0117246
172085.0033,185146.6018,177396.1981,125936.8253,121148.959,123302.1762,34132.71884,32287.42767,32959.15423,45408.02538,44432.73607,40368.03945,15569.79958,13328.45172,11540.13342,6848.53296,6635.309509,6361.942475
30468.14332,29996.5112,28263.66905,15137.12796,15347.43736,14912.2925,6270.908009,6115.423297,5702.795381,3448.0786,3313.38042,3543.885391,2008.568705,1812.235794,1583.611601,600.8967403,459.2528579,321.9565198
7287.483176,8504.468094,7911.294076,5107.549006,4881.372617,5620.946631,1061.227943,890.5524583,1095.276591,10860.53839,10985.76596,8546.080896,1514.65708,1932.073714,2805.65596,2110.390012,1986.922791,2108.904666
334836.983,370082.7378,354881.7371,224906.2602,207163.8749,213865.9084,48497.21761,43305.99426,44149.22317,85602.67258,81390.44371,71535.31304,22254.36489,22956.97324,23705.59473,17188.63837,15683.75587,15834.53863
3523.602265,4035.795661,3834.176771,2808.425143,2774.076142,2977.305603,493.9628613,362.8686761,524.0279412,685.5871294,847.4537286,725.5770879,413.9444761,413.7509558,392.8092502,185.1321109,139.7796363,135.7018021
5337.880832,5705.237085,5140.450001,2587.404388,2999.334524,3282.05001,1030.270946,1040.740095,1188.356412,875.5534147,925.1128857,747.8277766,313.7927818,237.5884167,213.7451492,228.2550175,82.13019035,22.40508445
135596.0694,141966.3109,144351.0405,90758.11412,87101.39438,90246.31053,21841.36462,19294.00898,19078.60074,29755.64103,29365.51592,25539.63639,8331.785458,7570.033723,7072.542732,5425.241816,4608.915307,5330.628854
46642.05849,50975.60169,50710.93908,30833.08381,30567.57581,31062.34473,8821.2836,8758.722979,8838.982898,9659.486773,9655.00471,9120.297862,4955.962375,4419.819225,3928.968511,1634.781998,1390.366879,1151.654564
36298.64381,41042.88819,39928.28763,24182.63493,24259.67755,25590.84129,7893.32975,6132.120963,6506.439999,8144.555742,7738.833471,7377.290073,2626.314211,2185.313906,2244.052944,1071.163066,1254.48575,1084.291353
202818.2019,222887.6636,220351.1347,132502.5265,122458.3763,130045.6718,35180.95016,29923.09139,29755.09078,57310.77171,61212.03284,59817.79846,14517.0262,13731.89197,13081.38462,8959.313848,9924.189783,11317.25455
2625.328538,2976.419607,2619.95924,1987.606961,1779.32378,1923.829244,375.5169054,372.7564989,559.9335497,620.4184646,508.5112569,490.7326731,115.6354734,154.2675701,141.8481813,33.95801826,125.4192995,81.78764685
3766.691709,4329.701037,3478.486359,1662.454318,1634.159987,2093.0578,449.7199347,464.4157828,455.2570549,4637.561378,5230.581442,6869.645795,2996.695508,2574.951188,2792.279529,1015.933589,985.1662602,1266.33827
6409.080678,6731.069194,5815.371591,2689.403996,3091.116303,3328.893132,918.2335241,790.7571205,805.0585576,3340.987611,3123.372417,3259.909344,646.7361425,602.0559779,623.7882589,805.0873228,522.3502235,453.0059594
30903.54206,32731.28349,31816.96875,19891.14762,18866.60486,19669.1999,5803.722687,5623.911965,5881.35901,1490.088158,1536.734949,1338.167489,495.3869398,316.101944,299.3425621,206.4289937,258.0799785,126.3675769
39835.06403,44292.21545,44215.99092,27781.12695,24956.44144,26293.84338,7200.147142,6392.174726,6650.865221,6012.867426,5997.373799,5873.377165,1980.29967,1913.284591,1568.049332,952.9590114,1023.819901,811.1804039
11324.66068,11822.8655,11489.14996,6555.957721,7173.824374,7619.084192,1375.765629,1328.178034,1559.135692,5167.037597,5256.746613,4308.762875,1172.029266,1341.577467,1672.854734,961.6810037,854.5884806,958.1566569
219761.6776,232771.2621,218597.6211,104691.9658,102697.441,94346.60782,37052.04042,32493.29399,27920.68405,60175.53653,59544.71505,50826.12633,21041.42658,16542.40352,11795.59115,11557.13009,9894.784105,7323.94465
28393.47584,26618.54511,26958.08327,12114.51091,12197.1618,13591.87605,4832.643857,3855.686352,3782.79135,7629.040634,7665.979252,7364.604991,2337.778291,1905.902808,2036.382356,1150.300832,1328.436749,1040.57175
64139.31283,69993.93658,66490.25508,19936.51272,18924.5497,18580.78165,8336.159444,8073.596874,7804.514269,4427.906159,2970.156101,4497.705834,582.9886892,532.7865109,564.1822262,737.0220042,727.051702,649.1888407
3421.198644,3808.465616,3519.654183,2930.3728,2695.727551,2724.390758,641.9934958,513.5443602,515.0197323,555.3973694,667.1799826,592.1910137,213.5141826,165.6947251,138.8401674,88.94164501,119.5597728,61.68920564
9117.266479,10456.19138,9774.875338,5839.734233,5591.943973,5621.882095,1328.834312,1103.673163,1198.925246,3090.43865,2738.19425,2586.807886,1375.269468,1205.105995,1192.864527,550.9296056,484.1071392,470.7018575
45865.21683,49038.4332,49671.58058,34639.51791,33844.42028,37525.13378,8835.537744,7281.101396,8204.390564,14569.32924,14620.15948,13935.91505,5337.595125,5045.338012,4707.797111,2040.014921,2044.87588,1700.026219
25004.12611,26563.04037,24927.92307,16769.49205,16130.81479,16591.48656,4001.868915,3241.537562,3669.263354,3775.387782,3626.998351,3367.043322,1064.462738,1023.079076,974.2129098,559.0465598,604.5954199,536.1853246
117275.6299,124844.0758,121141.9247,56809.10917,53231.21728,55684.43952,18263.62128,16106.36199,16119.955,40755.67084,41001.832,31992.77661,11916.2733,10487.63209,9692.463567,5845.133855,5968.441169,5686.520413
42432.09604,45314.89019,44542.70863,22439.74265,20169.47025,22513.10627,4859.433906,4279.730462,3725.287936,19330.30308,19334.06405,16438.7653,2235.312506,2195.858915,2341.163215,3466.190411,3445.14573,3524.374346
8472.658751,8732.469292,8527.302997,6142.098592,5389.721553,7174.32808,1207.949345,1194.76393,1279.725442,2978.379293,3217.022059,2905.956258,1501.65553,1283.471592,1350.921537,410.9873685,566.3442712,349.6913879
65312.93472,71410.54891,69429.77555,50871.9718,50699.90453,50348.94601,11875.8513,11788.10924,11122.57954,8702.597271,9798.184313,6972.826486,3453.443289,3150.415328,2961.616212,978.6522486,876.3622744,1050.570733
29408.48144,32310.97289,31546.4144,8480.74023,7271.370701,7405.43729,3831.203536,3835.588917,3793.313736,4148.820693,4643.45398,4707.377362,789.1955839,832.2933643,754.5840893,760.3260585,657.87276,771.4259719
5348.584899,5524.670478,5187.33406,2739.597732,2746.033917,2774.778013,971.8569865,1140.123667,971.0254525,2674.470711,2619.614694,2470.491012,727.0603778,535.2260638,567.3659115,212.4233612,298.564183,219.0376051
13811.39511,15445.90754,14738.04374,11277.30123,10935.80541,9857.10422,1477.123403,1098.97651,1747.222044,2461.222307,2418.514455,2010.888252,917.5382552,773.7937824,611.9683987,509.3089275,344.9355354,380.0811767
2509.140302,2939.852201,3099.648501,1879.84732,1495.440828,1766.448807,236.9270725,123.2185781,224.261614,206.2533543,277.0663523,147.3489303,194.6877786,186.4810399,70.94410594,116.3628245,16.88553927,0
6215.025065,7388.329929,6659.792154,2733.202515,2629.310217,2613.279189,805.6325333,819.3708776,751.7814828,1708.708173,1848.418106,1813.345856,842.272297,626.7907629,500.6001216,298.3458138,333.0805899,227.3829642
166185.7429,169991.1996,164935.2146,89662.27402,90445.03755,98726.07927,24017.59643,23539.87536,23868.04919,60110.86795,59776.61462,54598.51088,18037.37904,15642.91681,14151.91987,8603.732591,7868.975058,6965.518021
9638.758104,10816.44571,10798.75855,5765.405274,5708.824432,5611.283867,1729.911271,1719.22263,1723.939856,4388.372658,4677.892588,4450.947486,1320.879576,1344.014276,1171.226291,638.8029951,469.8858178,360.0783086
69231.08567,71169.57468,67341.56125,23035.92105,22152.59391,25157.4609,7914.617285,7332.108415,6808.25663,23939.93698,23456.87641,23116.90579,2841.446273,3002.924859,3107.150444,3910.776064,3719.920774,4211.057126
17310.89998,16892.44976,14497.60309,10230.56762,9704.160256,11247.39003,3842.742412,3125.772713,3781.47367,1387.815446,1346.273962,1238.214133,266.8064219,318.0751627,196.4050925,53.21983507,114.4124882,34.69954487
8985.654601,8937.580979,8206.593771,4515.114664,4860.032542,5503.392839,1393.45597,1183.391522,1423.605911,301.2159089,323.183089,170.9346435,40.98467111,43.73669917,7.974446277,26.54926587,25.50385627,32.46126973
80545.17204,91183.50893,87650.40711,25044.36628,23104.20635,23529.34002,7539.090798,6975.235292,7102.491065,17075.44408,16313.79115,14793.26918,3236.86028,3203.772834,3183.697383,2957.481363,2969.644004,2963.070377
