C1_lung,C2_lung,C3_lung,V1_lung,V2_lung,V3_lung,V4_lung,V5_lung
11.05171967,7.70400095,10.42188358,7.351161003,12.96664619,2.940457582,4.401978493,6.963325024
0.125920221,0.401266128,0.145265281,0.080240473,0.796419561,0.330237269,0.730803847,0.064287968
0.164897725,0.172321379,0.165361613,0.175396517,0.191619948,0.191018149,0.16894716,0.194728822
1.637051344,0.569288492,0.180683672,0.080042087,4.535454273,4.55449152,0.810666859,1.155161381
1.291663527,0.813279808,1.408755302,2.714236259,1.261140585,1.287315965,1.086123466,1.944881082
11.12350464,6.527659893,22.80835342,7.133935452,5.528307438,6.681984425,5.254220486,4.879991531
4.937861443,0.108632378,7.404690266,4.986207962,4.496916771,0.046890523,0.102828771,0.854786098
0.801659584,0.5510692,0.814847708,0.482913196,0.452109009,0.597607911,0.644611239,0.786285698
1.039058328,1.411424756,3.029666901,0.928970933,1.119639754,0.767175078,0.883854449,2.638062716
1.092203736,1.417240262,1.201224089,1.382078052,1.560222864,1.503878236,1.340066433,1.273010492
1.035893559,1.066914439,1.155391455,1.401846647,2.258267879,2.467214108,1.704620957,1.86353004
0.252794296,0.359229267,0.181978673,0.368856817,0.263088554,0.173507378,0.38451165,0.380911916
0.227242708,0.177676752,0.381325901,0.107715882,0.228079438,0.1654706,0.262870103,0.162790298
1.720918536,2.896646976,4.924313068,0.081062533,0.064729437,0.078744844,0.133865207,0.084908843
0.139986292,0.061803009,0.190379128,0.081314601,0.191910744,0.212195277,0.312378943,0.070061229
4.291007519,3.445213318,3.066062212,3.63270998,2.210587263,2.327304125,3.024384499,3.239308834
39.2937088,32.32728195,43.64838791,26.56118202,16.13018608,15.74077797,30.74259949,28.59954262
1.826321959,0.583054245,2.696271658,2.074094057,1.461252809,1.47448194,0.885065019,0.481414616
0.314862996,0.373587549,0.114145927,0.394184351,0.389188617,0.284161121,0.512451589,0.412347764
0.080498934,0.043785892,0.128248796,0.063098609,0.176377088,0.083011486,0.105336897,0.155809239
0.599498272,0.759652495,0.996729553,0.704543769,0.388382852,0.386357725,0.472952455,0.751026571
0.78386724,0.758106649,1.59666419,0.499463648,0.439146578,1.249902248,0.53631711,0.862609684
0.80548054,0.482682437,0.345353782,0.583173692,0.517481804,0.738723814,0.576577187,0.325212419
0.983442724,1.268283725,0.375739574,0.850509524,1.408281922,0.457078636,1.395164728,0.89376235
0.624507964,0.534138143,0.143751815,0.71691823,0.768322587,0.902848363,0.717695117,0.805189729
0.298027784,0.732636452,0.307509303,0.068041332,0.676674604,0.508277953,0.112106122,0.718210101
2.482130527,0.12681438,0.116856635,1.049613118,5.061658859,1.543345094,0.18836686,0.133547649
0.713739872,0.805145562,1.222902179,1.568040729,1.128608465,0.773236871,1.149661064,1.05370295
5.37861824,6.40582943,16.79078484,4.492376328,5.979890823,12.50195503,3.877628803,2.912772417
1.055422664,0.980234802,0.875303626,0.085590556,0.716577888,0.794779062,1.301293612,0.892346323
1.776186824,1.304022908,0.969491661,1.18109715,1.472918987,1.086820602,1.54703939,1.381195188
1.333616495,1.20151639,2.169267416,0.879664421,0.319226444,0.523171663,0.93272692,0.940208137
0.887611032,0.229147196,0.694729924,0.455865443,0.875175178,0.384011209,0.767778099,0.106796928
0.73311466,0.426809967,0.189211518,0.723699331,0.041189048,0.313159943,0.616733551,0.434756428
22.21227455,33.84371948,34.8458252,27.29598808,42.46426392,45.82844162,30.32547188,27.19944572
1.222423792,0.109069631,3.37726593,0.237196401,0.471097261,0.137997001,0.302556068,0.135898769
28.87070274,23.6019001,34.58138275,37.80400085,14.01239967,19.88919258,28.95372581,31.44151688
0.026628166,0.081287608,46.29600906,0.119814284,5.866381645,5.013688087,12.14167118,12.70567894
5.67194128,2.230483294,4.507287979,1.239790082,1.445382595,2.032557726,1.415536761,0.990831137
0.089280277,0.357613444,0.314198256,0.455597281,0.170875087,0.195469961,0.311631858,0.112787537
0.397028178,0.440060347,0.132874101,0.424220324,0.220459625,0.213107824,0.226653308,0.356945604
0.866808236,1.114873528,0.579985023,1.248601675,1.68529284,2.852333546,2.292750597,2.421658278
0.066964209,0.217486843,0.296148211,0.203723863,0.121563189,0.323924541,0.230668932,0.157554522
2.070436239,2.989731312,2.103718996,2.048501968,1.422715783,1.632055759,1.622163773,1.644611955
1.59436512,1.219367623,2.505185843,2.746762753,2.375840664,2.412364721,2.354281902,1.828164697
0.122932807,0.362567633,0.382213593,0.130648866,0.127293184,0.158304021,0.057794191,0.068348564
1.095947504,1.993890047,0.169993505,1.885755897,2.381761551,2.097314596,2.289810658,1.940597534
0.357151687,0.548603177,0.505419493,0.424909979,0.213904858,0.204614788,0.284881711,0.485096306
1.154882312,1.206485391,1.265744686,1.214657903,0.589896262,0.461510897,1.400871634,0.961660922
3.602894545,3.017041445,5.939077377,3.529384613,3.227998734,3.149100542,3.965135813,3.916737318
0.996603608,1.255953431,1.343627334,1.182897806,1.515800118,1.190425038,1.060909033,1.041737437
1.137668848,0.455555975,0.233654797,0.096512966,0.9516536,0.053068426,0.063110203,0.039668672
0.123326913,0.123313345,0.119363315,0.095133968,0.127473369,0.045335069,0.156606242,0.15045312
0.097683839,0.156958312,0.104473211,0.567044675,0.489069492,0.155855939,0.320465565,0.18479538
12.0771904,14.11351109,25.92038727,8.825378418,11.21917057,16.99126625,16.77088928,15.89563847
0.671864152,0.56005007,1.108904839,0.761206031,0.685082674,0.441663444,0.425947726,0.868592441
17.07062912,6.925907612,15.5872736,6.68799305,15.95782089,15.00163174,4.334877968,9.402434349
2.145426512,1.562111259,1.483974934,1.188146472,2.603699446,1.938208938,2.680132866,1.935535192
0.67541492,0.085484199,0.125655994,0.669680476,0.577494383,0.454536557,0.428887665,0.512354851
1.240679383,0.094890386,1.259577513,2.349858284,3.821468592,2.257560968,1.561531544,1.543719888
0.406445414,0.475431591,0.098705262,0.360332549,0.493799031,0.550580144,0.385272563,0.673428178
2.17946744,2.823990345,0.110944599,1.766876101,3.565723181,3.830009222,3.958218098,2.276939869
1.66518724,1.576171398,0.064466842,0.056333102,1.572869897,1.159073234,1.710293412,1.089776278
0.51312238,0.464095116,0.742431283,0.423913896,0.48805353,0.702483416,0.687430799,0.623725533
0.236538038,0.133074418,0.272869557,0.202284351,0.058531493,0.063244008,0.196966648,0.214050546
2.28213048,2.957966805,5.277985096,1.75944376,3.551359177,3.013036251,2.26670599,3.436172485
2.885411024,3.493466616,2.769715786,2.03834939,2.713634968,2.873256445,1.452718616,3.147868872
0.402431548,0.599874854,0.171989992,0.107142054,0.462934405,0.485888392,0.525491118,0.53671056
1.452682376,0.060320929,7.048681736,0.612328589,0.720396578,1.162918925,0.361441612,0.90310812
2.204399824,2.380728006,1.292048216,2.285801649,1.293686867,1.918622017,2.475166082,2.566092968
0.594982624,1.002870917,0.845542789,0.786453187,0.529112935,0.283183426,1.001418114,0.559827209
0.242111176,0.513673663,0.480377495,0.36804077,0.439812213,0.457665294,0.428092182,0.725927472
1.125164032,1.023593068,2.365866184,1.048540235,0.883618236,0.377330214,1.106599331,0.580218017
0.152422279,0.115647323,1.167678952,1.289709687,2.062289715,1.357613087,1.324882507,1.24146843
0.382771134,0.442747235,0.308854669,0.455214113,0.412661135,0.377819061,0.401148319,0.707589865
5.071401119,3.468180656,5.658755302,3.532411337,3.447519541,3.183320284,3.944037199,6.200792789
0.575530708,0.754978061,2.171276331,0.692207456,0.074761376,0.836233914,0.413807422,0.558942199
0.950713992,0.796643198,0.805176556,0.875105381,0.908702374,0.751075506,0.892951071,0.868769467
0.785449624,1.043726206,0.479723364,0.799747169,1.055388212,1.68550396,0.49104178,0.537914157
0.085220143,0.057260267,0.155637175,0.121718638,0.128124982,0.116581939,0.110362485,0.112121202
11.05866337,8.775074959,5.590543747,10.49038315,5.394478321,7.061660767,7.970392704,7.961625099
59.90737152,16.33736801,0.32289061,0.196121335,12.35425949,3.862599373,0.075714335,18.35988235
0.370879978,0.382531554,0.566903353,0.363680959,0.682455122,0.888508677,0.296973586,0.579510033
0.602045596,0.316124976,0.224228248,0.797984838,0.918126345,0.568374395,0.812292516,1.003115296
0.797529936,0.962420404,0.212403223,0.122746028,1.250735641,0.852822363,1.028431177,1.188261032
0.216044024,0.407670528,0.441291302,0.305953562,0.217849657,0.236396804,0.350373566,0.428313494
3.942107439,3.215466261,1.887077093,2.137345791,0.788747191,1.108232379,2.343006372,2.998796225
1.299652696,1.273804665,1.386703372,1.521875739,1.52476871,1.106146574,1.110058188,1.630133033
3.898495197,5.363098145,9.204821587,9.343729973,23.81270981,23.01427269,15.23761749,13.14181423
1.130721807,1.681990504,1.032470465,1.6111027,1.332469106,1.166601539,1.285694599,1.102662086
0.792628348,0.333045006,0.956737041,1.312887907,1.349600554,1.144309759,1.118947268,1.18613708
0.151428014,0.083895236,0.135084584,0.147272244,0.05227102,0.159004688,0.109380186,0.146042198
0.467309892,0.921233773,0.858671248,1.412458897,0.902991831,0.824533939,1.653431177,0.653001964
0.194191426,0.15800254,0.116806932,0.096310616,0.092099912,0.051961891,0.205613598,0.181676567
0.093025871,0.116662368,0.138178185,0.082076617,0.053198576,0.0762254,0.120686926,0.151585951
538.4405518,1191.358154,4233.927734,469.8873596,400.0139771,187.5896454,1163.392456,605.6358032
6.382863998,4.139644623,3.820687532,5.242893219,2.684837341,2.865499973,1.496887207,3.223696947
0.280196846,0.293198138,0.20703496,0.403340757,0.201226175,0.201238409,0.338655233,0.186122894
39.66808701,23.63502884,28.74743271,22.92506027,23.87892151,20.75218391,18.33667946,19.41765785
6.049787521,7.01350832,8.705381393,7.511684895,7.866801262,5.395319939,7.88669157,5.849972248
4.253184319,5.768339157,7.400485992,4.455981255,4.620936394,3.200788736,3.343698025,3.978334665
23.08181953,19.80933952,39.73789978,26.24051476,8.630185127,12.00332546,11.03659439,15.76855087
8.331532478,13.5084095,10.14483166,11.4094696,19.7565136,13.49107075,20.84255409,10.05628777
0.510575056,0.260565341,0.077591516,0.158041522,0.468049347,0.300694197,0.563468456,0.27929762
0.263743788,0.106622204,0.242261857,0.231652737,0.127963826,0.189222395,0.107685395,0.06067339
0.087162763,0.466487527,0.50434494,0.048195221,0.071957484,0.055791687,0.381675422,0.549667239
108.2863846,67.21630096,63.91328812,83.07026672,79.30914307,51.76964569,87.69367981,81.95269775
0.913701296,1.327910423,1.333068609,0.896176517,0.879834652,0.667253315,1.124066234,1.050587654
18.42184639,17.85527611,26.72584724,17.4703064,20.4925766,17.01603317,13.71022606,16.97182274
1.305441976,1.189002156,1.606755733,1.109416842,0.986056566,1.025387883,0.900802433,0.85425514
0.420841396,0.484485954,0.820594251,0.458279073,0.303258121,0.426574141,0.392017156,0.797153771
1.167039752,1.013581634,0.644131899,1.250172377,1.664097548,1.776691437,0.973886311,0.895921826
0.960401416,1.095954895,0.578443289,2.060071945,1.969170451,1.756127,1.915951967,1.595404863
2.468699455,1.87055099,2.077368736,1.182054996,1.407020688,1.69009912,1.847364426,2.468174696
0.761906624,0.724796593,0.755653143,0.528580189,0.250721693,0.293628603,0.698291421,0.610485673
0.184604302,0.118314996,0.21048525,0.100717291,0.078300171,0.08570917,0.075875081,0.101228409
3.831648111,1.360926032,3.425574303,4.148723602,2.151520252,1.777245641,1.851515055,1.982264161
0.059154388,0.52953732,0.339479625,0.712474167,0.504168987,0.107960798,1.00833571,0.171280548
1.013238192,1.618719816,0.207351372,1.520688057,0.426709652,0.399491608,0.55655092,0.910825491
3.060671568,0.130210921,0.075456254,3.206076145,1.754554391,2.852985382,3.439194918,2.294675827
0.289363176,0.348938107,0.114043944,0.148971871,0.061928213,0.16477643,0.067652032,0.281329632
0.485989958,0.692480385,1.022472382,0.460769266,0.298889428,0.167295665,0.567826569,0.439429313
0.334843695,0.376090378,0.11817348,0.303578258,0.392656952,0.218110427,0.162624523,0.270992607
1.402894735,2.221134424,1.628013492,1.504329205,0.801534474,1.268120289,1.426016927,1.93680954
0.440872252,0.528874815,0.773687124,0.209953263,0.120557733,0.201225415,0.358812958,0.447111309
8.611733437,10.4873209,15.03503799,6.914029121,2.555177927,3.535719156,7.125069618,10.47613907
1.493708968,1.458095551,1.789245009,1.286951184,1.250280261,1.559998751,1.79409945,1.767063141
3.9147048,5.000920296,6.341805458,4.402728081,4.835692406,4.380784988,3.463959694,3.262319803
14.6422224,11.44429398,13.86049366,15.25285435,9.842698097,7.611784935,10.40087128,9.316056252
0.505557716,0.857079744,0.723930061,0.417209446,0.397246331,0.345587283,0.616871893,0.777046084
77.0667572,41.54735184,101.3829041,71.38916779,66.50783539,41.84917831,34.54516983,70.83333588
2.798070192,4.287238598,6.98420763,2.598153353,3.517376661,3.667057991,2.700159073,1.983113885
1.595175624,0.281596661,2.460661411,1.514098525,0.562850296,0.804262817,0.834463239,1.431711912
28.26515007,30.42659187,72.36029816,25.90950966,63.74719238,71.53565979,60.41781235,57.63947296
2.057468176,2.733446121,6.07409811,1.772737741,1.930247903,2.479566097,2.845220089,2.509487391
0.189224243,0.165074155,0.140076414,0.139177084,0.115688056,0.099280685,0.156848371,0.154902413
4.842145443,3.402112722,13.84741211,4.664776325,3.904848576,2.489082336,5.685873985,5.551189423
0.775646448,1.016342044,1.336385727,0.821316361,0.588565052,0.498272717,0.584497809,0.590519667
0.965997696,0.938201606,1.485703468,0.678032339,0.534367979,1.12201798,0.920275331,0.810287416
1.553801656,0.088517644,0.121289738,0.584782779,1.442684889,4.40718317,0.086583309,0.170240596
2.078425407,2.177444935,4.511539459,2.403417349,2.24159193,2.195672035,2.009719133,2.892452478
0.172887474,7.214839935,10.56905079,0.063468777,2.004939556,0.014792865,2.599232435,0.051869389
10.28946495,12.29342175,16.82255936,12.10175514,11.75833893,11.25896168,10.77857113,14.74546623
156.5650482,111.6566696,129.38237,204.7238007,176.1560822,67.17181396,194.3137817,129.825119
1.762948632,2.066583157,3.72318244,1.55359745,0.907335997,0.847119033,0.778189003,1.072359085
0.892937064,1.410872579,1.50883007,1.380507231,0.898612618,0.618270099,1.443864107,1.163869977
1.924585223,1.439066648,1.653943062,0.044773392,34.91837692,22.679245,0.819486737,0.03116747
22.99845695,21.17891502,37.38178635,21.31062889,19.29687309,20.3415451,19.08204269,18.43988991
0.063578926,0.152184471,0.335228175,0.086391851,0.072131217,0.053275362,0.194749609,0.184303284
5.295638561,1.754573226,6.182489395,2.825722218,2.134984732,1.63997519,8.215620041,0.028498016
0.302153617,0.365637302,0.235965237,0.454332978,0.616661966,0.598390043,0.827268958,0.471927196
10.49247456,12.96698475,12.45141029,10.20726395,4.234865665,4.611197948,8.232567787,7.834889889
4.637978077,4.313739777,5.387777805,4.119990826,3.510370016,2.324175596,5.050498486,3.848060131
0.363079906,0.335374862,0.13380082,0.424603462,0.231726438,0.377199858,0.243646234,0.4144364
0.117664926,0.216677755,0.472902238,0.295207262,0.313827783,0.315711796,0.099032022,0.19447042
0.303326905,0.357307941,0.150038749,0.079205774,0.822834909,1.160637498,0.319196165,0.708793521
1.582516432,1.710957289,0.341619372,1.059612393,1.17099905,1.081932068,1.299875498,1.685676813
0.053500555,0.026115727,0.330531657,0.886100709,0.912976444,0.504725575,0.064891621,0.381018132
0.279949844,0.113077022,0.454760194,0.247345015,0.263333797,0.242478192,0.195825264,0.25110805
1.174411416,1.609187007,5.971313953,2.748410225,2.276310205,2.221320629,2.68815732,1.835669756
5.346199036,2.423902035,3.323070288,5.341353416,2.731852531,3.974709988,2.448533535,2.522620916
2.11868,2.231955528,7.973275185,2.867366314,2.187464952,2.760591984,4.192030907,3.26936388
4.707449436,5.04177475,8.1559515,5.029499054,5.695417404,5.857450962,5.826992989,5.451005936
1.342840552,0.966910779,2.761259556,1.239751816,1.670789003,1.079259634,1.121679664,0.992813587
1.738054872,3.473812103,3.502803326,2.215653896,0.221526802,2.126906633,2.431620121,3.06188035
0.273697436,0.416172832,0.084785394,0.065050751,0.068825625,0.051595043,0.441131711,0.106404707
13.08375168,14.06566429,11.67258358,10.74822044,14.91767025,14.46584797,19.2847271,11.16149807
0.292910069,0.311906964,0.105580173,0.074189484,0.109807692,0.070460401,0.128330797,0.164981604
0.109023519,1.091832638,0.198348165,0.100413144,1.306684375,1.277245522,1.551743269,1.430968523
0.659629524,0.460635275,1.4254812,0.540418327,0.846832931,0.960142076,0.761137307,0.457908511
0.137524962,0.030756133,0.091184586,0.099386752,7.560608387,9.872571945,6.816546917,7.039790154
1.047472,0.887113988,1.350448489,0.628189385,0.389433861,0.263788968,0.560355544,0.749752164
0.262582034,0.442599982,0.145757139,0.052705348,0.212272257,0.247422114,0.421347558,0.049885526
1.813546896,2.706687689,1.410297036,2.654202938,2.822484493,2.461999655,2.028742313,1.967431307
0.306375921,0.216632932,0.249057442,0.645429432,0.662450969,0.295049548,0.609020472,0.499150395
1.40274024,1.182303309,1.555083156,1.545475483,1.740155458,1.362273574,1.493808866,1.175729275
2.413199663,2.713865042,2.610026121,1.626618624,0.062047001,0.083082058,1.523796439,0.130988479
0.228286386,0.406860769,0.12007568,0.360478133,0.154964283,0.391474396,0.232059345,0.349182218
12.21651745,9.006220818,13.79321671,5.932495117,5.672294617,5.188697338,7.438779831,7.52513361
0.518062532,1.090617895,0.631891191,1.035744429,0.516290605,0.665949702,0.634649992,0.804587901
1.503743768,0.625492275,1.969958901,0.801126361,0.572414517,0.357482731,0.196440905,0.557419956
6.396758556,5.963414192,11.63707733,7.653054237,7.940723419,8.317365646,9.211053848,7.572925568
0.399150908,0.633000851,0.769108534,0.753084064,0.607413113,0.638345778,0.39824295,0.458439529
0.129951566,0.164952859,0.227577627,0.517967999,0.496006161,0.278464377,0.32731393,0.109730378
0.515399456,0.381721795,0.165283695,0.045065112,0.075394243,0.157689333,0.085836828,0.44827953
0.631146312,0.498288482,1.075499892,0.557658374,0.246310934,0.23326166,0.312866658,0.574978709
3.9807024,5.555596352,2.014202833,3.794115543,2.871671915,2.394635677,3.236787796,4.698739529
1.311347008,1.865802884,1.993085384,2.052907944,1.836778164,1.921587825,1.504185081,1.913622141
0.921767652,0.077574179,0.091866344,0.119961374,0.524838865,0.421620369,0.813676,0.955111802
1.527942896,1.250616431,2.079237461,1.777066827,1.311448932,1.757626176,1.112202644,1.961767197
2.515978336,1.157422066,8.598858833,1.39521873,1.049852848,1.527799487,1.302123785,1.29605639
0.097030267,0.080651321,0.207854643,0.117075332,0.298202783,0.260774344,0.033164401,0.141379938
3.88768816,2.456954718,2.106381893,3.852195263,1.175798774,0.553545833,0.941927254,1.093918204
5.220764637,8.262358665,11.59829807,5.960080147,8.251470566,7.650567055,9.048492432,6.741362095
1.314280272,1.201884508,0.06338609,1.795111537,0.549992979,0.772910953,1.136413932,1.845404983
6.460053921,4.684382915,6.435713291,6.982990265,4.476597786,3.792530537,5.389803886,6.571438313
35.53840637,36.05027771,36.95430756,24.79350471,17.84087563,11.98474884,17.15688896,32.98569107
204.6005554,73.74581146,120.7671509,152.5285339,28.37898827,65.78673553,40.20822144,60.31222916
8.070242882,13.97585487,16.06008148,6.688375473,3.697099209,1.888606429,14.52338219,11.54878235
0.151923493,0.077523716,0.051989499,0.080734387,0.604540348,0.594446659,0.369085491,0.434402406
1.694133639,1.405277967,7.209399223,2.066316843,1.382882476,1.21085906,1.023623466,2.528639078
34.84137726,32.8466301,73.34143066,33.16680527,31.99341202,34.21001434,28.44355583,35.11575699
8.025473595,8.737532616,9.116052628,10.2727766,7.817755222,7.328249454,7.080104828,7.915249825
0.486028612,0.299580395,0.545925975,0.160857424,0.419282526,0.4532004,0.385307163,0.392664939
7.923967838,0.04871124,2.735002756,3.864071846,4.382356644,0.078894399,4.05748415,0.089870788
0.660864532,0.968935192,0.232935414,0.527852297,0.438410848,0.551948905,0.732360244,0.941447139
166.8931122,9.216017723,33.7212677,72.93309784,69.30001831,19.22239494,16.51494217,10.39330101
0.324079514,0.088435158,0.09613093,0.263439596,0.055140324,0.180374146,0.231613159,0.303996712
0.866036296,0.800618351,0.259769976,0.528810084,0.193483755,0.322304785,0.536593854,0.398435265
0.176881522,0.556258976,0.577695727,0.256302208,0.130563334,0.156407252,0.065894455,0.328957796
0.324561954,0.568037093,0.695103705,0.491648138,1.075742722,1.049732804,0.832042098,1.369760633
0.668699324,0.698884785,0.792795718,0.692973733,0.383267909,0.458838463,0.4393332,0.583191693
0.777769268,0.953218699,0.743365705,0.771741629,0.823570609,0.88384831,0.974266768,0.553136528
1.291277528,1.904081821,2.720285892,1.993985057,2.513803244,3.111230612,2.123443604,2.414153099
0.379772305,0.530715168,0.25966832,0.268374085,0.362528026,0.494720399,0.40177089,0.67105639
0.426244706,0.727189064,0.554569185,0.669948697,1.4516536,0.863707483,0.689817429,0.265682518
0.07952521,0.555486023,0.07030239,1.200674295,1.495445609,1.071633458,0.557588577,0.477803737
0.354164422,0.318962812,0.188408703,0.22003679,0.372267365,0.383815676,0.260787934,0.32120502
1.171979904,0.807353973,1.917772293,1.158608556,1.182630301,1.283209562,1.044203162,1.00654912
6.316093922,7.349552631,8.729676247,8.703164101,5.058856964,5.20043087,6.112341404,7.435925007
0.293909669,0.145091847,0.110929549,0.249149501,0.398017079,0.324892461,0.336234123,0.304644555
2.805210352,3.186646223,3.729022503,5.411463261,3.266850948,4.145157337,4.340411663,3.632469654
0.642879188,0.89635241,0.914501965,0.461688757,0.407371074,0.539206147,0.594286144,0.430649936
0.221007347,0.280418843,0.311876267,0.210527927,0.17863299,0.200087979,0.309985459,0.426543444
5.318024158,5.590930939,15.20837212,5.040610313,8.441703796,6.787576199,9.166090012,10.263381
1.904785872,2.127939939,2.28938508,2.202973127,3.03051424,2.821242571,2.167785168,2.061491013
0.121149868,0.198439598,0.098912574,0.089882009,0.11368414,0.201443776,0.159758151,0.047607329
6.947124958,4.854061604,4.821527958,5.611064911,3.380815506,7.060684204,5.733605385,6.354077339
3.825202465,2.762597084,1.767753601,4.02344656,4.609724998,4.400339127,4.377420902,4.156045914
0.598108828,0.364444792,0.149707004,0.168403819,0.419878095,0.363283813,0.674287558,0.329159588
0.373307616,0.380396754,0.632732153,0.473182142,0.4594661,0.520922959,0.303911865,0.320659846
1.379274487,1.497110724,0.193806767,1.470232248,2.344730854,2.3027637,1.825954676,2.762036085
52.62060928,83.94493103,21.99915695,92.25730133,73.27983856,74.27648926,85.83288574,44.44916534
2.308606625,2.101733446,2.632545233,2.895601749,1.424292326,1.529494166,1.500034571,2.468245268
0.492358178,0.656373084,1.099280477,0.840663552,0.676849723,0.689968765,0.540986478,1.030373812
0.569702804,0.431926101,0.819099188,0.525783479,0.562079608,0.411582589,0.62859714,0.554375529
3.064917088,3.54591608,4.779479504,4.015784264,3.301744461,3.308238983,2.891187191,3.712829113
1.89193368,1.955169559,2.046533346,1.902076483,2.169632673,1.798689961,1.556723833,1.526585937
0.451292932,0.321204305,0.281975329,0.497624695,0.484585166,0.338352233,0.415571421,0.250272572
2.886260033,1.734660745,0.285715431,1.894261003,1.879099011,2.575837612,1.38098371,0.042723589
0.713392556,0.88461113,1.323771119,0.897900581,0.374544561,0.405781507,0.599681795,0.546693563
5.038980961,6.239463806,9.455242157,4.670140266,4.352228165,9.824011803,8.616491318,6.91093111
0.07301192,0.572858751,0.185223609,2.276990414,0.056986768,2.796343327,1.34646523,0.136701256
7.559244156,8.079060555,14.68837452,7.674890518,7.537836552,7.667513847,8.281335831,9.774141312
0.843766928,0.82126689,1.501354814,1.23059535,1.161329865,1.245339632,0.814575255,1.007469535
1.971285224,4.215466022,3.696084976,2.862041235,5.203545094,5.232368946,4.199294567,0.119813181
0.310517192,0.1990062,0.150754273,0.18630372,0.290568948,0.258757025,0.175843939,0.17576465
0.201285243,0.291707456,0.126375094,0.184878558,0.441213548,0.64942646,0.265031844,0.203646272
0.081402749,0.274172783,0.210648477,0.503754497,0.154779747,0.405814111,0.480769247,0.400842518
0.93670398,0.404578745,0.757428527,0.672668755,0.423696727,0.494101167,0.53870368,0.810676873
2.110999584,2.301041603,2.926555634,3.640065908,3.791339636,6.090144634,3.160452604,6.190880299
0.79679662,0.865103602,0.206188887,0.487357259,0.817930222,0.650664866,0.764146447,0.592643738
0.308865309,0.53594172,0.191465437,0.669872046,0.389854252,0.48800683,0.447772563,0.419463307
0.721844852,1.032978773,1.144085169,0.861887932,0.935783327,1.033893824,0.829275072,1.101706266
29.10961533,63.17125702,55.86338425,20.85816956,15.63936424,22.31521225,19.94327736,26.10344315
1.88710928,1.428503036,0.831480026,0.972875655,2.408421993,6.941402912,1.051155329,0.761575997
0.299054414,0.281283826,0.17526643,0.484062523,0.1991487,0.21794422,0.217881843,0.274780512
0.348942488,0.299252838,0.529854178,0.384568214,0.239398807,0.287716746,0.229050234,0.293967694
0.140490159,0.049463071,0.142363802,0.19016166,0.214707136,0.231237784,0.075125583,0.090811715
0.75916636,1.068718076,1.588020802,0.624626517,1.02932322,0.873843014,1.120572805,0.981591582
0.174677759,0.093547791,0.097261384,0.051980082,0.036540091,0.099488482,0.186730728,0.041498747
6.316093922,11.25326633,8.897402763,7.751896381,25.87058258,23.92126274,10.28188992,11.01352215
14.20841408,15.43450165,17.94991302,15.7447691,12.96875095,11.4391861,12.10155106,12.41609859
0.121281356,0.156019986,0.171659499,0.202523634,0.165894762,0.259232849,0.14885515,0.149037093
2.768930912,1.842835546,0.37911731,1.959734917,2.56617856,1.528451324,0.907339513,1.182420015
5.526052475,6.127939224,4.942066669,7.583709717,4.061799049,4.194042683,4.544134617,8.281293869
0.87746042,0.808421373,1.438609481,0.538962483,0.310758829,0.372800171,0.530333459,0.637071669
2.540910959,1.871912837,5.016819,2.886636972,0.140107781,0.135693923,4.067515373,2.759912014
2.009185791,2.759836435,4.48411417,2.432035923,2.023892879,1.565082908,1.931239605,2.25088501
0.069511153,0.132299513,0.05724163,0.053652402,1.73497045,0.336950839,0.035953932,0.146849319
0.081482045,0.138002887,0.110287115,0.056185424,0.110355921,0.02822016,0.163307786,0.069433838
8.7522192,5.967830658,18.00551224,14.39046764,6.429371834,6.694042683,5.280160904,6.388062
0.962253988,0.640693426,0.641795933,0.464370549,0.175844312,0.134255648,0.690889657,0.448208719
0.255607873,0.356108069,0.3756634,0.216293767,0.229761064,0.203138456,0.2649661,0.312708855
3.922424078,3.170083523,10.69239235,4.383189201,3.956698179,6.938470364,3.131052971,4.013735294
0.377873421,0.783834517,0.074649215,0.566508293,0.394864023,0.59692353,0.209208608,0.526798308
0.241648003,0.213033244,0.123125128,0.112382919,0.313792199,0.174260199,0.16972883,0.192247257
4.052489758,2.566159964,3.107876778,3.854876995,2.123038054,1.943390608,3.454378843,2.368026018
0.187299833,0.333637595,0.532050073,0.580262065,0.839440882,1.069124103,0.816373885,0.613140762
0.103347041,0.121800572,0.299426734,0.178013191,0.321486115,0.243547127,0.063097708,0.209522769
0.531146288,0.463984698,0.249554038,0.289832205,0.241553381,0.332746714,0.441823483,0.413409799
0.312763423,0.199469969,0.421341777,0.357248485,0.360250831,0.333724409,0.464616835,0.375743419
0.305098414,0.293890089,0.428181648,0.359033793,0.395704865,0.379904836,0.375726342,0.422790974
4.077190399,1.947844982,0.478633165,2.209715843,3.268847942,6.258962631,3.45946312,4.120645523
0.729795456,0.958224416,1.084283233,0.700367808,1.202003956,1.403793573,0.986718297,0.36367175
0.161080658,0.081178561,0.0852364,0.104742393,0.188817248,0.053415462,0.167504862,0.18367514
0.556657672,0.993890107,0.772425711,0.305474669,0.174943939,0.327043414,0.336701035,0.554375529
0.178683922,0.278339297,0.202345729,0.063801065,0.167954728,0.060552746,0.077002116,0.248683065
0.544654608,0.380323142,0.312292099,0.292920083,0.568210483,0.523464978,0.530333459,0.729502916
0.299961388,0.444550782,1.118949652,0.429009289,0.405899644,0.316373378,0.474335909,0.31306994
