WT1,WT2,WT3,WT4,WT5,WT6,WT7,Ob1,Ob2,Ob3,Ob4,Ob5,Ob6,Ob7
19.88178444,20.08625412,20.09479332,19.98626518,19.89175415,20.10049629,20.14131355,20.6858387,20.41067505,20.69831085,20.51024055,20.72186661,20.51044464,20.61200142
14.71233273,14.45947933,14.45257664,14.28494263,14.28147602,14.22398949,14.27961922,14.0390892,14.38989544,14.66710758,14.15627098,14.20295525,14.08802128,14.53369808
15.06730366,15.10808945,15.5711031,15.57927322,15.53325176,15.38912201,15.48879528,14.12012863,14.72200584,14.93314075,14.97296333,14.57019901,14.9892416,15.05617905
18.05552864,18.11566544,18.05223465,18.23554993,18.13914871,17.95733833,18.09220123,16.01940727,15.30270195,15.76619053,16.01842499,15.60531235,16.18179512,15.30257225
12.05799007,12.12104893,11.670434,11.27874851,7.747588158,6.719904423,9.926460266,8.353953362,8.651551247,10.21194172,8.09191227,9.80026722,10.68883038,10.12283897
11.54452515,12.5425148,11.98056602,12.7771349,8.882130623,9.785936356,10.31160259,7.328876972,10.60279655,11.86673927,11.00776005,9.549184799,8.952577591,9.366750717
16.96401596,16.46085358,16.63087082,16.88941193,17.04041672,17.34625626,17.35394478,16.11748695,16.39009476,15.84306717,16.56083298,16.53529167,16.70255661,16.60115814
11.99008274,13.07111454,12.86138535,12.87313366,12.58321762,13.35415077,13.57348919,11.16343594,9.344520569,13.2646656,12.33824825,12.69767952,13.1447258,9.57057476
21.28901482,20.93157578,21.14015961,21.45553017,21.48159218,21.85671043,21.83817863,20.34187317,21.39217186,20.65226364,20.99086571,21.42235184,21.40527153,21.52581596
14.59428215,14.56600761,14.4731884,14.51955223,14.1114521,13.76715088,13.38575935,7.817502499,9.906380653,8.417658806,9.54713726,8.380581856,8.685670853,8.625108719
14.66663361,13.26681709,13.79652882,13.65047741,14.45667076,14.40816307,13.45829391,13.5145998,14.46399879,14.30867958,13.43570518,14.43313313,14.40539265,14.1701088
11.00033283,11.30452156,9.758808136,10.86729527,8.837665558,9.843894958,9.636018753,13.97488213,14.46414661,14.77264595,15.00399113,14.76003075,15.29250336,16.14406204
9.012711525,10.31459904,8.695599556,11.86577892,9.830194473,9.111860275,10.16905594,13.6399622,14.08172321,13.81578064,12.57525826,13.35983276,12.71571922,14.09771919
11.55064201,11.02122498,11.04214382,10.65739918,11.20726585,11.09954166,11.05498123,10.85653114,10.27379894,9.066065788,10.39083481,10.63853359,9.282606125,10.56292343
8.423309326,11.91840458,8.923998833,8.81380558,9.093447685,9.487129211,10.65828133,13.50580215,13.26480198,13.78514004,13.89854908,13.98442173,12.41268444,14.19054222
16.94983482,16.87742043,16.99878883,17.16738701,17.36936378,17.04071808,17.28221321,16.63669777,16.39895058,16.7698822,16.75906754,16.74801826,16.91254234,16.67933655
22.47541237,22.01093864,22.42849731,22.06747246,22.40760422,22.45693779,22.5418396,21.84109116,21.97105026,21.96310043,21.93323517,22.07178879,22.0960331,22.13433456
15.21611404,16.68432236,16.33932877,15.69232273,16.05501747,14.99234486,15.52209854,8.216312408,8.917978287,8.001565933,0,7.666512966,9.343298912,9.351345062
10.10121536,10.8324337,10.39584732,11.58788681,10.15795612,8.77630043,8.632171631,9.58702755,10.76274967,8.920312881,9.38445282,9.869826317,16.12225342,9.358016968
14.33668709,13.57715034,13.71497536,13.677145,14.06762695,14.16440296,14.4178257,14.51801395,14.86078358,14.45872116,14.66757202,14.78736782,15.38449764,14.83339405
20.38710022,20.11508942,20.29517746,20.25232315,20.26232719,20.41044617,20.44945145,21.56365776,21.51996994,21.53878975,21.42273331,21.76254654,21.48280716,21.82559586
13.64809322,13.12518883,13.19921589,13.66975689,12.06378555,11.67397213,9.220255852,14.55403042,14.2124548,15.31172371,14.51750946,14.7422266,14.37608814,14.33480835
14.20212746,13.0720253,14.5169878,14.33815002,14.55882454,14.42013836,14.30739021,12.63079166,13.78780651,13.95456028,13.92727566,14.16203022,13.9094553,13.64490795
12.38372707,11.50022697,12.58901405,11.28788471,11.62307835,11.87004089,12.17662811,8.829076767,11.29344368,10.54916954,10.88845253,11.01022148,11.76043797,10.1989193
13.95660496,14.82502842,13.79510593,16.59970093,7.677631855,8.860479355,16.74234772,13.17513466,14.35374165,8.899296761,14.66003227,9.557507515,8.249138832,11.43386841
10.18529987,10.26887321,8.592438698,9.527570724,10.31731319,7.578119278,8.702748299,12.54366302,12.73198509,11.84595013,7.844126225,8.948376656,11.88409233,10.29655838
17.67722893,17.66905594,17.56184387,17.21665764,17.47011566,17.70928383,17.46414185,18.8366127,18.63259125,18.89670944,18.65029144,18.8051548,18.64074326,18.59578514
15.13379765,14.64152241,14.81396866,14.77826214,15.02719593,14.90466881,15.24273872,14.4969101,14.92646503,14.64125538,14.50263214,14.76052475,14.87802219,14.82033634
18.01687241,17.92446518,18.02748871,17.95942116,17.99564171,17.71753311,17.66396523,15.90568924,15.4433794,15.96676064,16.07652855,15.71885586,16.45681381,15.57514668
18.55147934,18.57271576,18.72933006,18.66547012,18.85346794,18.75788498,19.04026604,17.96062279,17.85772133,17.92269897,18.10863876,17.95656967,18.35187149,17.70100975
19.93088341,20.03948402,20.19421005,20.00773811,20.08651733,19.96713448,20.07164955,19.83865166,19.55986404,20.00278664,20.001194,19.80153275,20.11649704,19.7122879
12.50047016,11.10541916,11.83942318,11.75202084,11.62857533,11.11229229,9.542459488,7.858124733,10.30374336,9.810265541,11.12849045,9.811820984,12.99535942,9.102106094
15.91883945,14.84776211,15.71187973,15.84261036,15.7287035,15.51246166,15.79466343,15.62902164,16.39862823,16.22663879,16.01750946,15.90164661,15.91137218,16.34574509
15.33051395,14.33105373,15.14489079,15.54733276,15.18618584,15.22369289,15.29217529,12.69730186,13.08461189,13.84189796,13.83740807,13.50232506,14.20651531,14.04859257
11.81065464,11.73782444,11.64786148,9.21927166,7.704313755,8.230065346,11.45086098,12.25686646,11.94812489,12.62441254,12.46365356,12.64371014,12.46960831,12.26832008
12.78165245,12.35258579,13.55417061,12.21466923,13.07225323,13.85118294,13.69230461,11.51043987,13.46076965,13.0035305,12.4823904,13.74599266,13.25001431,13.16003036
13.16367531,13.07874298,13.26808357,13.05969524,13.37243557,13.34022522,10.43730927,13.18178558,11.21932411,13.31669998,13.08950806,13.25323868,13.46400833,13.68849468
7.268331528,10.1101284,10.67353249,9.836858749,9.958237648,9.449090958,8.842017174,6.406645298,11.21703243,7.114979744,8.377382278,8.650202751,8.396408081,10.85624695
20.26343346,21.27614975,21.25018501,12.2015295,11.60237885,20.97979355,20.41098595,19.03265953,16.28793716,18.47762871,18.44601822,17.68370247,19.84213638,15.48578548
13.60474682,13.1827631,13.53259182,13.8453064,13.63936234,13.29866123,13.65149498,12.9373951,13.46720505,13.24750996,13.33504581,13.07701683,13.54936123,13.27625561
11.90729332,11.10562992,11.26441288,11.65689754,11.52747059,11.52808571,11.49332523,11.66418362,12.24770832,11.16851616,11.51620388,11.51182842,11.58055401,11.90499878
11.85414886,12.07783985,9.4251194,12.19684887,13.35938072,10.01975632,8.366321564,8.213028908,12.45512676,12.06833839,13.01548195,9.05267334,9.921380043,10.78516579
12.43923187,12.75824928,12.96517181,13.67163372,10.60415268,10.22650909,10.81921577,11.32604122,13.22576618,12.02442646,6.929900169,9.26896286,8.391626358,14.51333714
11.78068447,11.66722584,11.62926579,11.65914154,11.93712139,11.50176716,11.98223019,11.90160275,11.86098099,12.32992554,12.05644512,12.52612686,12.14224815,12.47838116
11.32442379,10.05852222,8.227452278,12.07923031,11.45509911,9.320943832,7.069577217,10.68341064,12.29244518,12.14201641,7.523359776,11.06614113,10.55152035,11.87310791
17.13610077,17.52614212,17.74038506,16.9148407,16.92342758,17.14069748,17.16780472,18.24017334,18.73526955,18.02690125,18.10892868,18.51302719,18.25370979,9.304120064
11.4592638,12.89022636,12.56071281,13.44852734,13.38591576,7.93070364,13.57914734,12.78079128,14.87336731,13.14041901,13.35524464,14.17756462,14.06781769,14.92346668
18.29249382,18.30072021,18.35002708,18.10482979,18.23466682,18.11699867,18.20718193,18.28538704,17.93012047,18.44417,18.29012108,18.46530914,18.41064262,18.25440598
11.52788067,12.09759521,11.99485302,11.90098476,12.81832123,11.92463303,9.091722488,8.001832962,10.07537079,9.129779816,10.52029228,9.969659805,7.701895714,9.290634155
19.62898064,18.98636246,18.96445656,19.09957695,19.2325325,19.05308533,19.07530403,19.70516014,19.57834053,19.65616226,19.40250206,19.69678879,19.4708004,19.37439346
13.49809074,12.87453842,9.400588989,12.48766899,13.62554455,11.05268574,12.5237236,13.8981781,14.19787121,13.115839,13.5583601,12.61032581,12.67559719,14.15007877
8.874111176,9.207030296,7.088535309,10.06429005,8.402895927,9.257658005,10.82245636,12.54590702,13.12417889,13.22879028,12.07456303,12.94816399,12.61380863,12.96191216
9.46271801,10.60749435,11.01052761,12.00900269,9.938563347,8.896566391,8.31607914,13.3494854,13.1512022,13.87857533,13.00637341,13.9097023,12.94998074,13.62299061
18.19500351,19.19397926,19.06542587,19.29600716,19.43966866,19.44995499,19.45431709,19.78432465,19.92929459,20.14733315,20.16005135,20.11540794,19.99588203,20.04282951
20.14330864,19.88834763,19.85300064,19.96391296,19.97301674,20.02556992,19.96059608,20.49060631,20.14334297,20.38147545,20.2169323,20.461689,20.12299538,20.05590057
11.58121395,12.55395508,11.95183754,11.09043407,10.69684315,8.857132912,11.97079277,12.69628906,13.10971642,13.71460724,13.90379524,13.77919388,12.61707401,12.04650116
19.32245636,19.06581879,19.0879631,19.07961273,19.35660362,19.16557312,19.34861374,18.57661629,18.49882126,18.42050362,18.51431274,18.64745712,18.72037697,18.51869392
12.60803318,9.617136002,12.62700558,12.16862297,10.21002197,8.46487999,8.402153969,8.602831841,8.665660858,9.260075569,17.68022156,8.330290794,8.260518074,17.78649521
13.3076973,13.25586224,13.2966032,13.15449524,13.06988907,12.04592991,13.18712616,15.02820492,14.93567467,15.5519886,14.90824604,15.53840446,14.99870682,15.26348972
9.931968689,8.13788414,9.42017746,7.008756638,9.240710258,9.566203117,8.974887848,10.09598637,11.52033424,10.8662529,8.048994064,11.89330101,12.1949091,10.94472313
13.03777313,13.37462139,13.29337502,13.05221653,13.14664268,12.99355412,13.29688168,13.47528172,13.37286663,13.07052135,13.19982052,12.90833569,13.16615105,13.04232025
14.6054821,14.50664997,14.48995495,14.85981941,15.17718029,14.79701614,15.30569077,14.70442581,14.63075066,14.74899483,14.93385792,14.46434307,14.67092228,14.62577534
9.250183105,8.371440887,9.705874443,10.71996021,9.02710247,8.802437782,9.038746834,15.80193138,15.83001804,16.72656441,15.17295933,16.50225258,15.73161316,16.36323738
15.4158926,15.23227787,15.18275452,14.89226437,15.01159,15.45459557,15.5958519,15.50416851,15.55792046,15.69685745,13.14495373,15.53876305,15.56389332,15.13728619
14.82610416,15.2512207,14.91911221,15.2406168,15.47829819,15.38477039,15.40717316,14.21111107,13.99013042,14.29152393,14.32365894,13.93025398,14.23071289,14.16645145
10.51678753,10.28202438,9.860704422,9.160788536,9.669047356,9.500007629,9.369109154,9.944042206,10.37393761,8.892684937,8.938201904,9.463003159,9.539001465,8.729185104
11.65206718,12.0747242,11.52468014,12.50506783,11.83658123,8.584464073,9.263139725,11.77925014,11.03174686,11.8818903,12.13789558,9.678837776,9.675432205,9.951439857
9.524297714,11.66037846,11.50693417,11.8646574,11.6847353,8.386208534,9.521002769,13.1473999,13.02883434,13.4900589,13.11633873,13.6212492,13.09699535,13.40803337
16.11599159,15.45900536,15.59600067,15.83745098,15.75885868,16.11058235,16.25251198,15.03747654,14.76371479,14.91312981,15.03793526,14.93512344,15.27029514,14.95366383
9.995934486,11.59309959,12.18633842,12.42019176,10.37393665,10.17638779,8.890599251,12.98673916,16.92531586,13.1488142,12.56490135,12.70724487,8.494888306,15.83870983
11.99485588,11.92599392,11.72512913,12.35947037,11.72872829,11.91211319,11.65782642,13.96333408,14.09951591,14.34702301,13.78558159,14.15765285,13.879529,13.87307453
9.671813011,9.172663689,9.074487686,9.230349541,9.795873642,7.506367207,7.622962475,12.95014191,7.568576336,8.601766586,6.896239758,12.05130005,12.35389042,8.835834503
9.282287598,10.20741272,10.10542107,10.0136137,7.804396152,9.137822151,10.60746384,13.46850014,14.21949673,13.84769249,13.98886776,14.56241226,13.2943964,14.5106039
13.25257683,12.7241497,12.86787701,12.77401066,12.30012608,13.00738525,12.58223724,7.537201405,9.141505241,9.316669464,11.06697655,10.07690144,11.24520683,10.42260742
15.36270523,15.22121048,15.0553484,15.2107935,15.26101398,15.43475056,15.53198624,15.14590931,15.64255142,15.65463257,15.41654873,15.5374527,15.67104053,15.49649906
9.698740959,9.122797012,8.854927063,8.516008377,7.182781219,6.448210716,7.798876286,14.44256687,14.21410751,15.22351646,13.93297768,15.17240906,14.18043613,14.74238586
18.31460762,18.38059616,18.37924385,18.51725006,18.66168976,18.47633171,18.74978065,18.13003922,18.12767029,18.40602684,18.23628235,18.50037384,18.32419586,18.2009697
15.48296928,15.2806673,15.59438133,15.49626827,15.51337528,15.50931931,15.63441563,15.17723751,15.07017803,15.25118256,15.08495903,15.12420177,15.08022785,15.12749767
19.14995766,18.85653496,19.05479813,19.1348114,19.24765778,19.14899254,19.34404755,18.65992355,18.70678139,18.77625656,18.70526505,18.824543,18.84650612,18.84212875
11.06188011,11.12292671,11.37110424,11.19970226,11.73155212,11.4482832,11.79806519,11.53448677,8.126289368,7.949357033,10.69709682,11.01141739,11.17142105,9.986584663
10.00778103,11.77222443,10.70354176,11.71395493,9.837169647,10.8713007,8.528539658,15.89306355,15.94530296,16.2740612,15.35183525,16.15327835,15.73733997,16.01388741
13.9505949,14.47721195,14.41230392,13.98302174,14.28927803,14.35608101,14.66564369,14.22954178,14.87034607,13.99601173,14.17800713,14.63331413,14.69351006,14.5276413
18.04113579,18.29595757,18.40345955,19.07010841,17.92627335,16.79325867,16.74234581,17.11527252,16.89955139,17.27672768,18.1366272,16.06298256,16.979702,17.02106285
21.98695755,21.45203209,21.73797607,21.84238625,21.6923542,21.79738617,22.07204056,21.56854248,21.42984009,21.60533714,21.68540382,21.13718987,21.63468552,21.46126747
18.60617256,18.41294098,18.4564476,18.36599922,18.44422531,18.40481377,18.85153389,18.31183624,18.37669945,18.53809547,18.41105461,18.52806473,18.66927338,18.49250984
18.81312561,18.90030289,18.98661423,19.41018867,19.40274048,19.84749413,18.40677071,19.22570419,18.48400307,18.27536964,20.3112545,19.10848236,18.88067245,18.69181824
16.18426704,16.88363266,17.46988106,16.84607887,17.19458389,19.13195419,16.314188,17.78249168,16.08242416,15.3716259,17.30184746,16.93846703,15.94013691,16.88732719
15.68823051,15.68567753,14.66435623,14.70438385,18.00179482,13.98264027,15.98723602,17.09597588,15.0452652,8.599209785,17.97129059,14.19066715,7.689748764,9.706086159
10.88353443,11.69599247,12.50229359,13.84764194,14.03683567,12.87117481,10.73229313,12.12068081,13.94532204,8.306982994,10.90750694,10.0681076,13.99190521,14.41798973
8.911701202,15.36724854,15.72366428,15.41051292,15.28377438,16.41178513,15.70066166,15.09947586,13.9745369,14.80560207,15.26155758,15.84843063,15.46930885,14.26173973
16.55786514,16.0760994,15.88785744,15.49453545,16.21167755,16.56593704,17.26935196,15.07045269,15.21820831,15.30673504,15.77640343,15.41842842,15.96935749,15.67642307
20.32528877,20.60347366,21.0310688,19.32025146,20.24279785,20.65641975,19.89144897,19.38767433,19.6457119,19.19041061,20.06331635,19.95358658,20.45837212,19.50068855
18.85936546,18.6932373,18.72110558,18.92315865,18.75528145,18.73968506,18.90503883,19.95336723,19.45206261,19.70935059,19.23810768,19.95618439,19.6212883,19.75086021
19.58154678,19.94189072,19.769907,20.1346302,20.2824688,20.0163784,20.00234413,21.19922638,21.13789749,21.29934692,20.96422386,21.28231239,20.89597702,20.92876625
22.74408531,23.33599281,23.15243912,24.05239296,22.89344788,21.07446861,20.79405022,22.04905319,21.8517952,21.83224678,23.33244133,20.43171883,21.89985085,21.93260574
15.91133595,16.60001183,16.64348602,17.38385201,15.57726574,9.24538517,16.14203644,15.0656271,15.02748775,14.73133087,15.61274338,15.70405006,15.46880341,15.68831444
16.33970451,16.35112,16.26531792,16.66643524,15.54276752,14.82268906,13.65782928,14.60945511,16.48143578,15.53100681,15.7557497,14.61839771,14.85081005,15.70515251
11.2124958,11.75474548,11.71036148,7.871519089,11.31376743,10.58998108,10.40891171,8.418830872,8.185159683,10.79497623,9.822893143,8.222400665,11.43621731,11.71781826
18.3055954,17.78750801,17.67835426,17.67257118,17.67100143,17.48189545,17.60673904,15.50078678,14.91145325,15.18265057,15.61556435,14.86249447,15.65451145,15.03186131
15.04373455,14.98835373,15.36094856,14.67805576,15.1657896,14.44921684,15.61948681,14.19312382,14.85818863,13.08867741,14.0643177,14.35002232,15.03746891,14.53439617
14.99629211,15.96753407,15.50248051,17.04673004,12.94909191,14.11569214,17.3063488,14.52251339,14.88700962,13.84013557,15.64322662,14.54734325,15.16932201,13.93478107
13.89948463,13.66029453,13.45326519,13.87672234,13.61137581,13.5335722,12.94368172,13.77484322,14.39819813,13.97585583,13.73261547,14.15987206,14.21273136,13.59657764
9.425093651,11.15591717,11.69786167,10.61510658,9.852608681,0,11.80034161,9.606924057,8.846790314,10.09544182,9.10754776,9.01379776,10.19654369,9.92648983
16.61640358,17.39723206,18.18046761,17.10068703,17.38740158,16.8877182,17.1166172,14.7450819,14.5622139,14.19489956,14.71993637,13.93193913,15.01649094,13.66799259
11.14891243,11.4062748,7.109318733,8.871904373,5.22460556,9.314214706,9.795619965,12.50042725,12.95837212,13.24002361,10.7949419,13.08985329,12.12017632,13.1016798
9.614350319,8.278539658,7.762993336,8.963677406,8.658118248,7.467817783,10.66587162,12.25128174,11.67610168,12.59655952,9.800812721,11.8775053,11.30556011,12.10019112
13.43296814,13.08866405,13.51275444,12.7723732,13.32131958,12.65913868,13.04323578,11.50330639,17.79807663,11.17388058,12.66674614,11.51634693,11.88044643,10.15741348
8.853072166,12.12345886,12.00355053,10.9169836,10.23765278,10.34047127,7.631719589,11.86070824,10.78613472,13.50916672,12.91808701,10.93945122,10.50019932,9.61788559
15.0648613,17.13220978,16.90435219,14.22239304,13.51140213,13.19068909,13.76404572,16.79554367,17.00904655,16.95781708,16.45913124,17.05671501,16.39694405,16.93934822
18.68733025,18.39595604,18.39327812,18.29943657,18.50958252,18.34554863,18.41018677,18.14201164,17.97903633,18.04152107,17.90949059,18.05376053,17.96690178,17.92769241
20.72073746,20.51875687,20.73476028,20.63537979,20.81952095,20.77910805,20.86270905,22.93192863,23.05984688,22.92013931,22.44281387,23.17764664,22.58969116,22.88355827
8.334628105,9.977077484,7.513622761,9.484022141,7.564313889,9.732294083,7.682659149,12.59484196,12.59334755,13.31397152,14.06022072,12.98634338,12.11551189,14.77978516
14.65639114,11.62545013,11.12439537,11.62699509,11.42271423,11.5564785,10.44963551,16.94869423,16.6418705,16.93391228,16.41073036,17.04574776,16.38179588,16.85792732
9.677494049,8.91864109,13.45277309,7.854375839,13.87941265,13.64263725,13.69153023,11.25234795,13.22034931,13.52349663,13.20613861,13.48543262,13.42455769,12.65990543
22.31738853,22.46349525,22.56469345,22.60466194,22.69080925,22.80018806,22.92266655,22.90820694,23.21116829,23.20845032,23.13091278,23.36075401,23.25096321,23.20148468
13.8713131,12.91862774,13.71487713,13.97793579,12.2417841,12.33442593,12.54250622,13.48014545,13.94067669,11.73994732,11.33218575,12.14838696,8.804881096,12.22524071
18.99401283,19.10586357,19.3149395,19.45529175,19.40354729,19.26486206,19.48355103,19.36176491,19.55942535,19.8749752,19.66573715,19.66283226,19.86112976,19.81697655
27.78637505,26.90725708,26.98794174,27.73735809,27.83335114,27.72527885,27.86608505,26.93787384,27.72857857,26.97385979,27.53099251,27.75155258,27.68142128,27.86024666
9.427352905,8.966364861,10.37050533,8.822725296,9.399689674,9.780912399,9.730531693,11.19904232,11.43187809,12.40699768,7.847770214,11.35780239,10.62290955,12.37727642
12.41986656,12.31093502,12.18683815,12.28282928,11.7583971,12.20964146,11.95244789,11.14595032,11.39560795,11.42163467,11.54563904,10.65592957,11.00518227,14.94308376
10.41176796,11.65194893,10.39079952,9.997080803,10.98288822,11.71790028,10.85713959,11.42298412,14.35193729,12.54046917,12.19777489,12.2287941,12.78245163,12.82149887
21.73999977,21.83131027,21.67005157,21.49790573,21.70264435,21.64682007,21.53282738,23.44952393,23.16553688,23.62123871,22.85923576,23.39344025,22.97619057,23.40084648
13.78958988,14.32932472,14.03536034,14.74345779,13.24265099,11.63915443,10.74075317,13.43217468,13.6383009,13.92438889,13.96386242,11.94023323,13.29056263,13.66505051
15.79884624,16.17783737,15.57219028,16.26965141,16.26466751,16.07131195,15.85167313,15.48372746,16.01778412,15.58840275,16.38023758,15.58908749,15.60917568,15.31531334
9.551976204,13.01154232,13.46306705,12.90684795,13.34896374,13.08184433,13.27365398,10.30147648,12.50781536,8.975634575,12.80911732,13.20843887,12.5545702,12.69710255
14.81639576,14.814641,8.040735245,9.502188683,15.0714035,14.55855751,14.47666264,13.43518639,13.28149414,13.09140682,8.492904663,13.44909668,13.88124657,12.92200661
10.99153137,11.32684803,9.939091682,10.26357841,8.700754166,7.727089882,10.40822315,11.75900841,11.60230923,12.58539867,11.59646797,11.91630173,11.31204605,12.59712219
12.36201763,10.52262402,11.35320759,11.80184269,11.86523342,9.173798561,9.765337944,11.35838509,13.81567574,12.20596886,11.73719311,11.82672405,7.98256588,14.59246159
14.10103893,13.72540188,13.96249962,13.91827011,14.03763771,13.43229675,13.9774332,12.48596001,16.75623322,16.93523407,12.71122456,15.1350708,12.6600275,13.14425468
15.79187298,15.17152214,15.81466579,15.52861023,15.92956829,15.829772,15.68981743,15.8192358,16.00788498,15.63777161,15.81214142,14.89221382,15.94081306,15.75551701
23.31925011,23.9027195,23.54965019,23.88409424,24.07428741,23.91892433,24.12851334,24.5716114,24.2645874,24.77804756,24.19173622,24.60101128,24.66917038,24.56733322
11.49700546,12.2477417,12.25046349,11.93093109,7.275894642,11.06791782,8.890548706,9.186128616,8.091792107,8.894742966,8.520367622,10.32541466,9.11822319,7.619269848
12.5045805,14.07439709,12.28172016,13.01302147,13.24848366,15.4390583,11.13012218,13.01089764,13.09584427,14.38285828,13.47290516,13.6399374,13.25239849,13.87854195
8.248073578,9.663228989,10.78271675,8.379673004,9.267806053,10.32579231,10.06844521,12.44769955,12.44209003,12.31241035,11.87486076,12.63548946,11.84327984,12.46571541
13.85775471,13.9020052,15.23903561,13.1695528,15.29002953,13.72851276,13.70503807,13.89297771,13.48294067,14.89573288,13.59445858,13.8196497,14.76869297,15.18198586
13.51451874,14.17946339,14.13482189,14.78382206,13.71463299,11.99800873,11.96264839,13.46967793,13.54082775,14.01908207,13.62725449,13.22774124,12.97014904,13.70398521
12.58127403,12.5838213,8.920409203,8.484322548,10.22623253,10.69936848,13.07691097,12.85340214,7.648555279,12.70384502,7.681653976,9.863101006,12.64570332,12.44875717
18.94102478,17.50017548,17.85986137,18.24960899,18.82474518,18.45232964,10.83825397,18.05914116,18.11436462,18.41774368,17.9148674,9.510486603,18.54008675,18.02010918
13.36252499,13.41953468,13.47714138,13.89710426,13.19068432,13.17987633,13.39133072,13.00616264,12.2493763,9.371963501,12.86163998,12.98469639,13.51158619,13.1826725
9.752022743,9.386380196,10.53278732,9.643172264,7.88616848,8.513838768,10.00606918,11.71755219,9.888422012,11.37432861,10.3769474,10.46917057,9.977907181,12.39357185
14.07744217,14.65948105,14.8864193,15.18491554,14.92083263,13.28318882,13.65802002,15.22184944,15.38238239,15.60483551,15.67580223,15.68279362,15.3797102,15.63621521
12.0410099,11.16829586,11.58086395,11.56933975,11.74852943,10.83983707,11.70053577,12.24942875,12.9441843,13.5484848,13.10596561,13.03489304,13.1352911,12.91941261
13.14997959,9.354131699,11.31608105,12.09306622,8.692439079,7.239447117,9.98089695,14.10928154,13.90753746,14.1459198,13.47861004,13.89466286,13.52186298,13.91987801
16.698349,17.15964508,16.0816803,15.32514286,17.63673019,17.60839081,15.78387928,12.62022686,16.63646889,15.36822414,15.5412693,16.27270126,17.40263557,17.07138062
13.97567749,13.02225399,13.35038853,13.64790154,13.26832485,13.8173666,13.75578594,14.15294647,14.67739296,14.653862,14.47573853,14.92698383,14.91381645,14.8280611
16.09433937,15.3331356,15.63280773,15.56111717,15.72044373,15.70695686,15.91188908,15.65169621,15.21846676,14.86758804,15.58265209,15.57665157,15.83057785,15.24883842
21.5532341,21.14150047,21.25587654,21.46176147,21.419487,21.26962471,21.42365837,20.70634079,20.5525074,20.74354172,20.87392998,20.39242935,20.8713398,20.76007271
12.24098206,13.30197716,13.17284966,13.06552601,12.42029953,12.70188808,12.61116028,13.32980156,12.64629269,11.01664734,13.02947426,12.85696983,13.05290413,12.23601723
15.46116066,16.35891151,16.22690392,16.52467537,15.66318035,13.96438122,13.40856552,15.00130653,15.0749836,15.04158306,16.22605515,13.43112564,14.7735424,14.9526825
16.23867035,15.62126827,15.95662689,16.20232964,16.12742233,16.48209381,16.57454872,15.93708324,15.62362766,16.49066162,15.90721703,16.16234016,15.72713566,15.97680759
11.92130375,13.15025139,11.60765266,17.43600273,8.066331863,9.889521599,9.39138031,14.51472187,14.58552074,15.30187416,14.25320816,14.90432453,14.54889965,14.9956913
14.96794224,15.60776615,15.47506714,15.56651783,15.76215363,15.67255116,15.84331036,15.71462822,16.26194954,16.09177208,15.71671867,16.0938015,16.08925056,15.89186001
13.09133244,13.77801991,13.2128849,14.17707253,12.61460686,11.08973026,11.23163986,12.88389397,12.04280949,11.52301311,13.1472187,9.924589157,12.34733582,12.13799667
7.943401814,12.28209209,11.257514,12.16355038,10.91040325,9.121358871,10.11093807,12.6476059,10.59251881,12.89209557,11.93211269,11.92664623,11.38212299,12.96150017
12.83976173,12.05957031,8.64215374,12.55357933,8.048167229,8.36497879,8.608242035,12.85599041,12.73391247,13.81828785,12.27414227,12.11419296,12.79077435,12.13183308
10.44207382,11.22895241,10.97348118,8.992101669,8.922914505,10.0428381,10.27660179,10.96156883,10.82553196,9.4575243,12.10251713,11.41110706,11.93600845,11.32392693
13.77375126,13.66238022,14.01689148,13.89515877,14.25618649,14.3358469,14.39814091,14.21626472,14.40117645,14.46976948,14.61432266,14.81363869,14.58739281,14.61443138
15.9699831,15.4632597,15.18472385,15.32005692,15.39405632,15.46901608,15.34034729,15.94839191,16.30782127,15.99941349,15.76465607,16.09996986,15.72848988,16.33755493
8.102278709,9.76003933,8.937708855,8.906812668,8.190531731,9.705968857,8.649576187,12.47228146,11.91822052,12.64908791,12.46901512,12.56690407,12.22445297,12.60862446
9.101491928,12.08036041,12.15624809,12.03238773,12.26933479,12.28632069,12.60213089,11.55477428,11.48929501,11.93067169,12.49170876,12.19581985,12.2927742,12.11061764
11.60317135,12.1512537,11.10835838,12.08848572,11.36685562,14.55024529,8.537133217,14.67308331,14.22880268,15.25349808,13.92606354,14.36015129,13.56583118,14.65177631
8.603348732,11.71388721,10.89472103,11.26242256,8.534070969,9.211546898,10.64925385,11.615695,12.00818348,12.52782345,11.62985611,11.9883194,12.23304081,12.01697254
13.61604404,13.477952,12.55487251,12.94011593,12.7001152,16.29193306,8.657036781,12.38917732,13.40250397,12.34921837,13.39393902,11.94721985,14.32479286,12.07266903
10.01498508,17.86948586,17.1849556,9.275194168,8.758730888,7.594605446,9.90289402,13.06377316,13.98639965,14.3982439,14.03613567,14.2814455,8.815004349,17.11488914
11.06881428,9.76009655,9.106089592,8.659482956,9.791356087,10.7193203,9.687505722,14.11858654,14.1030407,14.85980225,13.82693386,14.59157562,13.63594151,14.30804825
14.28212261,9.867796898,14.24930191,10.49875736,9.024083138,8.111607552,8.570915222,12.41324711,12.1213007,13.23005295,12.32155991,12.24305153,11.84859657,12.72760296
