NP_CTRL1_50%,NP_CTRL2_50%,NP_CM_1_1_50%,NP_CM_1_2_50%,NP_FM_1_1_50%,NP_FM_1_2_50%,NP_PM_1_1_50%,NP_PM_1_2_50%,NP_SM_1_1_50%,NP_SM_1_2_50%,NP_CM_3_1_50%,NP_CM_3_2_50%,NP_FM_3_2_50%,NP_PM_3_1_50%,NP_PM_3_2_50%,NP_SM_3_1_50%,NP_SM_3_2_50%,NP_FM_3_1_50%
268224.9213,76708.80574,1899.235201,43003.72655,44516.86132,1907.037356,1817.461381,1363.573336,27984.56873,52141.51181,1214.833633,340.5346434,881.7634452,1469.207284,845.6573693,811.4988692,927.6754697,1046.328373
272537.3796,766064.8251,8748.801746,110820.0477,89772.8842,12453.11028,42450.5408,54076.82971,148851.1225,121271.5478,20664.4141,4597.334596,5316.969069,3561.173457,660.1221837,20914.69432,9451.068623,8056.577339
713232.392,100403.1455,18893.82755,11750.11153,34204.52884,54775.81302,20350.364,2710.002428,21613.25588,3644.02518,11579.5224,2338.385089,16398.11715,2629.568032,3030.168591,11687.68814,6785.243806,10776.46089
28340.12527,9124.927781,4744.785176,16475.62851,37699.65044,9936.388247,44209.96379,25249.11762,45665.37635,35297.16681,1709.938145,703.9056018,3700.054289,290.8211195,1534.979182,4665.845686,1335.768316,2097.909956
562149.6463,151468.5227,12796.2562,59850.60139,209195.5689,51454.61649,19101.64178,26775.70526,111542.2529,71480.17932,158359.4245,67926.88041,297693.303,24851.53844,113439.0661,375727.941,191365.2762,316133.8954
97031.68652,123236.7099,147772.292,131023.0316,180336.7177,340227.3678,201462.3418,249294.4495,365178.271,237665.9364,250270.4288,906538.4159,353287.785,114758.2898,817035.5406,291051.0267,357638.3111,560687.1352
92332.9858,114593.0869,1270.93516,8980.395677,22733.18346,2654.567699,4693.824848,5132.959459,16119.08409,6278.872468,3415.301246,4805.684109,3880.676796,1312.280614,320.3566208,8070.139594,1876.066529,10053.50067
38164.33223,77329.70672,6394.552867,151422.845,190691.432,25033.21078,118728.6052,172537.1937,347027.3979,124367.6757,3351.6635,4511.617208,4904.681288,1019.303052,2692.003801,4304.422869,8232.098307,4719.371849
2652077.425,5176804.219,863307.0961,3509634.091,2600200.599,1698468.726,324010.8044,1510768.546,2478700.566,1856794.45,505199.2388,177662.865,507658.6779,318384.517,71081.00163,414079.1808,231154.7465,343985.9576
338088.3301,360804.5264,233210.9032,71437.13009,293097.1377,207284.5028,175204.1933,214221.1046,469232.7993,160902.0322,232221.7517,296594.979,357216.4161,112772.1785,193115.559,271684.853,181418.7227,431988.7828
58049.20114,104593.7103,1026.679626,34634.97841,20841.04731,111.5958886,4538.365059,7980.886332,47367.1898,28107.83329,228.0107751,NA,NA,NA,NA,4494.54187,NA,290.4550476
64054.40604,353988.2182,9038.993456,7476.12271,24569.43055,10288.77968,10967.00025,5919.23593,95703.03259,25986.26761,12509.09164,12384.54607,16257.04703,5922.125504,17317.78352,20105.83018,8498.257706,25961.10582
95531.22703,124893.0093,21428.48901,182767.0276,111699.9753,23131.02219,149783.5235,92863.77422,142758.1201,53561.65633,5655.22213,480.6508967,11895.63873,1788.218396,2934.830536,31822.37454,3781.205138,4886.135426
73276.5226,40489.23593,NA,37964.52712,13540.24022,3116.893002,927.6269226,1679.612045,32148.46595,8608.236474,NA,NA,NA,NA,183.8241598,NA,297.8081761,NA
5693550.261,4660375.543,7720045.632,971398.8456,4816829.93,10143190.65,4486758.353,5558757.22,7446132.934,4549598.131,5445995.429,3947422.442,8644637.186,8696605.203,2740965.677,11028660.1,11264121.81,11481125.53
279447094.6,304308095.7,274051870.5,111760655.5,182559626.3,339534184.9,175013671.2,271789884.6,378880283.6,224317101.9,198131729.7,265383309.2,315746972,108710560.7,261890723.1,318834391.3,196750872.7,277551196.5
139806.8338,214275.434,160511.9042,104668.3032,286910.8803,206252.329,118381.8714,409467.3853,476276.0478,495958.0306,246423.6501,912176.6745,289509.7735,252286.3072,1245652.3,441310.0789,430038.4223,556053.2514
6261730.528,11284993.09,336821.5117,35945636.09,23577882.66,9816333.629,1306494.075,22844119.82,13158579.54,5973822.286,370816.1045,111750.0546,867894.0423,182064.4536,221425.9649,518911.6973,207727.1976,169259.8874
57387.71532,8409.940279,312493.2768,487213.7757,851754.4163,650381.4701,1871248.181,481625.7628,825801.9852,995773.7968,45554.16364,61961.51966,510091.4889,191011.151,136127.4356,920523.7048,149867.4229,752024.6207
17420.5203,12792.93028,NA,7514.205828,2438.353676,440.5483729,618.2992199,NA,1823.404178,5376.421948,NA,NA,NA,NA,NA,NA,112.0490617,NA
430620.1009,141413.5852,381292.7325,983057.7082,1706159.716,304725.627,1434208.863,1368825.935,2685608.663,3502113.062,39224.02171,36127.80321,317991.0513,208524.3248,51361.19686,119730.8103,62153.34947,76402.21803
10090.58754,43528.92129,403.9734556,2208.217435,3340.832407,411.6274555,837.0361712,1304.334424,15520.68947,5352.120932,281.0663244,282.1114287,313.8071038,190.4396864,258.4684925,982.2871692,480.6019163,49.70526862
