Norm Abundance: 126 set 1,Norm Abundance: 127 set 1,Norm Abundance: 128 set 1,Norm Abundance: 129 set 1,Norm Abundance: 130 set 1,Norm Abundance: 131 set 1,Norm Abundance: 126 set 2,Norm Abundance: 127 set 2,Norm Abundance: 128 set 2,Norm Abundance: 129 set 2,Norm Abundance: 130 set 2,Norm Abundance: 131 set 2,Norm Abundance: 126 set 3,Norm Abundance: 127 set 3,Norm Abundance: 128 set 3,Norm Abundance: 129 set 3,Norm Abundance: 130 set 3,Norm Abundance: 131 set 3
447.1000366,446.9115295,423.5742188,383.9039001,499.3931274,423.9383545,172.6999817,171.9979553,174.9185638,164.1242371,143.0089111,208.341095,365.3998718,321.7794495,390.3910217,384.0452881,290.2824402,446.6598816
28.51124954,21.69489098,30.63272285,19.64103699,15.54132271,48.66411591,71.30001068,57.83557129,165.3256073,70.00614929,72.96169281,157.7323151,81.5,87.65717316,193.9679108,107.0041046,93.67520905,218.1124115
33.63652039,58.87605667,33.20087051,26.08890915,28.17725563,47.10614014,49.15888977,23.64078712,32.18391418,28.90864944,22.36994743,8.931365013,43.09999847,60.22018433,41.84223557,36.48664856,54.13240051,42.35390854
19.86174774,29.01937294,28.98288155,20.61078835,29.51693535,14.22893906,33.11183167,21.54332733,37.43898773,39.11153412,39.11669159,31.78214836,37.40000534,44.88773346,33.45332718,40.93053055,37.32922745,36.72718048
107.8000107,205.1082306,130.620697,109.6868668,210.6009369,119.2899933,139.1000214,220.8815918,143.6904144,126.0343781,238.0801849,139.9123383,45.60000229,121.0456085,64.45136261,41.74914169,120.7414093,56.06267166
58.8999939,109.4786758,37.83003998,60.58558655,94.47705078,52.50799179,85.49999237,183.7661896,57.45575333,95.16644287,151.752243,69.95616913,74.00000763,158.0653687,48.59427643,89.69633484,150.0211945,58.21105194
713.7998657,716.3121338,132.7620544,512.9268188,610.965332,143.2499847,652,590.9284058,128.4845581,465.581604,591.9343262,164.860321,750.1998901,736.0581665,71.20340729,528.8223877,678.6674194,88.39076233
85.09999084,491.0872498,84.63326263,63.74963379,283.4311218,107.3610153,68.80000305,708.913208,91.03115082,49.03925705,434.1522522,111.502182,84.40001678,883.4312134,95.44941711,68.52941132,546.9587402,141.588913
121.9000092,195.4037476,155.2969208,115.546196,198.1590576,157.0141907,155.1999817,228.1235504,201.0440979,140.2452698,211.6491852,172.3956146,31.65394592,37.69561386,19.99245834,26.17399979,25.95086098,26.89908218
262.8000488,262.9309082,199.9588013,249.0219727,249.5449219,214.9259644,133.3000183,132.7703552,109.8088531,133.2563171,120.7988129,114.760704,427.9998474,384.7232056,349.1627502,394.6872559,402.6725769,335.045929
29.51115036,34.56766891,22.38530922,27.72738457,27.10122871,32.25164032,37.40000534,58.03673172,61.74197388,48.92276001,38.49080276,58.24588394,58.30000687,86.54759979,107.11203,67.00912476,47.39099884,88.18617249
32.64820099,19.66093826,20.67114449,53.42809677,27.66171646,52.96331787,74.40000153,69.20149994,103.9918671,68.84133148,80.19754791,87.57249451,68.8999939,74.7456665,113.4548492,59.87552261,77.3751297,92.99446869
22.42272758,37.02627182,32.94938278,14.46957493,51.02479935,26.88518906,43.59999847,130.0545959,42.96424103,46.12718964,109.0405273,59.26416779,39.00000381,116.4055176,39.89846039,42.09996796,90.45545197,39.38708115
42.80000305,196.1113892,67.80857849,40.0778923,227.4934845,67.29179382,80.19998169,382.3182983,123.3819199,73.61710358,438.1719971,131.6642151,83.40000916,451.6010132,121.1276474,66.42440033,513.6539917,140.5658875
676.8001099,560.9391479,767.5114746,640.4261475,539.753418,684.9487305,389.2999268,275.0961609,368.4107361,349.5648193,269.4356995,366.1750793,550.0999756,388.5563965,522.2607422,484.8515015,391.5040894,470.0874329
237.8999786,184.0818787,231.1609039,181.7567444,265.7293701,204.1184235,638.7999878,445.4848328,647.9333496,311.358429,1081.059326,329.9241638,515.4001465,353.6547852,548.1434326,244.9984436,880.003479,275.8119507
47.26987076,35.64760208,27.48238945,20.38234901,33.87059021,33.7513504,94.6000061,63.46825027,118.2792435,61.1534462,206.5237732,64.86473846,79.80000305,53.76440811,90.74342346,53.32663727,148.5119324,66.39537811
172.3999939,108.8721695,244.8245697,93.51509094,350.7993164,113.7843018,175.6999817,129.6522217,262.684021,113.2212448,322.1972656,151.0116272,165.1999664,109.24366,261.4884644,98.46714783,310.8085632,148.238678
278.4000244,963.4732666,1095.541382,248.2016602,936.4761963,1153.442993,374.8000488,1031.18335,1268.823486,319.5123596,1068.597168,1385.783569,409.7998962,1424.303467,1516.346069,395.1550598,1382.388306,1657.838135
19.50818825,49.4920578,26.94403458,32.49402237,21.23308754,20.44837379,45.38821411,28.8762188,23.35011482,17.98334122,24.07182312,20.74889183,90.80001068,95.12165833,111.6133881,85.13549042,105.1456375,130.1308746
125.5000229,259.9992371,163.8622131,116.9524384,273.5182495,149.8772125,42.29999161,81.37212372,61.6399231,37.50745392,105.7240829,67.41046143,65.1000061,202.953064,99.23464203,60.57717896,209.6875916,108.0331726
143.6000214,152.2390442,66.2790451,135.9366913,169.6338806,69.33094025,177.7000122,200.2619171,58.3742218,175.4230804,234.7637482,66.69765472,295.2999878,275.9839172,130.8465118,235.9937134,317.7510986,109.5677261
215.6000214,175.9948273,315.4881897,205.8972168,185.6161041,308.6246643,49.49999237,49.38654709,156.549057,51.36889648,47.7366333,135.4318542,73.29999542,72.32473755,151.4095612,76.13079071,66.60902405,149.7732697
122.7000122,234.0195618,33.64936447,41.36694717,64.63687897,35.07330322,23.72430801,52.42404556,39.8644371,26.05877304,31.30498123,19.12318993,25.46097183,38.14175415,26.09158134,33.93697357,29.18208504,16.73032379
22.50439072,27.99274635,25.63166618,43.69485092,50.18090057,28.82804298,29.46648216,41.19022751,20.03626251,39.60736465,13.31043339,17.79825211,72.1000061,88.1615448,200.4130249,77.06632996,81.50045776,195.4009094
95.09999847,82.69026184,68.01249695,100.5463028,94.37590027,71.87989044,113,106.5180359,53.47569275,133.4892578,112.4574738,62.62451172,30.34656715,41.51705551,29.5484333,31.13779068,31.09047508,26.57475662
88.3999939,87.23925781,81.47225952,79.45265961,90.63323975,80.24036407,37.09620285,25.97872734,18.59053612,28.04228783,39.73176575,19.80149651,110.8000183,128.5100861,109.8742371,107.0041046,137.2427368,107.6239624
135.6999817,179.12854,123.6869202,133.7101746,167.2062225,172.3077698,139.3999786,175.3171844,139.8123932,150.3792725,176.9773102,187.5680695,222.3999786,241.7885437,176.6785889,239.5020905,251.7458801,230.7981262
33.29829407,38.15167618,27.20971298,44.13692856,29.38108635,28.10326767,42.46136093,20.72479248,33.51735306,20.74302101,24.15958023,28.52285194,387.8999329,483.1736755,1147.746216,479.0041809,458.3143921,1246.473145
130.2000122,147.0835724,67.19675446,141.2101288,152.3366852,65.86438751,22.47247314,29.97246361,37.22145081,21.06331062,27.68286133,32.41575623,34.13947678,39.05228043,40.37274933,32.55179977,31.40691948,32.65912247
1265.099854,1168.985962,1385.333862,1189.21167,1180.457642,1303.727661,1102.300049,1039.833374,1391.69458,1042.870483,1069.903442,1224.283447,1670.400513,1505.302368,2002.800537,1500.746948,1435.615234,1768.429321
231.6000366,199.6494751,232.0786438,242.693924,209.9940033,268.6574402,283.7998962,256.4881592,307.9955139,308.6793518,265.1142273,309.6603394,161,153.0217743,212.2802734,156.0037689,134.9285431,187.2165222
20.79999733,11.72624779,8.667262077,14.06241894,20.83755302,3.466547251,48.98568726,23.95698738,36.22587967,30.78644562,20.70116043,34.15681076,18.40000153,18.05596542,7.05895853,12.04526901,21.73345947,5.933639526
272.1999207,226.2357178,276.1288147,275.2718811,242.3630219,278.5473022,104.0999908,86.60245514,110.1150208,134.304657,88.6394043,127.3874359,172,136.9832458,167.8804779,182.1993103,140.7643738,180.9760284
,,,,,,,,,,,,,,,,,
649.1998291,577.7200317,567.5525513,577.6138916,549.1607666,604.3009033,653.2999268,581.373291,605.071167,596.8579712,539.7758789,647.0183105,392.7999573,373.8291016,361.4391785,392.933197,317.4494019,425.1760254
46.29649734,52.79595184,18.79868889,21.62405396,31.36929131,29.12573433,110.7000122,274.5932617,99.19535828,101.6894684,154.4657288,91.95111847,29.01341629,24.29224968,60.76668167,57.08474731,36.31425476,27.98577881
677.0999146,379.1825256,627.4077759,589.918335,360.8132629,626.3233643,621.7001343,331.3222656,627.4210815,543.6252441,318.6798096,596.4095459,421.3000488,284.8607178,344.3544617,390.2434387,271.2657166,376.479126
742.2001953,663.2404785,1040.68335,572.6918945,708.4771118,836.5595703,614.8999634,553.4109497,888.1658936,486.0825195,605.2000122,702.107605,747.8000488,683.5040894,1075.314697,586.125,815.9104004,864.0606079
1023.600037,888.0614014,1302.842041,666.7929077,1075.05603,940.4539185,939.7001343,743.7147827,1225.960693,595.4597778,967.09375,803.5286255,345.5,296.3598938,446.8627625,260.3180847,361.1174927,365.4303284
1467.899902,1502.274536,1956.14917,1561.865601,1257.940796,2237.249023,1289.199829,1282.339966,1686.525146,1378.922852,1121.056885,2024.553345,2249.600586,2192.740479,2882.305664,2315.498047,1881.151611,3350.9729
1334.599976,1256.831177,1578.052979,1123.470215,1089.318848,1564.330933,951.6002197,898.1110229,1171.566772,818.2913208,753.3345947,1114.410889,1045.700073,1038.873535,1213.117798,946.6643677,891.2730103,1320.746582
312.6999512,268.5917358,484.4487915,160.545929,395.6100769,237.662384,121.5999756,104.003418,169.4077454,81.88739014,149.6417999,101.522995,465.500061,373.2239075,672.1356812,246.1678619,579.5587158,342.71875
41.51855469,42.42034531,39.11231995,24.34575653,29.29384613,16.80094337,95.80001831,142.0240173,82.96896362,90.74006653,114.7689362,103.4577408,172.1000214,237.5519714,151.5118713,145.9465942,213.2092133,171.3594208
207.2999878,244.5327148,191.9033508,194.8816986,212.4216919,213.8043823,88.30000305,123.2149124,94.90914917,83.75112915,106.5280685,104.9851685,230.2000122,262.7698364,213.3033142,225.5856628,250.8403168,242.8699646
46.22075653,38.42713165,22.29304504,58.79655838,30.87654877,44.5401535,61.91737366,35.16866302,20.14075089,34.43221664,27.27739143,22.40431786,30.30000305,37.22152328,26.39437103,28.18359756,29.58164787,34.98801422
38.66217804,45.13175201,27.88169098,27.24108315,25.83669281,28.65283012,14.89999962,15.38928795,11.42991924,12.11420918,15.7782135,14.76513004,33.95456314,33.55338669,31.57925034,28.12592125,15.35490131,26.62697411
57.59999084,72.37926483,58.83539963,53.67156601,50.37427902,88.6008606,71.49998474,95.35324097,64.7015152,66.97759247,71.95671082,99.28276825,44.70000076,64.45677185,43.88830948,43.85412979,47.79348373,68.74838257
97.29998779,134.7507629,99.92842865,97.8509903,103.37854,144.2695618,33.48087311,44.34210587,19.44212532,27.41028023,55.78292084,29.88263702,66.50000763,84.63102722,70.89650726,61.62967682,61.87997818,105.6801682
160.1000214,210.6681213,124.7065811,115.6633835,151.8309021,160.2768555,21.95508003,54.68351746,22.26736641,27.86791801,40.23740387,20.95790863,143.6000214,193.0677338,126.9589539,110.1616135,153.3415985,143.1234894
171.6999817,155.3728027,168.7566833,160.545929,158.102417,166.7001495,224.7999725,168.2763519,205.2282562,188.1197052,208.734726,222.3933563,86.70000458,63.9524231,72.02183533,70.51744843,91.56226349,83.07095337
335.0999756,433.3657532,334.8621521,459.13797,402.0839233,448.7139893,200.1000214,215.0477448,211.2494202,264.4159241,192.8559875,226.772049,199.5,200.7339478,228.9558105,222.1943207,192.3813019,201.2322388
25.72142792,38.9045639,24.55226898,21.22553062,29.22507668,30.48780823,47.20000839,42.54685974,137.2610626,37.39096832,39.29478836,115.4735031,47.6000061,52.25135422,213.4056244,41.86608505,41.55516815,163.2773743
39.99999619,96.53938293,9.686938286,39.96069717,74.04412079,11.52117157,24.7740078,28.79031754,20.903368,34.78753662,22.33235359,23.65759277,50.60000229,154.6357269,4.910580158,52.2741394,134.0229797,7.9797225
36.1428566,58.7201004,25.08991051,25.03477478,23.64768791,15.55701828,100.0999908,173.9090576,56.23111725,127.4321594,128.4366608,47.24840927,49.20000076,111.5636673,16.06168938,69.58190155,73.24978638,19.33547783
975.1997681,669.710144,1094.929688,912.0648193,600.9511719,1039.963989,23.01538467,37.09041595,18.6836853,38.63102341,28.99088097,30.16469765,837.5001831,615.9202271,1048.102173,783.0594482,515.1633911,964.8301392
102.8999939,57.82253647,105.2307434,56.36685944,72.42566681,61.27632141,24.8588028,36.47293854,21.0070858,23.34701157,66.75792694,29.06942558,161.6999969,94.91990662,169.4150238,88.99466705,123.4581146,93.50597382
