NP_CTRL1_50%,NP_CTRL2_50%,NP_CM_1_1_50%,NP_CM_1_2_50%,NP_FM_1_1_50%,NP_FM_1_2_50%,NP_PM_1_1_50%,NP_PM_1_2_50%,NP_SM_1_1_50%,NP_SM_1_2_50%,NP_CM_3_1_50%,NP_CM_3_2_50%,NP_FM_3_2_50%,NP_PM_3_1_50%,NP_PM_3_2_50%,NP_SM_3_1_50%,NP_SM_3_2_50%,NP_FM_3_1_50%
6894.387965,1781.074849,611.070319,8149.63745,10725.0382,2399.641007,2757.357658,11058.8292,9760.133274,2986.32165,27617.35039,30617.68895,14599.46851,7652.957334,11537.30939,40050.62517,27845.47701,35000.8338
202229.9536,25015.04908,12878.62193,92970.05246,154308.9765,13700.81079,160993.233,93500.15473,156423.5722,161918.0991,18864.89627,29732.15991,6737.232312,21091.03623,9538.384447,3765.605789,12760.93825,7859.434561
416411.5928,419480.1273,462515.1874,281160.9823,274330.6135,636049.8389,371651.0913,993046.9024,664643.4464,1051510.753,1055861.681,4382904.395,1471684.156,767983.6913,6464619.319,1198951.144,1019961.292,1568658.68
20648.06717,19069.96205,4706.629564,4931.260783,25577.35614,6201.558937,5585.164333,25932.33884,29568.90135,13025.56193,46138.65171,80889.33291,51622.22331,13981.41612,32962.12653,42764.89221,46747.94459,48206.01052
1273946.995,263456.8622,46601.64186,1986825.494,785326.5356,73841.98502,106148.2631,286466.0918,858418.5184,1280133.107,37254.35903,18679.20704,78140.22328,14871.88953,40572.2008,104417.3777,118151.3621,26790.26707
1201224.242,4589993.312,303737.1048,261407.9171,441144.1361,343572.8542,401742.7048,232782.9385,1261653.969,320767.3429,2504336.856,1161025.733,1248332.067,436137.9215,402577.9627,705978.2999,2983523.225,1283987.073
18184976.39,47678916.59,10595723.07,7820820.009,12311303.45,13962820.15,10851949.08,10763563,11043852.25,11918134.48,36161565.85,25013966.71,24923963.04,8269602.974,15685079.95,16798828.12,32424155.61,24119741.79
51567.75603,9055.990653,131.0566245,2199.247843,1675.184547,NA,NA,NA,4794.275458,2060.477595,NA,NA,NA,NA,303.644319,NA,NA,NA
200224.5,140362.6632,567.0747265,64659.3628,48958.27426,939.5140201,4562.780273,4137.744452,40551.52452,85351.13352,2555.154773,834.2359645,2095.996865,2690.752961,2163.598541,7543.221732,657.1376285,1414.052081
99670.157,233944.9226,430.8727125,4504.725258,12793.15128,1738.074874,1178.155856,1188.941334,17205.26398,11174.67557,15919.3822,5046.189823,1770.610406,3477.031902,4614.135961,1364.738103,18458.28321,31498.37995
260097.8864,47122.42331,40842.10763,172508.122,126015.5016,14889.27505,113479.9892,90785.50432,133892.4188,84755.05246,16534.4698,20898.43037,38833.09593,14892.62073,50897.61289,19517.83442,16403.2125,24790.4001
167015.0293,164932.8119,121563.8672,14941.79281,96647.87174,113742.0652,51346.21207,102020.5167,252069.5776,181878.0339,207687.5271,736677.0868,426276.9603,304451.2586,1719041.172,259157.4176,283134.8115,318750.598
24424.40315,5314.16669,1213.181539,14334.21227,7111.290489,583.624362,549.1761356,3035.738656,4746.039975,1974.740426,1375.515381,859.3204363,401.9817033,454.4833869,827.1998097,1253.401969,777.2157551,1008.925729
37341.04995,347.7964027,208.0278192,86916.24624,92243.39103,15341.08092,1053.193176,18383.69133,159108.4543,157270.4687,NA,947.599118,1137.586778,NA,NA,2735.956976,NA,544.6920589
3611.078714,5624.031119,12548.29427,422.2957644,2563.073443,7478.759419,4515.260834,4683.651912,12994.70184,2297.880326,74060.27608,51058.84863,55818.03353,1962.45785,60188.18413,41569.44408,28497.96367,43513.9376
33051.4322,64158.1671,13913.36474,19830.89908,25369.35595,10942.42299,13751.35066,23077.73509,66231.91463,13558.14317,146227.4306,43479.73192,62431.30706,31642.54856,97777.90549,62819.77482,346954.0373,37315.74546
94035.45808,188062.2071,36059.5002,44718.01069,89708.34752,44185.97991,22139.49375,24373.57059,197029.0089,15628.154,433964.1132,212971.2884,313126.8705,42744.78138,168419.4142,231594.069,110093.4664,221875.3431
186439.5321,138416.3418,194217.7866,160259.3708,142311.702,130071.01,353308.867,242712.2213,291093.1603,133095.578,453895.4115,611623.0909,313932.8456,285266.2619,922440.6586,254882.8987,233379.1801,541981.4538
92749.17705,46793.25882,101202.5551,45197.76565,33433.01927,90537.04045,45890.45026,67990.58666,171348.1703,49031.91953,103313.6534,169546.9003,118075.8636,89376.7653,534556.7003,272597.1152,203993.0405,271775.3485
420334.9271,469934.5749,23217.94015,86528.80177,50013.27037,3581.316454,38567.53282,11146.39003,39409.75539,11915.7997,33790.06655,1723.413206,88223.61935,4007.084772,5618.08056,59586.65888,4700.820112,3577.565268
14993.06017,245.7538513,1890.546178,21111.13372,16628.53984,13815.2553,15167.29032,6314.808831,7132.166877,7753.759054,45641.30156,58420.35944,22062.62431,18433.03307,81242.64672,27998.24515,126499.6287,12297.13676
93980.13511,52978.46781,18771.98237,45787.46336,18634.66968,4057.379218,6691.924621,5345.826943,50844.16569,27704.25584,9163.658684,12234.35987,6269.470248,10871.59189,4167.200271,11821.94746,4812.203198,8106.507349
5952264.462,5318025.897,4317488.857,1935953.289,3541721.719,8220292.051,2737041.306,5252933.841,5142904.996,5777670.651,7363839.858,27305972.17,10607197.73,4767068.997,36805002.07,8777261.162,15201011.28,10368140
4537.092713,11580.37608,9512.825483,17456.736,4831.105873,48048.52977,29803.27154,52561.69104,85742.82906,71454.99492,92941.25237,53782.98604,52093.67375,53597.48988,30930.67594,92316.90092,137744.3477,91244.1246
5163.616547,7895.409374,4831.796543,6903.873339,10298.44978,18944.43737,9668.242795,4583.922136,82265.10535,27777.17435,38288.44578,22929.91037,51723.85807,126232.273,45150.47462,75052.72928,559834.3275,21089.77754
67662.84106,25906.54205,39453.64593,23481.55547,12655.43949,17647.0563,26528.62607,23486.91894,26043.89408,23283.79715,157518.8226,38924.33968,76457.98915,2168725.497,72729.90649,51517.99304,198778.9357,86291.30966
204287.8678,6084.757626,10207.4885,413486.7953,482813.7209,133239.5216,24737.86793,340492.4738,1330845.449,2339842.873,4933.576103,5916.877794,15839.42742,33303.88009,3897.103976,53386.12507,14073.50796,12268.78419
47215.18072,37457.69651,23491.71074,37282.09405,54095.61344,10027.27385,11008.19566,45432.76382,115720.9611,55348.01539,9943.515892,1376.112785,3334.134737,29602.83892,9803.215687,18479.00266,7396.173913,5848.52257
339023.0051,27282.8719,2674.168211,11183.42819,12367.97948,4976.969934,2821.715942,11277.39847,15905.39432,28211.41195,3327.4204,1762.792076,1089.934866,51144.64241,3995.164131,2132.377308,7578.139975,2224.209404
87208.38119,52026.96788,935.9082861,33758.61077,15231.69774,474.6454197,1801.804406,7881.718889,35773.80539,32730.17026,314.9859414,3096.320518,806.6017996,2115.138003,1432.753362,3092.832134,4946.893313,1005.219554
515798.0901,1014386.979,13489.00727,253836.5187,222093.9142,22189.46789,15395.52872,66308.65128,501636.1191,376841.8247,8389.083628,18518.24544,24565.81467,8643.72729,20232.04231,57875.17242,157201.0525,14296.98144
61322.04439,56822.24103,2940.584518,36043.17547,18052.77354,9826.741249,11366.74873,12404.14327,30051.01437,43456.13204,21192.82155,3194.861114,6073.934489,3923.100527,7233.416483,10471.46468,7695.871632,866.8797459
177931.8474,152931.8462,62267.47838,58273.28575,73963.38537,124078.9054,65441.2946,90592.92239,100122.4694,100910.3051,229467.2587,374181.809,174521.9248,63977.61273,394261.0038,124768.5885,296231.6076,121883.5017
9152.063802,6274.137619,18380.0678,32202.08935,27266.24115,112620.7682,119119.0767,8060.058494,24294.89914,23609.21367,182018.4346,225086.208,58048.8974,17622.14594,81453.95583,42568.94745,85379.13315,88683.43163
69385.14452,185289.7861,74673.23724,28658.07092,65080.44648,94609.42023,102489.3353,60157.12039,113747.2131,44857.00298,484300.2028,283609.0007,250774.5123,64321.68423,107707.1023,141856.9269,193509.8555,227181.6089
1241821.704,1319798.52,246356.9162,256789.7651,691342.6277,302031.3278,257170.8401,243314.7313,699061.5868,1435884.078,259502.4671,68255.11909,411733.1802,142305.5546,48610.14919,316038.1078,297441.6094,298730.8662
136409.8672,374402.2689,113563.1692,132755.7336,93551.54853,91269.13371,153559.1541,104547.2727,146270.6765,106946.3557,270825.9901,366108.7876,133069.4494,129606.0105,565240.0766,263623.1126,229517.3008,172460.2386
112851.4228,45371.62504,1686.96777,8798.619328,16941.76284,2172.98942,1281.73396,6815.837353,20057.98887,22256.80871,45222.99819,7771.23051,58019.33422,8344.52279,10096.35374,57175.78566,51890.22485,44517.16784
15781.96802,42237.49156,1161.004308,118718.5535,32686.28986,5003.840274,804.2172031,18822.81277,13091.44902,22263.93862,291.6205263,NA,1658.918206,2041.934662,119.6376941,6947.947134,365.5399156,91.63245251
2360.46008,5569.457846,10290.60607,4642.373646,1950.164765,13305.60749,5259.227471,3777.345221,2723.197569,1881.262649,41956.56331,7334.28302,14185.54843,138631.9662,11076.49588,4030.861615,29808.80231,30822.99807
4750.043317,2368.96547,539.5452035,4303.041709,516.8200385,1141.405171,244.7426834,49.40381507,465.1260446,753.5658675,6090.095373,2282.883434,2043.724236,2387.472138,1216.328731,8178.338926,2169.432731,43125.80916
5901.873893,17654.58262,2805.793967,23488.74179,47186.21216,5241.607747,31190.10793,21858.55319,48507.60524,56601.34128,4360.542544,3693.730477,7355.967522,1130.792887,1999.804252,14067.83726,4285.12404,2884.019479
17098.33866,24723.22687,1389.476672,7540.564063,25509.90205,4523.678171,3775.450302,10034.81847,5326.256466,8570.010366,NA,1210.432758,2991.829144,286.1535561,NA,149.8640115,532.6502364,2670.55816
450461.2558,254417.7092,5638.258845,136542.5058,91326.45726,3582.31773,17759.93519,3316.165093,151366.0073,7076.25079,12241.93807,14229.21994,4834.80828,7972.004233,9285.547814,33712.83503,20580.61303,3442.64686
5672.548166,72405.72183,NA,1044.375165,461.3836667,NA,301.6979362,NA,1068.78066,NA,166.1451329,0.258247883,NA,0.612797346,181.4156736,NA,NA,0.6819754
113870.6456,331371.0752,426.7716219,59713.20303,26090.56683,719.2747282,5478.135988,6018.050653,52028.06821,34970.30257,2334.124129,NA,828.9319379,NA,1244.824082,2359.808211,1858.006912,841.4588863
57737.27324,235749.5278,249.2043989,34430.18255,10450.76696,1311.624691,222.6928558,1232.351498,10740.90088,2727.418466,1731.748589,271.8138745,NA,2983.431866,436.1765422,733.7204875,287.2885821,NA
3105.856314,2136.096297,26033.69378,NA,825.331846,11456.1205,11612.0594,1138.828266,7961.235143,4361.067419,114962.5093,148003.6637,75125.63584,83496.4775,190422.3476,38930.99094,87219.50727,102610.0259
95669.51672,495156.8549,232048.6771,78853.23253,103297.8513,137097.2202,190672.2187,85341.79088,154457.9544,60931.26524,709359.3351,196414.1466,410334.3226,154883.7372,243486.7618,294333.4208,359162.2411,308408.7743
123533.1767,92422.61166,40426.66893,44352.27651,75505.82089,95357.11933,49063.19691,137297.2476,114259.4052,122836.6222,121770.8856,489646.2034,168200.9082,107877.8494,629024.131,154866.2037,143471.6261,181062.7989
50043.11953,131411.8578,3516.16963,97238.47433,49607.14088,2364.401294,8867.986357,5220.645608,23860.61799,34152.05971,1055.105266,NA,3117.50667,2057.169401,1100.567878,5521.56746,1183.777404,881.7972552
860814.1292,2025490.429,89122.06866,1065826.263,1069565.725,157520.6085,128143.3284,315987.2054,1215557.255,1231197.406,166710.8336,90118.161,92093.32675,145806.3352,29212.35482,495458.1923,259832.0953,78276.91202
609582.3093,333903.0424,97749.06846,211255.4489,247465.452,192479.28,99317.03094,348059.4877,294703.2626,368897.5343,394485.5148,793146.8353,299973.1931,220223.4494,733583.4097,556789.2442,559686.2362,403842.4917
483645.9919,264037.5371,24411.11912,181701.2598,120017.0957,9126.747652,35285.7727,28528.139,158750.656,33473.10706,52496.2857,3219.442934,25726.91258,23940.34612,12908.22725,83116.34556,52383.0803,12693.66963
189596.4426,781070.3543,117321.5496,617514.644,178237.204,51953.61401,145180.6572,298914.3692,99655.09395,108866.6027,146765.6492,67251.253,53895.47097,52996.85798,87434.55611,127314.7389,79052.12604,44128.43047
9812.662343,47215.2858,29161.24752,84790.74454,47183.76996,10748.14555,17580.5523,32558.79586,35829.64892,5562.058494,16954.52502,521.9178519,4608.767676,8975.632484,2724.234844,11936.60329,8674.29804,2161.51201
935712.8429,1143437.555,308993.0286,370663.5332,278316.5368,413392.1007,184901.8156,748656.9724,463230.7171,417799.4562,524814.2226,1382971.536,1006563.788,255499.9363,1537220.438,709738.2958,676710.4432,606670.0487
47548.368,279283.8518,6929.051235,27251.01482,41972.33163,6362.262273,6046.885541,7727.859662,109322.0747,29278.17213,4847.865342,11090.2944,16347.29356,1733.83149,256.8417022,10767.08646,15951.78402,3637.710248
676.602934,2205.360586,1183.429246,205.0092905,3988.37475,150.2577513,3172.976095,491.364963,1618.586687,175.182078,11802.79993,1918.135018,12330.72986,6734.642981,1065.411716,1868.643654,123393.4589,20935.31849
97323.46831,26879.31183,NA,46323.46675,23227.1403,31.37765102,70.15079974,2324.632787,39072.65063,11048.91436,NA,851.0525743,1187.38469,NA,NA,328.1477726,NA,NA
75665.54329,94945.55499,467.9166638,514.7010839,2251.208622,216.7973615,135.5219375,303.4427223,1159.248963,901.612208,1631.531802,2292.7096,513.5865073,490.8580069,1623.52035,NA,NA,60.78281234
41849.49904,51894.17867,9900.135632,94239.27844,57143.45671,31609.74029,15075.70044,64522.16782,42274.52379,43355.53417,413667.1954,2046783.139,328057.088,22987.50128,49250.14014,94830.95617,427087.2228,506792.8318
38428.229,28221.47464,457.7219095,22165.4593,25228.84481,2346.014281,2184.896869,1061.422857,21647.06036,25519.44162,NA,495.4750594,1167.445175,187.5316534,1681.554553,1363.079751,670.1424329,878.4624868
30204.24928,51132.82234,18357.2993,34495.38199,24679.33211,36411.45006,42181.43087,9302.034669,16700.954,5098.795985,171528.364,24160.36829,125756.3163,83615.64066,24140.44403,33994.17958,118774.3634,82279.71464
665342.232,959044.1242,365669.4016,767024.4594,378134.2141,417716.9685,149119.0126,399558.9631,617436.3102,155226.9296,161562.5585,145647.3148,434190.3405,430940.9298,46391.56165,88502.75055,191615.1827,186453.3266
64310.15811,34775.99987,3612.356892,5664.467487,5253.920597,2951.969156,2327.574203,249.3285333,16887.28573,2122.952075,32598.15127,1135.721074,12398.85593,5414.437113,9674.199048,7485.400299,3904.565317,5928.859645
50432.41154,14414.70553,1107.57551,2810.056158,6761.727766,1656.323452,4150.780223,637.4143095,14028.96606,4827.021118,4772.238411,12003.22493,3474.601123,1659.183187,1150.657592,3833.940078,2703.233327,2040.691681
122102.7797,13295.4466,NA,354.246874,211.9031217,247.0964927,NA,NA,NA,115.0644251,NA,NA,288.6813998,NA,576.8049634,1607.61307,NA,NA
2539.772634,2225.295547,8726.196166,NA,4681.900112,3581.154444,1758.605174,3786.562394,5164.120281,1942.33067,32513.31649,32411.46201,54929.5972,25109.15169,99015.60483,31608.67268,71465.30711,34774.44227
31074.65232,59276.25638,20361.41895,29825.09022,31806.58056,83699.72912,5611.704939,37508.55044,40253.46304,45701.18626,89740.06849,234618.974,91129.27985,28017.30711,107350.1851,69518.48679,168040.8374,84022.38289
208365.506,427907.116,232013.5744,125310.3479,95383.45077,334874.3722,306532.7166,105431.3436,225441.8749,112648.7702,607033.1962,566444.0155,481455.2953,109065.2489,889697.3624,313754.7708,465935.0063,567215.1704
1114.575542,3181.744272,NA,4781.919496,10983.49616,NA,NA,1066.73313,8221.14518,15565.52484,NA,NA,NA,NA,NA,NA,NA,266.4019167
46297.50935,195151.697,1621.95976,167613.1872,64351.70452,3516.672749,5789.052848,46484.4614,98975.80597,51047.28268,1155.13548,2967.37618,1413.048046,599.0773963,6071.808276,11246.75831,NA,1312.690508
177413.3929,17498.75567,2456.023297,34087.64042,85597.90419,793.0868022,576.8228127,12682.86139,47722.21387,64746.26687,4669.5443,3761.041932,692.6923637,1100.307093,958.612964,3683.172094,619.1786646,1998.114073
9759166.417,17195365.11,10910893.16,7957208.931,9168527.01,11235798.49,5820351.966,19398387.13,25755529.29,15695537.44,28217881.54,87778998.14,27006613.84,10933002.86,296588961.8,40636475.51,33179635.7,20751403.25
72639.62854,36355.34434,NA,7333.603227,2668.803691,NA,NA,1013.790726,14806.12678,7342.086378,NA,NA,NA,639.9802616,NA,778.4527741,NA,NA
150752.7219,410006.0139,46205.41881,183194.6821,49129.60345,39863.52361,63836.20866,61871.88674,69130.58796,16511.71404,146992.0228,34565.21026,79956.64663,67517.26184,22127.35194,58607.43143,47167.39353,32419.9926
9440.696215,31244.07746,4901.162934,12267.36515,41064.76389,2181.426355,1962.504576,6838.398215,42403.25844,99037.80515,1623.63616,1087.217044,2858.730458,3762.885091,1835.048097,11722.74036,1268.014072,366.9770722
47842.29851,12350.48907,NA,43396.80847,5866.09655,NA,NA,NA,6493.860944,5353.551939,NA,NA,NA,NA,NA,NA,1464.251862,NA
14361.56023,21830.51949,47277.37709,4956.409326,15733.50815,41198.14794,47929.30093,8546.323556,35595.37193,23510.10366,117966.6369,33136.17074,69338.45783,122196.4274,22325.42216,56178.57796,97522.75445,48282.79779
40732.68153,768.864468,8161.872391,25309.21766,42569.31951,3523.417096,1981.762541,7574.382346,42099.80516,134232.4031,1918.877846,NA,2101.795142,1404.870867,394.2357916,1316.889035,1411.305205,638.6358429
55640.14975,289604.5084,26919.70916,30312.01332,24530.56995,60596.42043,55371.93409,29683.67567,82710.5149,21416.52862,75205.82785,72818.23908,96589.34083,30830.54958,228214.3708,59380.81637,64460.07212,90589.36401
85477.9881,51062.06073,4471.897949,114827.0769,54483.40348,7152.266778,15072.70527,21534.80574,28807.21108,20142.70897,17007.12536,6211.059719,5352.140627,4029.631041,7605.271676,14218.75703,18317.08508,15360.91266
161508.372,120811.4665,120465.2907,39166.9027,63330.40765,505213.8198,80613.86528,113009.7566,191598.4964,133718.961,206168.5665,864655.611,510227.388,99131.33573,2756416.199,415276.6801,389325.8646,301861.9865
632561.9223,484739.5247,3117.504284,395262.5376,115445.1205,686.7621676,1602.732541,27254.9151,102486.245,183452.7116,9267.677235,8667.802531,26855.90254,2217.074673,18345.65332,2540.988686,1561.872894,11163.63397
108062.7515,69893.79685,7719.183416,6895.983246,4982.414982,2414.563851,1173.831177,1112.874221,5747.829391,7731.584903,2384.431841,1032.878692,346.2420946,7160.657611,2283.725426,1356.269246,1238.723816,NA
641122.979,262939.8977,326600.438,457926.4688,428906.6945,456104.728,453691.8287,279695.7232,524706.0249,489035.1999,826644.1009,883433.6812,870802.6783,323107.3269,2042236.963,506738.9696,767941.8692,829086.4498
4442219.139,8315780.85,4252328.603,2974849.277,3076713.724,2784270.898,5048808.727,1558720.058,3691739.92,2133111.734,12824491.7,3593714.614,6632193.872,3365171.121,4368303.786,3895718.583,7753859.632,5776862.975
2428.817098,6128.906471,10691.1801,2387.345992,3485.754505,14725.38766,4008.554983,8615.610508,8324.862197,4891.349191,89145.33656,3763.874627,71384.3032,5718.555324,20365.04397,7603.729104,68790.27887,74518.07223
18977.63307,3796.493944,675.5989022,44.98036358,7106.328643,818.8402082,467.0905561,1025.924372,8528.681918,10176.35772,55.82485446,84.16219888,NA,217.0552917,421.25179,1211.518279,498.3019419,155.1727554
7703.73811,54935.92093,12058.53911,27915.16377,3728.937633,3874.506165,9428.637163,7413.603198,1451.122254,570.3351364,1519.237694,1275.857388,528.480488,7244.042689,3463.222494,2911.66635,773.8748528,1215.496737
1058082.149,931074.1078,369862.2243,961494.7804,638423.2944,1200063.329,369315.6824,1352140.891,998688.5757,1146874.931,1424228.993,4286280.335,1528954.193,596027.2824,1900960.165,1653910.923,2404548.968,2072841.005
13229.78093,1084.748345,NA,1088.067827,3752.24088,NA,NA,NA,5736.816299,1216.125716,NA,NA,479.1373489,NA,NA,NA,NA,NA
90920.07981,22404.72942,NA,201.1738687,NA,NA,266.3447418,NA,1273.352629,187.7584694,426.0469793,NA,1959.763853,1504.289538,356.2983399,604.7278674,NA,1500.861652
140223.9726,405258.5277,5321.497443,69404.98731,90236.55137,20708.80281,26694.15728,51691.44968,255892.5919,94281.71212,20979.61412,2748.220109,24244.88557,21859.7877,3607.99892,61506.49535,56916.81979,20301.28391
7571.530815,1185.865946,5993.367459,1579.014727,1554.935319,3104.617012,3701.622525,1758.647307,7485.960259,188.4619477,12901.12295,46647.01545,14788.7129,10974.49547,7922.202558,890.8862125,70575.52335,24489.40572
25861.15879,73683.02102,906.9120094,59609.88937,9447.945625,1745.402795,4707.590686,5752.240196,22528.96747,9999.820831,199.0425719,2559.309703,1847.037689,345.6453727,15521.73814,4764.025742,1934.397802,5510.245602
942424.745,662002.0731,71036.87856,1085853.268,718614.085,73141.90286,63246.62795,234995.2087,352651.8676,231405.6905,120713.2247,103566.3509,176665.6094,65379.98702,252566.889,124371.7521,86708.9179,119456.9936
242112.839,50991.53882,9339.09354,67924.23775,37245.8999,12784.30146,13768.49278,27624.64417,78012.41892,27893.70598,75190.35741,159328.8473,64980.24875,14677.19142,67247.01775,66576.58993,172698.8563,133189.4724
347547.5327,2179017.582,1669731.38,674596.0991,567922.1643,857322.0982,1441856.9,678926.0303,756842.1968,363768.8088,2276594.853,1286163.044,1741831.369,1028608.173,3238553.265,1657977.446,1812384.146,1440937.788
128217.9863,203650.1782,31151.50214,152163.1737,155235.9264,29495.15498,16027.56683,39261.3422,57437.3274,24828.1804,7945.411843,1577.099788,31006.32899,31800.41567,1132.11697,27656.05839,118247.8666,10998.38371
106152.6165,43794.66472,1962.418599,306.5550061,638.870972,305.862126,2717.412831,341.2107595,1575.346914,358.3293581,2199.952207,92.69961153,8028.882654,305.060473,1069.396258,4221.153572,714.5350804,NA
99370.41422,458925.9871,16382.91065,146959.0065,97100.88472,6069.636999,15888.27103,38413.71904,139111.8449,39525.7119,41740.77224,21059.4342,17205.8236,12951.1921,51687.08272,35284.36587,31984.3672,8674.111722
485.3624075,6311.859012,NA,3819.08304,10907.38039,442.4351342,1869.116974,7424.784955,37237.00489,35674.99842,NA,1019.310362,NA,NA,NA,NA,4218.4694,605.7939013
13672317.24,15963450.94,8497487.16,4891396.854,6623166.514,6355435.162,6049708.754,4007827.557,10450378.93,4097393.017,12186823.55,8217532.398,9600831.291,3002406.993,20058452.57,12648464.85,13853983.32,8897505.073
535841.8466,267616.1818,271117.5768,166432.6786,241848.7068,464982.5591,214040.3429,397545.1874,441045.4445,253307.6137,535655.4959,659510.54,585738.3165,197326.6493,1249836.926,527461.8653,477167.6934,666592.2657
76246.88558,49214.10726,13980.34847,11418.2846,17681.4415,27464.47869,10925.71102,21755.23769,34357.47307,16947.8706,18428.06402,82477.04126,58132.64892,45565.68352,130500.0233,22191.91854,11420.08019,23693.56442
170271.5932,15033.24124,321.2229588,64218.7689,69780.36767,1371.803223,4765.348243,33440.28515,179023.8711,226177.5573,579.9051741,10917.78723,1511.314872,NA,1125.198596,1617.895366,8980.568205,81.81079372
1543.042757,2721.479254,18547.31222,1719.347648,5755.817405,15045.72265,70466.97144,6584.171319,20359.66819,9945.115143,8220.351579,6041.463378,38762.1386,33193.2721,8675.727384,31422.14348,11041.5561,60649.46206
4577.693391,1986.666248,4424.020025,16411.89069,17406.44776,3938.828872,8343.011804,10211.98432,45720.03986,61788.3977,6273.647368,13185.43867,6562.629349,2140.695042,6680.803355,6814.597421,4106.231416,5728.186601
497.2234242,2985.604327,190.9327417,3700.707982,3656.06273,809.3016029,412.6652147,1988.780281,10356.7127,20729.86999,57.89104987,1304.767367,1093.18196,429.7062158,126.3975671,749.7000271,46.77920248,193.0727262
864480.1364,216938.6789,13136.39371,154246.5244,142039.3125,14513.55259,12858.08552,29436.17431,339561.1399,339692.1723,15890.57658,158522.4663,11985.22608,16246.80838,148297.8772,15500.15475,1851.209058,8109.863596
14263.92822,144015.0723,NA,852.9058174,3489.23089,834.2356548,2633.314113,NA,2502.657545,139.8923958,472.8242345,769.2405701,473.7499988,NA,NA,426.6146964,NA,NA
138369.7194,74968.07948,56632.60677,88417.79571,84790.77962,27674.385,30585.50498,41013.48666,195867.579,92870.5769,20904.30761,3133.226311,28958.9687,48360.82159,4508.969219,72985.48536,64680.54649,20699.92328
7783.102068,834.8088726,354.7676345,8813.563496,9069.531164,2667.282445,7051.684862,2784.910492,1906.051543,15982.32147,NA,3004.550361,916.3887446,NA,773.0935515,2455.30007,NA,863.0576376
8652.658901,4159.742384,2399.268637,1490.165963,5560.080554,3888.646309,9144.135647,737.0231496,3302.060936,1855.711232,171314.505,70374.04191,1863.809024,33627.1795,1049.610707,48853.607,70520.46316,6357.146292
1608583.494,30650.65579,39442.04804,500236.0764,603766.5062,44087.07957,34345.52378,191389.545,571440.7438,2323320.445,32815.05963,64029.31307,42732.30552,33566.72622,90617.65674,23697.38348,24722.85272,23940.72286
23555.41262,92896.09434,NA,6324.768664,132.5109211,NA,297.6795273,141.4846031,2.07828806,6694.45949,323.6841472,48446.20054,NA,NA,40.4628811,NA,NA,NA
2991.674054,1405.549866,15951.58316,5302.887215,7382.424671,3247.406488,10492.76157,7454.544873,2438.175932,5885.211595,4481.400876,23450.63896,8037.949595,2539.953445,9417.911713,5964.915626,13717.8228,13358.95991
78708.29386,211864.386,215485.9375,88620.7821,105089.9271,110598.0966,312229.804,69936.801,159183.853,66064.54747,564210.6223,198159.6714,249328.7076,139112.5162,194506.5518,195621.9274,265363.5502,246530.589
49642.23291,444.0741928,20479.7983,2738.526545,4070.644174,1075.31118,851.1189536,1897.259599,10986.62539,8514.121666,NA,NA,3177.83414,582.2579891,345.6733674,391.7222708,778.9047911,1481.837335
304842.8658,36211.53355,NA,4004.647619,14218.6802,NA,205.0050278,213.947605,5489.671582,27053.1073,NA,1011.754667,164.8956907,323.5007835,375.5811229,377.7555804,NA,NA
530.5167508,55842.7107,43826.56593,6385.663574,16286.69139,81860.33241,23743.50843,45268.55871,11887.51978,45283.23735,68259.49583,43480.3705,91904.70648,63732.89905,30088.77143,60420.2255,22368.42854,99433.45927
6759.31454,8603.113321,NA,17003.78938,1.773532402,152.8148262,573.2428387,3325.652614,17936.64674,10623.11992,NA,NA,NA,NA,NA,12040.49518,3002.574208,NA
28263.54736,132512.893,3830.779705,137236.7229,59359.99917,9592.409609,37027.57042,45506.2282,77525.27897,66807.53941,6686.804346,1045.354981,12837.79697,9652.024003,26.65654481,36215.45214,22103.99129,4607.215667
1671.012913,28174.53441,28458.44519,NA,NA,509.4592054,0.40078024,NA,5300.720237,2.834925345,45847.85091,5123.140523,3166.620869,NA,2670.116122,16876.99259,41054.23687,4446.295716
12095.94409,42469.40606,449.2501351,779.5837518,7201.203391,NA,NA,774.9629754,14952.23143,154.6983423,180.2123804,412.7289155,NA,NA,25.19053064,NA,512.7373326,108.5145523
378382.1079,656970.8757,417600.2881,426771.596,219937.0801,709769.7048,282206.0108,425682.4192,430747.0432,282423.3015,518511.6446,1092799.01,588465.188,251659.5793,2213544.461,672454.2514,1110316.606,696910.4154
7292015.482,18812341.17,6819793.055,15904193.41,10138740,7382556.489,5780924.075,23831153.43,11923604.97,11819933.85,20890937.79,66149844.84,12517206.9,22315619.2,55292622.5,20362152.76,9984693.151,15259244.62
153.1574626,457.7129232,4830.405604,NA,342.1099134,12607.52438,4022.3785,8650.380357,1000.940018,2396.224789,11583.34383,4929.392376,30778.58728,11317.4363,27567.66014,3883.785016,12740.55046,19647.68267
1710.669788,4413.767078,4339.557131,1344.95968,729.1873013,2720.265949,9338.177127,2189.45726,1831.446241,741.0300432,31478.36598,4258.423835,10041.9262,1949.306329,8217.526821,1349.065788,19263.06015,15497.32408
11977.49115,35277.56827,8505.977926,15014.40243,15372.8334,12868.36044,22929.14753,9721.904508,13231.82091,4221.55334,28293.82115,27392.89968,9055.895155,19458.66318,59060.48278,33092.71707,18122.83227,18670.91925
