NP_CTRL1_50%,NP_CTRL2_50%,NP_CM_1_1_50%,NP_CM_1_2_50%,NP_FM_1_1_50%,NP_FM_1_2_50%,NP_PM_1_1_50%,NP_PM_1_2_50%,NP_SM_1_1_50%,NP_SM_1_2_50%,NP_CM_3_1_50%,NP_CM_3_2_50%,NP_FM_3_2_50%,NP_PM_3_1_50%,NP_PM_3_2_50%,NP_SM_3_1_50%,NP_SM_3_2_50%,NP_FM_3_1_50%
1495.775784,1241.516899,11629.69739,651.226197,4871.537857,18644.20098,10583.27803,1950.849607,51689.97705,3357.791349,1566.459083,3002.988556,17849.06322,970.3802311,2274.653249,1760.878965,1753.962236,8196.39822
38805.07662,66530.07926,12478.10159,306032.6439,190556.382,340948.1044,31837.30155,252587.2815,509371.8546,161190.8977,970.973873,756.7450436,30746.12723,78.84207708,NA,100655.0471,5157.974241,2269.539533
21556.33199,46818.64416,9260.238285,142148.7011,162334.6575,170902.775,38676.32002,104897.4886,275230.2148,276753.1158,12361.28137,86995.73311,60037.88802,22889.47914,NA,115762.9839,92231.74578,17907.67842
115319.9766,176347.1469,1328297.353,153441.0794,155071.901,595506.108,1496783.855,407419.4682,598273.4556,636427.3102,528135.3334,53420.54552,174307.9099,989684.2136,277488.9693,79741.80641,60522.28514,1251286.641
20512.97262,28662.9407,211666.2667,88105.02734,67638.99872,57832.46152,161872.6524,39562.62486,56511.38637,77740.1444,52718.99457,16992.54566,8605.371495,124523.0516,10514.93218,10010.03398,6295.636773,139120.8097
394486.4954,11363.57861,1213.907057,549780.5054,850347.4589,265314.3641,21924.96186,262478.1527,14096.15907,23609.94234,1674.533325,10.00648232,NA,259.4330713,NA,1196.379721,NA,1.585232705
72867.03813,NA,NA,90943.59737,137935.5451,43719.2067,NA,32258.17131,NA,NA,54.88620146,378.5913081,14.16792652,917.128761,NA,832.0058172,NA,325.1746353
88223.05506,3593.441465,7933.629867,284126.4688,318841.6655,408011.2849,31143.62105,170114.3076,38969.81985,37505.16446,409.1927671,343.6647903,175.3408286,274.6275479,210.9147973,NA,NA,117.0136316
41974.18965,80090.86927,6562.615656,97848.15389,119508.2123,178445.5503,19935.79244,71889.47403,31408.35889,20046.13566,66438.39043,16653.92956,26369.36968,13662.73441,2232.680853,22427.29713,14508.99747,10405.93349
21387.76019,10098.67429,111853.8994,62827.7351,51350.45489,275832.2622,96119.22619,64835.13023,458882.9763,119069.4053,616.7847561,395.4025129,2838.680333,4684.39273,878.0259995,14788.45934,1522.779324,33245.94939
6359.525795,3561.858564,44465.90034,29763.88152,24078.54204,150751.6628,40381.06565,26926.95335,253257.5791,62026.59872,583.4947872,279.5074826,1090.141197,756.087979,75.74461424,1550.591501,1080.039696,10880.57461
128281.1048,4279.851897,8221.791141,104233.4327,106628.8585,161598.8474,13688.79827,109856.5797,580961.6934,307390.4549,79.56482759,90.34343368,NA,NA,19.84982108,295.2476894,NA,NA
37176.16948,840.0986432,1504.190734,31076.44896,38040.35498,21084.67413,2670.935689,35511.70509,199374.4551,171488.3256,NA,308.1470134,142.7529116,NA,216.1447946,657.7130874,NA,NA
58037.80781,70198.84501,1334067.933,199846.044,125338.8665,762130.7,934358.0091,218306.7495,226841.6676,340828.1946,242865.7677,253606.3079,114099.0737,490043.7138,289561.5224,80045.90141,294873.6807,820475.3704
163397.5223,18353.78079,43304.61503,488674.8581,587165.2475,272484.2283,43336.20778,477836.1816,580525.2145,1060129.419,4552.398087,47669.5744,7614.045614,5315.521155,19547.60268,7229.945759,9283.987899,7730.517184
64599.53695,19321.39181,25627.5162,127436.806,189052.7593,96389.31617,19086.86814,136644.0446,204288.7177,385156.7192,19018.0204,43123.5239,22619.03023,11624.67242,63111.30816,32486.1316,17396.42181,35150.89929
8887.118134,43385.38425,2548.959161,210693.1333,446699.1939,125181.2646,19179.79383,158611.0297,417927.725,815919.046,13547.41335,8920.69183,40445.21497,36864.24574,4037.169808,281583.2231,151483.234,22677.30543
6.461543918,667.4777758,150.3110571,26524.78228,59410.14429,15781.02653,333.4755578,15808.45136,66618.82684,149438.4412,45.47439216,2.647250766,811.5137974,24.07311938,264.4252684,44659.76227,13140.84005,12.29692907
47799.91145,41078.17403,2110216.077,114949.1456,91777.61325,720473.3945,756923.3249,178620.4991,318180.0563,376276.2348,148940.4661,44663.33648,34092.06162,428476.4026,129662.3822,84622.99587,55752.92697,898017.0536
10869.0234,2777.568579,807084.7575,25363.86719,19872.49315,353518.416,338284.9041,71219.84121,132928.5748,164132.2759,26872.47171,1960.184464,7586.403991,121367.562,6547.286526,15495.20854,18895.20657,402039.2251
120010.2126,14739.86679,17180.32934,335856.4973,562830.6318,137438.2078,41561.78339,49940.29304,352958.8767,145735.806,9037.082832,7610.643672,26945.99695,10041.59127,5347.961494,45041.02165,7213.620192,8558.045321
174042.2358,19548.97329,14447.97225,443676.9775,743136.8783,202056.9443,42911.6892,61545.92449,521178.1324,198339.9414,1588.982969,4133.908678,19493.30062,1639.140672,1353.463297,55608.40251,1720.694271,1399.37901
56105.59149,18147.7246,295061.2228,164245.5791,139958.384,241609.1418,599017.9754,147899.1641,304027.4616,242136.9131,18336.37739,1425865.276,45156.35731,14451.56231,13467.56676,34735.03458,43660.96117,145203.9057
1306.822497,724.0532764,56620.00639,32967.14769,20733.11337,58649.38062,150856.8153,32043.70589,75075.46627,51178.62672,397.0451741,1260.806038,3103.041443,1956.323921,0.081143515,3374.675178,13029.14845,21505.35905
31440.65243,544.1356031,9529.406752,357385.9933,309979.6304,268777.3544,31805.21135,281556.4837,347874.653,344485.4341,NA,598.2784312,396.929282,360.9209063,138.0010583,721.5924707,416.2498378,1481.531305
5503.01546,2360.311957,691.8103236,69284.41422,19303.60592,44654.11106,845.0852867,37877.27026,66395.29536,58040.56431,1961.066751,217.9733595,3101.171062,4786.622014,2475.008253,3417.905412,6082.594987,2589.375235
673147.4067,26935.21464,66802.91644,218765.0387,369861.4494,376534.9555,147925.4037,175927.8511,755649.7265,1032442.716,116257.9172,143280.7766,155982.5374,106764.3175,108573.0117,178449.6881,335172.8638,65502.28282
7960.242791,917.912298,205.1100581,8686.531873,19702.72382,35048.8152,174.198737,9690.632058,72498.0465,98430.67904,NA,627.7214991,525.9249784,743.9451579,863.753113,358.056763,1763.136623,NA
28529.27316,6249.436719,180737.5495,29076.49617,124756.1035,192479.9047,154864.5707,157713.4863,243916.1606,190144.7938,670.2713729,872.9959485,4191.399028,8869.864162,736.6343501,937.9072331,1011.287646,34125.84662
46162.90636,2832.294927,235035.8675,33665.08883,80808.41957,157152.875,152737.5485,80665.6475,235219.2766,174079.1919,12096.45968,14525.63957,7116.817815,19232.97286,16673.70666,5480.186073,7187.703125,37712.72504
481873.2043,3422.805609,10340.87242,220516.9711,675386.8296,205614.6516,28854.46007,459392.2941,1243413.889,1346073.634,7388.139614,12044.19829,8271.097947,11253.79946,10241.49824,6232.927484,8683.488734,6640.710902
69026.1304,3275.426516,5648.88997,46549.92181,198566.7776,32738.39122,7521.583764,99545.08304,239524.8052,277666.0829,4264.034116,4665.150524,10916.03444,2979.604788,5545.955661,399.6168447,4917.01686,3578.5824
22018.03221,21855.81114,1512.536372,646097.7386,143091.3812,39449.19798,13678.55047,104274.8865,151942.3931,246198.754,2750.755132,3959.459097,1863.314717,1291.174099,2389.905303,33093.59629,2871.812543,2841.924093
63811.21029,8239.366673,39304.1669,92060.7171,221533.2364,532110.7195,39829.57314,199848.8272,374809.3776,441377.7006,5267.156692,6368.103245,14258.16517,9160.171635,4902.234252,4614.79808,17902.38331,10673.55001
526.623257,1813.860814,NA,NA,NA,20023.39162,403.4547227,495.3913965,22185.73975,13609.52481,NA,482.262113,NA,NA,11.18055691,NA,NA,208.9670093
54118.24672,135204.6581,54468.56227,296097.1766,166066.4152,88554.45563,116991.6851,116198.0861,201245.1913,219301.601,130352.9504,15093.28845,103941.9039,97934.22392,97545.08902,181162.718,131567.8781,55262.31452
1417.452998,19728.81825,1963.968255,79486.2717,28465.94024,18132.59035,12972.70749,19262.3018,54079.7585,68504.91402,3719.66114,848.4998501,15921.49402,15969.81174,1700.660631,50803.6804,24793.31424,3553.470043
33563.15249,75930.63323,982373.1423,70690.92322,44107.72153,374651.5812,543098.3986,155220.2142,160463.0738,315194.6546,77104.83335,7205.96589,14086.18577,226640.4301,35773.55927,15362.21021,22869.00539,180697.2411
19456.19662,27158.01076,2.012543929,659967.5288,155374.176,49117.81312,6982.740269,242742.7271,105537.6548,157574.2827,5119.667556,661.965994,39989.06153,1245.035178,935.4071466,126148.8031,66945.58652,7689.94199
71320.59842,7152.563547,1246.538803,539345.3295,228568.1958,168287.5966,19141.92183,125995.9685,37990.88576,64437.51745,10340.70999,5649.045329,916.6844753,7672.616825,297.7651404,2306.305072,384.9469449,274.6021685
6385.562539,5867.882704,155533.1976,18576.4884,44919.27173,184287.8199,137777.5845,50120.65197,180239.8917,133414.0297,118400.9694,17277.35183,59245.6085,34363.14392,5380.32526,113277.9166,61134.48999,964808.1894
39639.20389,24278.12482,252097.1639,253226.0173,167217.2394,429737.8123,260303.1218,221218.211,777183.1781,263476.0524,6343.778321,21473.21339,39964.99935,13052.00625,24411.16439,15276.67407,3070.037973,31452.44567
56246.13996,3555.32069,2522.453858,142033.1284,102539.0533,56049.35669,8407.001332,93730.59757,131336.6898,129497.6404,7191.674475,37530.31813,5080.72446,9868.297723,36509.05942,4729.432634,5050.611456,6932.91987
97482.05027,11549.20899,1416.999175,147367.0154,81230.77949,48134.71682,11331.45531,91865.89281,136290.8347,90097.40185,3735.106071,2108.492928,2597.754359,5969.75708,513.8399602,5666.899068,1433.946395,3994.207717
45748.30434,38253.22169,108659.5971,163917.0998,90876.46836,281173.6756,192034.3913,165066.4395,320879.2518,229995.0445,13811.40107,8130.701213,5760.086591,12386.29753,23108.6671,13066.74491,18023.71171,67113.60388
345.9981246,774.61852,1734.746477,4866.610604,767.2245175,17903.09495,11871.77732,5160.234109,2979.513692,29155.75691,6914.790417,8799.277177,1368.545902,1879.759135,6362.8166,2063.059522,2731.386529,405.3351812
9126.146742,4459.82488,226520.7278,12740.84281,25193.87953,189879.6294,226820.409,54083.6339,353813.0956,137777.7016,4177.299974,1548.070091,74598.21494,13190.62545,9304.412842,140671.2701,3807.295952,488171.6885
10303.4582,40210.83986,536949.7059,14090.91815,14815.20414,208164.3006,320535.0292,87768.08811,79178.15824,112273.6961,27663.60272,845.8087337,1442.046676,93650.59061,15113.19635,4937.970213,2140.874504,68864.33253
1766.599544,890.8864573,93435.08783,1013.146778,880.231951,29387.48672,38913.07487,6999.071803,5017.903909,4099.021084,4589.182129,6813.746573,551.6501079,8620.582911,11257.31885,3481.831799,780.4065677,12877.56736
58137.05795,3434.975542,5275.75891,384287.6122,318457.9181,453938.3001,16261.42465,116901.2801,109036.9812,277726.2809,2798.307495,1148.004921,63644.5237,804.3845177,3773.542338,470.8025583,1591.914942,23817.88224
3854.755664,5723.873534,8174.715182,67163.24743,31109.32697,72342.28285,4493.075634,19284.47303,14026.87931,27925.41335,1519.464438,6084.875574,6339.234022,945.0499104,12108.82041,5175.703603,NA,6199.011172
5916.248987,3866.950938,5107.545537,30986.55298,8840.796883,7692.046478,10588.45977,13358.01382,88052.45128,65070.52487,91.65355634,2097.92704,3208.613011,656.0474908,9925.851095,2482.78915,4528.177386,1537.819545
17667.06415,1263.908362,112744.4498,29036.9331,50747.82668,103922.7642,172336.9959,60936.94359,129737.0767,100758.5282,949.6967022,299.4328797,32949.13403,41.07223871,126.7973842,953.8490646,134.7071733,343351.9518
9282.749149,26907.42515,230652.4333,28558.85571,31901.75141,152018.9681,313276.2214,64154.37013,281373.0137,165422.2712,144814.0407,31963.54603,107358.2219,44551.58752,18973.14484,75206.1406,59869.36761,637078.2386
1676.090491,1636.476545,59461.60784,4281.877152,8585.985208,27094.88213,70827.77642,8002.364108,56829.29934,40684.35867,28913.18893,3810.322826,19748.87314,2930.869192,576.3972045,16058.76419,13691.94111,155181.5533
30141.9849,8134.290693,193595.8495,21486.99747,32193.58794,141195.0802,120934.3627,69889.54024,162875.5436,153860.9055,6461.744264,96789.09448,1527.356973,14266.71079,3263.755038,9729.906484,2680.311474,10166.37699
29073.83402,2536.660684,178063.4108,17946.22879,31109.52801,130112.3621,102186.9258,57556.64216,141537.4112,128163.8536,845.0687936,83261.74259,641.5364377,8740.493509,905.2226393,5824.345532,NA,2959.301642
60387.5618,27921.47575,6633.279044,212569.2427,200557.9343,95271.7081,15879.9353,112468.2172,274613.6051,347274.2082,20728.75614,15789.86966,9600.53489,3392.090337,28954.81549,11799.25864,30910.07282,21121.37802
26590.71519,412.8399978,NA,90473.65618,155783.8479,165146.4731,5054.059899,54028.18607,64201.71724,94867.01998,768.1492855,929.3295429,NA,NA,NA,1617.933978,22.95311762,NA
139750.1093,134015.5177,127409.7081,101943.8034,118054.8778,32204.04366,152469.0419,41463.56133,67379.10398,88791.07324,8306.758648,2114.342295,125776.0062,60228.07107,10952.52066,29436.70519,15547.45535,52779.25752
71254.68699,115743.1138,105022.8254,54899.54229,70898.87368,44230.71984,142843.5583,35883.18801,26967.81165,31476.64091,13883.27833,4496.898476,113117.8639,31110.28501,10578.2286,6643.420541,6837.12469,42773.33854
51114.93089,53941.37308,42614.19473,13094.8201,47434.64278,5324.653777,44575.39477,9425.404052,14369.60007,20781.08285,6124.063961,269.9703293,48000.7837,8954.63441,4557.664138,2822.626286,4711.998637,14603.4646
82932.85682,83863.54075,88172.86675,37564.22174,68665.01396,28519.85079,104078.8667,32286.61255,42008.56287,45916.65225,4521.676748,3225.114207,120500.0493,60678.84132,2850.681048,6874.573188,6161.771322,29174.8523
48326.77341,83299.73599,77362.33981,21844.14691,53708.08972,15744.2384,88071.32701,17723.03422,22634.29777,37398.98673,3397.567051,2126.399538,109251.7563,35086.31711,3412.025866,6960.068801,5957.436347,14355.03694
37640.83235,59293.09094,43138.86344,12823.3414,26767.75755,9405.576718,56844.06552,4094.738665,5984.38751,11946.13287,1147.830264,2127.744322,60507.91623,13825.31167,1253.448869,2906.253786,1318.853729,10380.66693
17493.82524,33180.95996,15870.66931,7150.562439,20106.65863,NA,16302.19305,1362.208321,NA,5571.685262,NA,1533.706772,33322.96616,NA,3188.390612,NA,511.1819073,389.0520085
NA,604.9902637,1193.301915,180.5587341,2580.402077,218.5816133,44.0438989,411.2241786,367661.9419,413.86916,964.3237136,1223.716923,NA,434.0510891,462.7414546,1028.893024,990.1893294,1362.964513
3416.899051,2144.737144,1836.08777,NA,NA,288.9170035,178.6700189,1431.799869,140.5072706,110.0928304,NA,561.7654072,NA,161.2947916,15.27259997,74306.42245,985.8930119,NA
11281.96864,847.1616644,38798.44027,13069.53097,17994.2351,102650.0933,25589.02857,19328.64859,134009.2114,40313.49589,1588.32951,280.7414881,NA,3590.799187,2745.365098,512.5069742,263.2418727,4373.770104
19223.79048,31410.34463,441630.9942,6836.469299,7090.966641,162347.0505,267527.27,13520.5866,72836.7419,105245.3297,38442.64406,14269.5665,35782.20518,120614.1622,65548.23624,35679.36847,59347.61675,110537.2731
19223.79048,31410.34463,441630.9942,6836.469299,7090.966641,162347.0505,267527.27,13520.5866,72836.7419,105245.3297,38442.64406,14269.5665,35782.20518,120614.1622,65548.23624,35679.36847,59347.61675,110537.2731
8977.807847,2695.907809,21358.81836,144595.4543,39554.37671,65775.09981,65831.53841,99107.86963,138807.2221,120032.0838,265.7742731,719.3448384,69.21338605,380.0896648,470.7560108,85.59033396,100.0526265,683.1266023
13240.90746,6472.487828,19015.05484,66330.31224,26908.25102,39692.98783,45111.41837,52787.87519,77077.27247,57818.95067,16125.17551,39037.77488,2324.244008,1515.571737,2043.981426,2355.308768,5380.701822,2759.78294
13866.60097,5185.027982,78988.25569,13189.82495,20671.40661,71967.11985,80825.79322,12906.5875,114712.354,59011.9669,41683.03304,3373.156068,28020.67408,10382.9474,9009.912655,11716.67617,91602.96447,248108.767
13041.78035,21221.69394,30136.65484,40222.12188,94118.21788,33561.31701,15501.60189,33925.33865,114355.5915,373822.4267,61150.93423,101481.9604,65680.63047,40081.75269,303078.8072,135518.2963,315309.9078,49766.62065
79738.48226,968.1111749,1203.534906,35911.12078,151940.3929,53706.96014,973.6959229,96228.24767,283298.213,315772.967,5646.832887,3613.873218,2399.506725,6450.034722,8329.737972,4849.413271,5234.955291,2442.450256
2412.743801,3127.251307,59958.87207,7971.10744,8134.76421,63607.50482,53917.30455,7812.865709,108897.066,48915.04859,96603.80367,13821.40211,95970.91429,9602.108891,14002.55252,40535.85043,43632.18137,819129.8955
1427.346861,3156.564459,38106.21444,3957.911996,7295.179048,61379.60529,46240.90603,7667.546864,113490.5475,42213.73492,91285.2985,5736.020322,90529.14142,13348.23701,22538.37611,37465.48722,24700.35433,694659.6776
962.4597702,2608.041575,657.868241,40677.84762,83589.47812,12983.59821,1665.336765,29490.39665,93894.53313,203849.3863,NA,747.7868093,4990.487847,1503.302077,372.3779895,81617.35941,42255.45541,1282.29416
16254.80893,874.5465537,652.4285989,21056.52312,22609.45063,30352.8723,1424.36201,19349.60333,79968.47998,48299.4953,185.7296553,67.87298485,350.0334697,NA,314.9239457,462.3714138,357.1051941,5431.182312
10716.90212,739.1589946,96237.39696,10175.23444,14574.1672,67400.87186,73480.18346,20779.35912,71793.75288,79922.82741,NA,545.8122853,161.1190332,487.2001359,151.2982633,2892.166889,351.9477524,809.6388284
3476.950835,510.7626132,42277.02121,6628.167556,3868.093795,29318.54952,23434.90259,17463.58659,52425.00339,40199.96001,677.562345,2846.215644,1177.079288,1668.299516,2897.203133,3439.548876,1369.165883,NA
2914.640281,3807.004996,13386.12192,2546.005139,3698.889378,59560.38099,45978.08461,4506.743895,113918.0849,37625.0972,6098.021307,3348.109791,28301.28102,4078.750392,19701.77661,37881.62658,8545.077144,123824.4606
14718.9773,6452.761467,10426.44328,55371.12977,35772.25574,47545.25384,11211.1528,36466.36513,89728.43437,106221.0929,2112.828869,1765.636273,1945.294478,771.2762115,1254.234898,1099.412666,397.3356109,3737.745714
2093.582884,3872.549985,34027.82155,4352.06185,3169.173241,40657.62138,32602.6881,5595.574075,70839.92627,32257.1108,29338.61513,1652.201197,68927.40792,6811.895731,9346.707922,12167.79161,18815.62656,377830.0794
2441.621294,5198.700295,91905.64042,6541.503046,3663.172359,27993.38934,55752.80543,10455.06137,5763.89656,15070.22222,7979.036616,607.0308153,2899.822606,17273.30876,1893.269692,4376.323333,401.5672417,33755.41546
977.2800895,3452.097007,41144.64364,2978.718624,838.2331027,13599.11131,23880.47864,1975.315321,1392.259908,4955.139367,6487.261172,1458.674162,1431.411107,8828.150535,2858.378055,390.9252255,3629.778159,7502.437689
37455.24513,14125.56792,205517.8169,53411.48428,26254.74446,168701.9938,224841.924,123558.6906,189922.3363,116568.5384,7743.057803,30475.60981,5423.047601,3962.289943,101424.9292,11973.42724,3379.02648,5528.327449
11434.26816,218.2264858,181.3435155,13689.21303,26932.66366,46744.51804,1387.094298,27087.89664,100081.8631,174754.6065,437.2388655,534.8341516,NA,14.39980503,332.1062789,NA,356.6178191,NA
44959.35821,8900.075781,6431.787834,255105.0028,84730.42727,4168.925695,10952.01087,15909.72929,86291.82174,72660.52329,1318.707631,825.0412798,1685.187769,1784.309821,2535.207395,915.6711668,326.1287645,6236.645277
7439.630662,2573.823969,2061.88958,258173.8228,26500.84793,3648.1159,6107.525111,35969.19752,11834.85782,17974.72159,6692.41019,8017.269843,7473.149684,2272.419117,15899.67529,2993.284734,7189.561129,4010.599998
5760.450622,339.259286,118.7261003,1309.176351,10710.94339,51414.5337,782.1734566,10529.6952,18926.7649,74416.08108,1557.216759,439.7298036,14824.21648,34985.84077,3817.511701,6268.270231,342.508959,621.4607446
11876.30618,28254.46852,175701.3643,10631.8479,7477.695471,91400.88944,134915.7532,16999.70988,38019.21948,39641.28654,3401.695521,5301.433691,14196.95008,16779.89193,11445.68652,4413.771228,4379.279083,18982.92373
7305.925442,526.2486402,33924.98333,42426.10683,19836.84466,67590.17994,46078.42178,25799.51083,200829.0505,56164.04876,1116.439024,2519.071737,NA,NA,1214.127202,799.7752708,1944.601739,802.2048824
2857.837113,15034.93402,103752.4801,18447.82997,9076.586979,47892.93543,61230.27735,21684.22949,18831.41901,24556.55865,23171.38337,259.3516794,475.6746266,32070.69504,696.7672539,1839.220717,6996.571378,69658.5268
21036.21463,2981.753588,30094.5819,5465.972322,3875.549118,37996.10566,28497.94003,13426.22857,69362.08687,33545.66547,17314.5113,53615.33561,1635.330104,2330.456637,459.2563681,1483.910142,24500.51477,1307.80946
39757.0709,5894.646989,2320.423642,58432.78655,38092.25505,42992.63933,7451.655062,20383.07425,105033.6526,50027.31122,8256.192266,7374.904126,13229.171,3713.11192,11245.25062,16180.90944,6453.584196,3759.879828
39757.0709,5894.646989,2320.423642,58432.78655,38092.25505,42992.63933,7451.655062,20383.07425,105033.6526,50027.31122,8256.192266,7374.904126,13229.171,3713.11192,11245.25062,16180.90944,6453.584196,3759.879828
9355.590832,10149.67289,4118.574527,96635.67336,33520.51156,19334.38697,3635.089105,29225.55351,34023.90727,4112.62628,9306.846781,11066.42043,23719.14116,1499.216643,1547.770622,4988.122219,3396.078149,NA
3998.348216,2613.594127,483.7069047,153948.2253,11578.72437,402.0842032,754.7024529,11203.48664,531.1803127,849.9985811,3532.177526,2318.540524,1346.343057,265.9796803,3742.754051,1014.889493,486.0731113,1445.370134
2846.620544,6.314707232,NA,113200.1884,4192.164406,234.4089975,219.7239331,6612.870492,42.27267738,14.34636372,NA,NA,NA,161.362973,904.7791409,29.23597217,19.22669061,NA
13540.71772,3364.748691,3820.437828,16624.88077,25424.62596,13365.70533,2619.298047,9503.965881,175369.0616,44587.94879,1237.37696,4682.164617,37883.51014,4987.744958,6577.999743,4994.102102,13047.99662,4860.33935
1989.166067,7691.80816,21953.02912,5300.493471,3517.309339,24046.96152,4266.312188,8706.942892,68281.01925,10614.56288,15868.11373,6233.115318,12145.82312,8612.298531,15495.49071,21979.3654,4243.178166,295992.8497
1080.642433,NA,38410.02591,1802.574408,4206.571107,25773.46052,21877.76525,7512.278032,30397.32274,17291.2915,701.7833202,NA,NA,600.0700618,1023.427499,49.92389279,471.4465868,NA
